	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S28-PMC4329404	PMC4329404	10/2014	S28-PMC4329404	['MULTIPLE STUDIES HAVE REPORTED a positive CORRELATION between Serum Vitamin D and Foxp3+Regulatory T-Cell numbers in both the periphery and Airways of Adults (24) and children (25,26).']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 17), ('SUPERFICIAL_RELATIONSHIP', 42)]	3	[('UBERON_0001977', 'blood serum', 62, 'serum'), ('CHEBI_27300', 'vitamin D', 68, 'vitamin D'), ('PR_000017653', 'zinc finger protein ZFPM2', 82, 'FoxP3'), ('CL_0000815', 'regulatory T cell', 88, 'regulatory T-cell'), ('GO_0065007', 'biological regulation', 88, 'regulatory'), ('GO_0005854', 'nascent polypeptide-associated complex', 100, '-'), ('UBERON_0001005', 'respiratory airway', 140, 'airways'), ('UBERON_0007023', 'adult organism', 151, 'adults')]	0	['multiple positive serum  foxp3+regulatory t-cell periphery airways  (24) children (25,26).']
S133-PMC4329404	PMC4329404	10/2014	S133-PMC4329404	['discussion\nwe HAVE SHOWN that Adult female Mice given a Vitamin D-deficient diet for 4\xa0weeks (from day-16 Gestation until 3\xa0weeks Postpartum) developed a th2-skewed Pulmonary Immune phenotype, concomitant with reduced Cd4+Il-10+Regulatory Cells.']	[('INCOMPLETE_EVIDENCE', 14)]	1	[('UBERON_0007023', 'adult organism', 30, 'adult'), ('NCBITaxon_10088', 'Mus <genus>', 43, 'mice'), ('CHEBI_27300', 'vitamin D', 56, 'vitamin D'), ('GO_0007565', 'female pregnancy', 106, 'gestation'), ('GO_0007565', 'female pregnancy', 130, 'postpartum'), ('UBERON_0002048', 'lung', 165, 'pulmonary'), ('UBERON_0002405', 'immune system', 175, 'immune'), ('PR_000001204', 'C-C chemokine receptor type 8', 218, 'CD4'), ('PR_000001470', 'interleukin-28B', 222, 'IL-10'), ('CL_0000232', 'erythrocyte', 228, 'regulatory cells'), ('GO_0065007', 'biological regulation', 228, 'regulatory')]	0	['discussion\nwe  female mice 4\xa0weeks (from day-16 gestation 3\xa0weeks postpartum) th2-skewed pulmonary immune phenotype, cd4+il-10+regulatory cells.']
S137-PMC4329404	PMC4329404	10/2014	S137-PMC4329404	['dietary Vitamin D deficiency in an Adult MODEL of ovalbumin-induced aad DEMONSTRATED worse ahr, Eosinophilia and reduced Il-10 levels (31).']	[('INCOMPLETE_EVIDENCE', 41), ('INCOMPLETE_EVIDENCE', 72)]	2	[('CHEBI_27300', 'vitamin D', 8, 'vitamin D'), ('UBERON_0007023', 'adult organism', 35, 'adult'), ('CL_0000771', 'eosinophil', 96, 'eosinophilia'), ('PR_000001470', 'interleukin-28B', 121, 'IL-10')]	0	['dietary   ovalbumin-induced aad ahr, eosinophilia il-10 levels (31).']
S141-PMC4329404	PMC4329404	10/2014	S141-PMC4329404	['a PREVIOUS STUDY has investigated the EFFECT of in utero and early-Life Vitamin D deficiency on aad, BUT Allergen challenge was commenced in Adult Mice, rather than during the Neonatal Period (32).']	[('INCOMPLETE_EVIDENCE', 2), ('SUPERFICIAL_RELATIONSHIP', 38), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 101)]	3	[('UBERON_0000104', 'life cycle', 67, 'life'), ('CHEBI_27300', 'vitamin D', 72, 'vitamin D'), ('CHEBI_50904', 'allergen', 105, 'allergen'), ('UBERON_0007023', 'adult organism', 141, 'adult'), ('NCBITaxon_10088', 'Mus <genus>', 147, 'mice'), ('UBERON_0007221', 'neonate stage', 176, 'neonatal period')]	0	['utero early-life  aad, allergen commenced  mice, neonatal period (32).']
S147-PMC4329404	PMC4329404	10/2014	S147-PMC4329404	['this highlights the IMPORTANCE of age and Vitamin D status on Lung function in Adults COMPARED TO in utero and early-Life deficiency.']	[('IMPORTANT_CONSIDERATION', 20), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 86)]	2	[('CHEBI_27300', 'vitamin D', 42, 'vitamin D'), ('UBERON_0002048', 'lung', 62, 'lung'), ('UBERON_0007023', 'adult organism', 79, 'adults'), ('UBERON_0000104', 'life cycle', 117, 'life')]	0	['age  status lung  utero early-life deficiency.']
S148-PMC4329404	PMC4329404	10/2014	S148-PMC4329404	['it is CONSISTENT with FINDINGS from epidemiological studies which have FAILED TO SHOW reliable EFFECTS of Vitamin D deficiency or insufficiency on Lung function in children with asthma (6–8,11) ALTHOUGH ASSOCIATIONS are REPORTED in Adults (33).']	[('INCOMPLETE_EVIDENCE', 6), ('INCOMPLETE_EVIDENCE', 22), ('DIFFICULT_TASK', 71), ('QUESTION_ANSWERED_BY_THIS_WORK', 78), ('INCOMPLETE_EVIDENCE', 81), ('SUPERFICIAL_RELATIONSHIP', 95), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 194), ('ANOMALY_CURIOUS_FINDING', 194), ('SUPERFICIAL_RELATIONSHIP', 203), ('INCOMPLETE_EVIDENCE', 220)]	10	[('CHEBI_27300', 'vitamin D', 106, 'vitamin D'), ('UBERON_0002048', 'lung', 147, 'lung'), ('UBERON_0007023', 'adult organism', 232, 'adults')]	0	['epidemiological  lung children asthma (6–8,11)  (33).']
S151-PMC4329404	PMC4329404	10/2014	S151-PMC4329404	['data from Adult studies SHOW an ASSOCIATION between Vitamin D status and Steroid response (23).']	[('INCOMPLETE_EVIDENCE', 24), ('SUPERFICIAL_RELATIONSHIP', 32)]	2	[('UBERON_0007023', 'adult organism', 10, 'adult'), ('CHEBI_27300', 'vitamin D', 52, 'vitamin D'), ('CHEBI_35341', 'steroid', 73, 'steroid')]	0	['data   status steroid response (23).']
S160-PMC4329404	PMC4329404	10/2014	S160-PMC4329404	['the same EFFECT was seen in a PREVIOUS STUDY that has investigated the EFFECTS of Vitamin D supplementation on allergic Airways disease in an ovalbumin MODEL using Adult Mice.']	[('SUPERFICIAL_RELATIONSHIP', 9), ('INCOMPLETE_EVIDENCE', 30), ('SUPERFICIAL_RELATIONSHIP', 71), ('INCOMPLETE_EVIDENCE', 152)]	4	[('CHEBI_27300', 'vitamin D', 82, 'vitamin D'), ('UBERON_0001005', 'respiratory airway', 120, 'airways'), ('UBERON_0007023', 'adult organism', 164, 'adult'), ('NCBITaxon_10088', 'Mus <genus>', 170, 'mice')]	0	[' supplementation allergic airways disease ovalbumin using  mice.']
S168-PMC4329404	PMC4329404	10/2014	S168-PMC4329404	['a reduction in Airway Remodelling HAS BEEN SHOWN in Adult ovalbumin-induced aad with additional Vitamin D therapy (36).']	[('INCOMPLETE_EVIDENCE', 34)]	1	[('GO_0003313', 'heart rudiment development', 15, 'airway remodelling'), ('UBERON_0001005', 'respiratory airway', 15, 'airway'), ('UBERON_0007023', 'adult organism', 52, 'adult'), ('CHEBI_27300', 'vitamin D', 96, 'vitamin D')]	0	['reduction airway remodelling  ovalbumin-induced aad  therapy (36).']
S173-PMC4329404	PMC4329404	10/2014	S173-PMC4329404	['a pilot STUDY of high-dose Vitamin D supplementation in Adults ( n \xa0=\xa04) HAS SHOWN an increase in circulating Il-10-producing Peripheral Blood Mononuclear Cells (Pbmcs) (37); HOWEVER, these were otherwise healthy subjects and only Circulating Cells were assessed.']	[('INCOMPLETE_EVIDENCE', 8), ('INCOMPLETE_EVIDENCE', 73), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 175)]	3	[('CHEBI_27300', 'vitamin D', 27, 'vitamin D'), ('UBERON_0007023', 'adult organism', 56, 'adults'), ('PR_000001470', 'interleukin-28B', 110, 'IL-10'), ('UBERON_0012101', 'perinatal stage', 126, 'peripheral blood'), ('CL_0000226', 'single nucleate cell', 143, 'mononuclear cells'), ('GO_0031097', 'medial cortex', 143, 'mononuclear'), ('CL_0002246', 'peripheral blood stem cell', 162, 'PBMCs'), ('CL_0000080', 'circulating cell', 231, 'circulating cells')]	0	['high-dose  supplementation  n \xa0=\xa04) increase circulating il-10-producing peripheral blood mononuclear cells (pbmcs) (37); however, healthy subjects circulating cells assessed.']
S178-PMC4329404	PMC4329404	10/2014	S178-PMC4329404	['in addition, an Adult Murine MODEL of Vitamin D supplementation in ovalbumin-induced allergic Airways disease DEMONSTRATED an increase in Circulating T Regulatory Cells after Vitamin D supplementation, but levels of Pulmonary Tregs were NOT REPORTED (31).']	[('INCOMPLETE_EVIDENCE', 29), ('INCOMPLETE_EVIDENCE', 110), ('INCOMPLETE_EVIDENCE', 237)]	3	[('UBERON_0007023', 'adult organism', 16, 'adult'), ('NCBITaxon_39107', 'Murinae', 22, 'murine'), ('CHEBI_27300', 'vitamin D', 38, 'vitamin D'), ('UBERON_0001005', 'respiratory airway', 94, 'airways'), ('CL_0000080', 'circulating cell', 138, 'circulating'), ('CL_0000902', 'induced T-regulatory cell', 150, 'T regulatory cells'), ('GO_0065007', 'biological regulation', 152, 'regulatory'), ('CHEBI_27300', 'vitamin D', 175, 'vitamin D'), ('UBERON_0002048', 'lung', 216, 'pulmonary'), ('CL_0000909', 'CD8-positive, alpha-beta memory T cell', 226, 'Tregs')]	0	['addition,   supplementation ovalbumin-induced allergic airways disease increase circulating cells  supplementation, levels pulmonary tregs (31).']
S180-PMC4329404	PMC4329404	10/2014	S180-PMC4329404	['it MAY BE that ONLY alterations in circulating T Regulatory Cells are apparent following supplementation with Vitamin D.\nwe have PREVIOUSLY SHOWN that transfer of T Regulatory Cells prevented Development Of Airway Remodelling in an Adult Mouse MODEL of aad (40).']	[('INCOMPLETE_EVIDENCE', 3), ('ANOMALY_CURIOUS_FINDING', 15), ('INCOMPLETE_EVIDENCE', 15), ('INCOMPLETE_EVIDENCE', 129), ('INCOMPLETE_EVIDENCE', 244)]	5	[('CL_0000902', 'induced T-regulatory cell', 47, 'T regulatory cells'), ('GO_0065007', 'biological regulation', 49, 'regulatory'), ('CHEBI_27300', 'vitamin D', 110, 'vitamin D'), ('CL_0000902', 'induced T-regulatory cell', 163, 'T regulatory cells'), ('GO_0065007', 'biological regulation', 165, 'regulatory'), ('GO_0032498', 'detection of muramyl dipeptide', 192, 'development of airway remodelling'), ('UBERON_0001005', 'respiratory airway', 207, 'airway'), ('UBERON_0007023', 'adult organism', 232, 'adult'), ('NCBITaxon_10088', 'Mus <genus>', 238, 'mouse')]	0	['alterations circulating cells following supplementation .\nwe transfer cells airway remodelling  mouse aad (40).']
S70-PMC4329745	PMC4329745	10/2014	S70-PMC4329745	['as well, the RELATIONSHIP between schizophrenia in Adult men and Vitamin D supply during the first year of Life was SHOWN in a study conducted by mcgrath et al.']	[('SUPERFICIAL_RELATIONSHIP', 13), ('INCOMPLETE_EVIDENCE', 116)]	2	[('UBERON_0007023', 'adult organism', 51, 'adult'), ('CHEBI_27300', 'vitamin D', 65, 'vitamin D'), ('UBERON_0000104', 'life cycle', 107, 'life')]	0	['well, schizophrenia  men  supply year life mcgrath et al.']
S93-PMC4340999	PMC4340999	3/2015	S93-PMC4340999	['INCONSISTENT findings and MIXED explanations of underlying mechanism HAVE BEEN REPORTED, including SPECULATION that early temperature exposure is ASSOCIATED with physiological Regulation Of Birth Weight or that extremely low ambient temperature INFLUENCES the Conceived Embryo or the selection of the Sperm that fuses with the Ovum.19–21HOWEVER, the findings from the current study APPEARED to more strongly SUGGEST the POSSIBLE etiological ROLE of Prenatal maternal exposure to ultraviolet b radiation (uvb) and Vitamin D status in Adult chronic diseases.29–31\nsun exposure provides one of the MAJOR ways to meet Vitamin D REQUIREMENTS during Pregnancy, ESPECIALLY for those of older generations.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 26), ('INCOMPLETE_EVIDENCE', 69), ('INCOMPLETE_EVIDENCE', 99), ('SUPERFICIAL_RELATIONSHIP', 146), ('SUPERFICIAL_RELATIONSHIP', 176), ('SUPERFICIAL_RELATIONSHIP', 245), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 334), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 335), ('ANOMALY_CURIOUS_FINDING', 382), ('INCOMPLETE_EVIDENCE', 408), ('INCOMPLETE_EVIDENCE', 420), ('SUPERFICIAL_RELATIONSHIP', 441), ('IMPORTANT_CONSIDERATION', 595), ('IMPORTANT_CONSIDERATION', 624), ('IMPORTANT_CONSIDERATION', 655)]	16	[('GO_0009937', 'regulation of gibberellic acid mediated signaling pathway', 176, 'regulation of birth weight'), ('GO_0070268', 'cornification', 260, 'conceived'), ('UBERON_0000922', 'embryo', 270, 'embryo'), ('CL_0000019', 'sperm', 301, 'sperm'), ('UBERON_0000978', 'leg', 327, 'ovum'), ('GO_0007565', 'female pregnancy', 449, 'prenatal'), ('CHEBI_27300', 'vitamin D', 513, 'vitamin D'), ('UBERON_0007023', 'adult organism', 533, 'adult'), ('CHEBI_27300', 'vitamin D', 614, 'vitamin D'), ('GO_0007565', 'female pregnancy', 644, 'pregnancy')]	0	['inconsistent reported, temperature exposure physiological birth ambient temperature conceived embryo selection sperm fuses ovum.19–21however, etiological prenatal maternal exposure ultraviolet b radiation (uvb)  status  chronic diseases.29–31\nsun exposure meet  pregnancy, older generations.']
S95-PMC4340999	PMC4340999	3/2015	S95-PMC4340999	['low Vitamin D during the second or third Trimester of Pregnancy HAS BEEN SUGGESTED to be ASSOCIATED with Adult obesity.31,33in THE CURRENT STUDY, spring and early summer peaks and winter troughs for bmi and wc were evident.']	[('INCOMPLETE_EVIDENCE', 64), ('SUPERFICIAL_RELATIONSHIP', 89), ('QUESTION_ANSWERED_BY_THIS_WORK', 127)]	3	[('CHEBI_27300', 'vitamin D', 4, 'vitamin D'), ('GO_0009294', 'DNA mediated transformation', 41, 'trimester'), ('GO_0007565', 'female pregnancy', 54, 'pregnancy'), ('UBERON_0007023', 'adult organism', 105, 'adult')]	0	['low  third trimester pregnancy  obesity.31,33in study, spring summer peaks winter troughs bmi wc evident.']
S99-PMC4340999	PMC4340999	3/2015	S99-PMC4340999	['FURTHER STUDIES ARE WARRANTED to test the ASSOCIATION between Prenatal Vitamin D status and Adult adiposity in an Adult population older than 35 years.']	[('FUTURE_WORK', 0), ('FUTURE_WORK', 8), ('SUPERFICIAL_RELATIONSHIP', 42)]	3	[('GO_0007565', 'female pregnancy', 62, 'prenatal'), ('CHEBI_27300', 'vitamin D', 71, 'vitamin D'), ('UBERON_0007023', 'adult organism', 92, 'adult'), ('UBERON_0007023', 'adult organism', 114, 'adult')]	0	['prenatal  status  adiposity  population older 35 years.']
S102-PMC4340999	PMC4340999	3/2015	S102-PMC4340999	['ll in the PRESENT STUDY followed an opposite seasonal TREND to that of Adult adiposity measures, for which maternal uvb exposure (and HENCE Vitamin D status) is STILL a reasonable EXPLANATION.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 10), ('INCOMPLETE_EVIDENCE', 54), ('PROBABLE_UNDERSTANDING', 134), ('IMPORTANT_CONSIDERATION', 161), ('PROBABLE_UNDERSTANDING', 180)]	5	[('UBERON_0007023', 'adult organism', 71, 'adult'), ('CHEBI_27300', 'vitamin D', 140, 'vitamin D')]	0	['followed seasonal  adiposity measures, maternal uvb exposure (and  status) explanation.']
S106-PMC4340999	PMC4340999	3/2015	S106-PMC4340999	['lucas et al FOUND that seasonal variation in Vitamin D status in australian Adults (living in an area spanning 27°–43° south) had greater amplitude compared to australian Adults living in a different region, and Vitamin D deficiency increased with increasing latitude, REFLECTING stronger seasonal variation in ambient uvb and less skin exposure due to colder temperatures.38hunan, being another site presenting seasonal variation in ll, has lower latitude than seven other study sites but the greatest yearly sunshine variation of all the study sites (seeetable 1).']	[('INCOMPLETE_EVIDENCE', 12), ('PROBABLE_UNDERSTANDING', 269)]	2	[('CHEBI_27300', 'vitamin D', 45, 'vitamin D'), ('UBERON_0007023', 'adult organism', 76, 'adults'), ('UBERON_0007023', 'adult organism', 171, 'adults'), ('CHEBI_27300', 'vitamin D', 212, 'vitamin D')]	0	['lucas et al seasonal  status australian  (living spanning 27°–43° south) amplitude australian  living region,  latitude, seasonal ambient uvb skin exposure colder temperatures.38hunan, site presenting seasonal ll, latitude seven sites yearly sunshine sites (seeetable 1).']
S109-PMC4340999	PMC4340999	3/2015	S109-PMC4340999	['results in the PRESENT STUDY IMPLY that Prenatal Vitamin D status MIGHT be a POTENTIAL pathway LINKING ll with Adult risks of obesity39,40and a range of chronic diseases.8–10HOWEVER, seasonal variation in ll DEPENDING ON region SUGGESTS that ll CAN ONLY be used as anthropometric BIOMARKER of Prenatal Vitamin D status in SOME geographic regions.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 15), ('PROBABLE_UNDERSTANDING', 29), ('INCOMPLETE_EVIDENCE', 66), ('INCOMPLETE_EVIDENCE', 77), ('SUPERFICIAL_RELATIONSHIP', 95), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 172), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 208), ('INCOMPLETE_EVIDENCE', 228), ('INCOMPLETE_EVIDENCE', 245), ('INCOMPLETE_EVIDENCE', 249), ('SUPERFICIAL_RELATIONSHIP', 280), ('INCOMPLETE_EVIDENCE', 322)]	12	[('GO_0007565', 'female pregnancy', 40, 'prenatal'), ('CHEBI_27300', 'vitamin D', 49, 'vitamin D'), ('UBERON_0007023', 'adult organism', 111, 'adult'), ('GO_0007565', 'female pregnancy', 293, 'prenatal'), ('CHEBI_27300', 'vitamin D', 302, 'vitamin D')]	0	['results prenatal  status  obesity39,40and chronic diseases.8–10however, seasonal region anthropometric prenatal  status geographic regions.']
S112-PMC4340999	PMC4340999	3/2015	S112-PMC4340999	['ALTHOUGH THE CURRENT STUDY is UNABLE TO precisely determine the REASON for mob variation in Adult measures of ll, general adiposity, and central adiposity, the study improves our current understanding of a POTENTIAL ASSOCIATION of Prenatal low exposure to Vitamin D during late second and early third trimesters with short ll and adiposity in later Life.']	[('ANOMALY_CURIOUS_FINDING', 0), ('QUESTION_ANSWERED_BY_THIS_WORK', 9), ('DIFFICULT_TASK', 30), ('PROBABLE_UNDERSTANDING', 64), ('INCOMPLETE_EVIDENCE', 206), ('SUPERFICIAL_RELATIONSHIP', 216)]	6	[('UBERON_0007023', 'adult organism', 92, 'adult'), ('GO_0007565', 'female pregnancy', 231, 'prenatal'), ('CHEBI_27300', 'vitamin D', 256, 'vitamin D'), ('UBERON_0000104', 'life cycle', 349, 'life')]	0	['although mob  ll, adiposity, central adiposity, prenatal exposure  late third trimesters adiposity life.']
S76-PMC4377870	PMC4377870	3/2015	S76-PMC4377870	['antioxidants including Lycopene APPEAR to have positive INFLUENCES in Respiratory conditions, further detail is provided below on EVIDENCE for Vitamin C, Vitamin E and Flavonoids and their ROLE in the maternal diet, diets of children and Adults with asthma and Adults with copd.']	[('ANOMALY_CURIOUS_FINDING', 32), ('SUPERFICIAL_RELATIONSHIP', 56), ('INCOMPLETE_EVIDENCE', 130), ('SUPERFICIAL_RELATIONSHIP', 189)]	4	[('CHEBI_15948', 'lycopene', 23, 'lycopene'), ('UBERON_0001004', 'respiratory system', 70, 'respiratory'), ('CHEBI_27300', 'vitamin D', 143, 'vitamin C'), ('CHEBI_27300', 'vitamin D', 154, 'vitamin E'), ('CHEBI_72544', 'flavonoids', 168, 'flavonoids'), ('UBERON_0007023', 'adult organism', 238, 'adults'), ('UBERON_0007023', 'adult organism', 261, 'adults')]	0	['antioxidants lycopene positive respiratory conditions, detail  flavonoids maternal diet, diets children  asthma  copd.']
S87-PMC4377870	PMC4377870	3/2015	S87-PMC4377870	['[22] also reported CONFLICTING EVIDENCE for EFFECTS of Vitamin C intake in Adults, with epidemiological STUDIES SHOWING a positive ASSOCIATION between Vitamin C intake and Lung function in SOME [65], but NOT ALL studies [23,66].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 19), ('INCOMPLETE_EVIDENCE', 31), ('SUPERFICIAL_RELATIONSHIP', 44), ('INCOMPLETE_EVIDENCE', 104), ('INCOMPLETE_EVIDENCE', 112), ('SUPERFICIAL_RELATIONSHIP', 131), ('INCOMPLETE_EVIDENCE', 189), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 204), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 204)]	9	[('CHEBI_27300', 'vitamin D', 55, 'vitamin C'), ('UBERON_0007023', 'adult organism', 75, 'adults'), ('CHEBI_27300', 'vitamin D', 151, 'vitamin C'), ('UBERON_0002048', 'lung', 172, 'lung')]	0	['[22]  intake epidemiological positive  intake lung [65], [23,66].']
S93-PMC4377870	PMC4377870	3/2015	S93-PMC4377870	['indeed an epidemiological study in the united kingdom of over 7000 Adults aged 45–74 years FOUND that increased Plasma Vitamin C concentration was ASSOCIATED with a decreased risk of obstructive Airways disease, SUGGESTIVE of a PROTECTIVE EFFECT [69].']	[('INCOMPLETE_EVIDENCE', 91), ('SUPERFICIAL_RELATIONSHIP', 147), ('INCOMPLETE_EVIDENCE', 212), ('SUPERFICIAL_RELATIONSHIP', 228), ('SUPERFICIAL_RELATIONSHIP', 239)]	5	[('UBERON_0007023', 'adult organism', 67, 'adults'), ('UBERON_0001969', 'blood plasma', 112, 'plasma'), ('CHEBI_27300', 'vitamin D', 119, 'vitamin C'), ('UBERON_0001005', 'respiratory airway', 195, 'airways')]	0	['indeed epidemiological united kingdom 7000  aged 45–74 plasma  concentration decreased obstructive airways disease, [69].']
S154-PMC4377870	PMC4377870	3/2015	S154-PMC4377870	['ONLY ONE intervention TRIAL HAS BEEN conducted using Vitamin D in Adults with asthma, which FOUND that rate of first exacerbation was reduced in subjects who demonstrated an increase in circulating Vitamin D3 following supplementation [122].']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 28), ('INCOMPLETE_EVIDENCE', 92)]	3	[('CHEBI_27300', 'vitamin D', 53, 'vitamin D'), ('UBERON_0007023', 'adult organism', 66, 'adults'), ('CHEBI_33279', 'vitamin D5', 198, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 198, 'vitamin D3')]	0	['using   asthma, rate exacerbation subjects increase circulating vitamin d3 following supplementation [122].']
S52-PMC4380518	PMC4380518	9/2014	S52-PMC4380518	['shea et al studied 2500 elderly Adults and FOUND that lack of pnv use was ASSOCIATED with higher odds of Vitamin D insufficiency (<75 nmol/l) in both black (5.2 (95% ci: 3.5, 7.7)) and white participants (or 2.6, 95% ci: 2.0, 3.2), HOWEVER these subjects were much older and not Pregnant.26a SMALL turkish STUDY of 79 Pregnant women SHOWED significantly higher 25(Oh)D levels among women reporting pnv use in the third trimester,27BUT this study DID NOT include women of african descent and DID NOT have the power to address POTENTIAL INTERACTION by bmi.']	[('INCOMPLETE_EVIDENCE', 43), ('SUPERFICIAL_RELATIONSHIP', 74), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 232), ('INCOMPLETE_EVIDENCE', 292), ('INCOMPLETE_EVIDENCE', 333), ('PROBLEM_COMPLICATION', 431), ('INCOMPLETE_EVIDENCE', 446), ('INCOMPLETE_EVIDENCE', 491), ('INCOMPLETE_EVIDENCE', 525), ('SUPERFICIAL_RELATIONSHIP', 535)]	10	[('UBERON_0007023', 'adult organism', 32, 'adults'), ('CHEBI_27300', 'vitamin D', 105, 'vitamin D'), ('GO_0007565', 'female pregnancy', 279, 'pregnant'), ('GO_0007565', 'female pregnancy', 318, 'pregnant'), ('CHEBI_71657', 'versiconol acetate', 361, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 361, '25(OH)D')]	0	['shea et al 2500 elderly  pnv higher  (<75 nmol/l) black (5.2 (95% ci: 3.5, 7.7)) white participants (or 2.6, 95% ci: 2.0, 3.2), subjects older pregnant.26a turkish 79 pregnant women higher 25(oh)d levels among women pnv third trimester,27but women african descent bmi.']
S187-PMC4383575	PMC4383575	1/2015	S187-PMC4383575	['maternal Intake of fruits rich in Vitamin C was ASSOCIATED with lower adduct levels in Cord Blood, which is IN LINE WITH PREVIOUS FINDINGS; inverse ASSOCIATIONS with vitamin c HAVE BEEN REPORTED in Adults (palli et al.']	[('SUPERFICIAL_RELATIONSHIP', 48), ('INCOMPLETE_EVIDENCE', 108), ('INCOMPLETE_EVIDENCE', 121), ('SUPERFICIAL_RELATIONSHIP', 148), ('INCOMPLETE_EVIDENCE', 176)]	5	[('GO_0007631', 'feeding behavior', 9, 'intake'), ('CHEBI_27300', 'vitamin D', 34, 'vitamin C'), ('UBERON_0002240', 'spinal cord', 87, 'cord'), ('UBERON_0000178', 'blood', 92, 'blood'), ('UBERON_0007023', 'adult organism', 198, 'adults')]	0	['maternal intake fruits rich  adduct levels cord blood, findings; vitamin c  (palli et al.']
S20-PMC4396835	PMC4396835	1/2015	S20-PMC4396835	['stumpf and privette [16] first SUGGESTED that Vitamin D deficiency in Adults MIGHT CONTRIBUTE to the pathogenesis of certain psychiatric disorders, including depression.']	[('INCOMPLETE_EVIDENCE', 31), ('INCOMPLETE_EVIDENCE', 77), ('SUPERFICIAL_RELATIONSHIP', 83)]	3	[('CHEBI_27300', 'vitamin D', 46, 'vitamin D'), ('UBERON_0007023', 'adult organism', 70, 'adults')]	0	['stumpf privette [16]   pathogenesis psychiatric disorders, depression.']
S134-PMC4396835	PMC4396835	1/2015	S134-PMC4396835	['OUR FINDINGS of lower Vitamin D levels in children with asd, COMPARED TO their siblings, also ACCORD WITH results from a population-based study from the faroe islands, in the north atlantic ocean, of Vitamin D levels in adolescents and young Adults with asd.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 0), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 61), ('INCOMPLETE_EVIDENCE', 94)]	3	[('CHEBI_27300', 'vitamin D', 22, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 200, 'vitamin D'), ('UBERON_0007023', 'adult organism', 242, 'adults')]	0	[' levels children asd, siblings, accord results population-based faroe islands, north atlantic ocean,  levels adolescents young  asd.']
S169-PMC4396835	PMC4396835	1/2015	S169-PMC4396835	['three DIFFERENT independent findings POINT towards a ROLE for Vitamin D in the development of asd: (1) increased risk for asd in offspring of migrants, especially from countries with a dark-skinned population and from cultures where women use covered clothing; (2) low 25(Oh)D levels in groups of newborn children, who later have developed asd, and in groups of children and Adults with asd; and (3) an ASSOCIATION between season of Birth and asd, in OUR STUDY not extending to the high-risk groups of migrants, SUGGESTING that these groups are exposed to suboptimal Vitamin D levels the whole year.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 6), ('INCOMPLETE_EVIDENCE', 37), ('SUPERFICIAL_RELATIONSHIP', 53), ('SUPERFICIAL_RELATIONSHIP', 403), ('QUESTION_ANSWERED_BY_THIS_WORK', 451), ('INCOMPLETE_EVIDENCE', 512)]	6	[('CHEBI_27300', 'vitamin D', 62, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 269, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 269, '25(OH)D'), ('UBERON_0007023', 'adult organism', 375, 'adults'), ('GO_0007567', 'parturition', 433, 'birth'), ('CHEBI_27300', 'vitamin D', 567, 'vitamin D')]	0	['three  asd: (1) asd offspring migrants, countries dark-skinned population cultures women covered clothing; (2) 25(oh)d levels newborn children, asd, children  asd; (3) season birth asd, migrants, exposed  levels whole year.']
