	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S8-PMC4329404	PMC4329404	10/2014	S8-PMC4329404	['conclusion\nperi-natal Vitamin D deficiency ALONE has immunomodulatory EFFECTS including th2 skewing and reduced Il-10-Secreting T Regulatory Cells, exaggerated with additional Allergen exposure.']	[('ANOMALY_CURIOUS_FINDING', 43), ('SUPERFICIAL_RELATIONSHIP', 70)]	2	[('CHEBI_27300', 'vitamin D', 22, 'vitamin D'), ('PR_000001470', 'interleukin-28B', 112, 'IL-10'), ('CL_0000595', 'enucleate erythrocyte', 118, 'secreting'), ('GO_0046903', 'secretion', 118, 'secreting'), ('CL_0000902', 'induced T-regulatory cell', 128, 'T regulatory cells'), ('GO_0065007', 'biological regulation', 130, 'regulatory'), ('CHEBI_50904', 'allergen', 176, 'allergen')]	0	['conclusion\nperi-natal  immunomodulatory th2 skewing il-10-secreting  cells, allergen exposure.']
S26-PMC4329404	PMC4329404	10/2014	S26-PMC4329404	['the ROLE of Vitamin D as an immunomodulator is BETTER DEFINED, with Vitamin D skewing the Immune System towards Regulation.']	[('SUPERFICIAL_RELATIONSHIP', 4), ('INCOMPLETE_EVIDENCE', 47)]	2	[('CHEBI_27300', 'vitamin D', 12, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 68, 'vitamin D'), ('UBERON_0002405', 'immune system', 90, 'immune system'), ('GO_0065007', 'biological regulation', 112, 'regulation')]	0	[' immunomodulator defined,  skewing immune system .']
S28-PMC4329404	PMC4329404	10/2014	S28-PMC4329404	['MULTIPLE STUDIES HAVE REPORTED a positive CORRELATION between Serum Vitamin D and Foxp3+Regulatory T-Cell numbers in both the periphery and Airways of Adults (24) and children (25,26).']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 17), ('SUPERFICIAL_RELATIONSHIP', 42)]	3	[('UBERON_0001977', 'blood serum', 62, 'serum'), ('CHEBI_27300', 'vitamin D', 68, 'vitamin D'), ('PR_000017653', 'zinc finger protein ZFPM2', 82, 'FoxP3'), ('CL_0000815', 'regulatory T cell', 88, 'regulatory T-cell'), ('GO_0065007', 'biological regulation', 88, 'regulatory'), ('GO_0005854', 'nascent polypeptide-associated complex', 100, '-'), ('UBERON_0001005', 'respiratory airway', 140, 'airways'), ('UBERON_0007023', 'adult organism', 151, 'adults')]	0	['multiple positive serum  foxp3+ t-cell periphery airways adults (24) children (25,26).']
S32-PMC4329404	PMC4329404	10/2014	S32-PMC4329404	['we HYPOTHESIZED that pups experiencing in utero and early-Life Vitamin D deficiency would develop more SEVERE hdm-induced Airway hyper-responsiveness (ahr), Eosinophilic inflammation and remodelling due to a reduction in Regulatory T Cells in the Lung.']	[('INCOMPLETE_EVIDENCE', 3), ('IMPORTANT_CONSIDERATION', 103)]	2	[('UBERON_0000104', 'life cycle', 58, 'life'), ('CHEBI_27300', 'vitamin D', 63, 'vitamin D'), ('UBERON_0001005', 'respiratory airway', 122, 'airway'), ('CL_0000771', 'eosinophil', 157, 'eosinophilic'), ('CL_0000815', 'regulatory T cell', 221, 'regulatory T cells'), ('GO_0065007', 'biological regulation', 221, 'regulatory'), ('UBERON_0002048', 'lung', 247, 'lung')]	0	['pups experiencing utero early-life  hdm-induced airway hyper-responsiveness (ahr), eosinophilic inflammation remodelling reduction  cells lung.']
S87-PMC4329404	PMC4329404	10/2014	S87-PMC4329404	['Vitamin D insufficiency in utero and in early Life promotes Pulmonary th2 skewing and reduced Il-10+T Regulatory Cells\nto DETERMINE the ROLE of Vitamin D in T-Cell Differentiation, we analysed Th2 Cells and Il-10+T Regulatory Cells in the Lungs of pups.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 122), ('SUPERFICIAL_RELATIONSHIP', 136)]	2	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('UBERON_0000104', 'life cycle', 46, 'life'), ('UBERON_0002048', 'lung', 60, 'pulmonary'), ('PR_000001470', 'interleukin-28B', 94, 'IL-10'), ('CL_0000902', 'induced T-regulatory cell', 100, 'T regulatory cells'), ('GO_0065007', 'biological regulation', 102, 'regulatory'), ('CHEBI_27300', 'vitamin D', 144, 'vitamin D'), ('CL_0000084', 'T cell', 157, 'T-cell'), ('GO_0030217', 'T cell differentiation', 157, 'T-cell differentiation'), ('CL_0000546', 'T-helper 2 cell', 193, 'Th2 cells'), ('PR_000001470', 'interleukin-28B', 207, 'IL-10'), ('CL_0000902', 'induced T-regulatory cell', 213, 'T regulatory cells'), ('GO_0065007', 'biological regulation', 215, 'regulatory'), ('UBERON_0002048', 'lung', 239, 'lungs')]	0	['vitamin utero life pulmonary th2 skewing il-10+t  cells\nto  t-cell differentiation, th2 cells il-10+t  cells lungs pups.']
S133-PMC4329404	PMC4329404	10/2014	S133-PMC4329404	['discussion\nwe HAVE SHOWN that Adult female Mice given a Vitamin D-deficient diet for 4\xa0weeks (from day-16 Gestation until 3\xa0weeks Postpartum) developed a th2-skewed Pulmonary Immune phenotype, concomitant with reduced Cd4+Il-10+Regulatory Cells.']	[('INCOMPLETE_EVIDENCE', 14)]	1	[('UBERON_0007023', 'adult organism', 30, 'adult'), ('NCBITaxon_10088', 'Mus <genus>', 43, 'mice'), ('CHEBI_27300', 'vitamin D', 56, 'vitamin D'), ('GO_0007565', 'female pregnancy', 106, 'gestation'), ('GO_0007565', 'female pregnancy', 130, 'postpartum'), ('UBERON_0002048', 'lung', 165, 'pulmonary'), ('UBERON_0002405', 'immune system', 175, 'immune'), ('PR_000001204', 'C-C chemokine receptor type 8', 218, 'CD4'), ('PR_000001470', 'interleukin-28B', 222, 'IL-10'), ('CL_0000232', 'erythrocyte', 228, 'regulatory cells'), ('GO_0065007', 'biological regulation', 228, 'regulatory')]	0	['discussion\nwe adult female mice 4\xa0weeks (from day-16 gestation 3\xa0weeks postpartum) th2-skewed pulmonary immune phenotype, cd4+il-10+ cells.']
S178-PMC4329404	PMC4329404	10/2014	S178-PMC4329404	['in addition, an Adult Murine MODEL of Vitamin D supplementation in ovalbumin-induced allergic Airways disease DEMONSTRATED an increase in Circulating T Regulatory Cells after Vitamin D supplementation, but levels of Pulmonary Tregs were NOT REPORTED (31).']	[('INCOMPLETE_EVIDENCE', 29), ('INCOMPLETE_EVIDENCE', 110), ('INCOMPLETE_EVIDENCE', 237)]	3	[('UBERON_0007023', 'adult organism', 16, 'adult'), ('NCBITaxon_39107', 'Murinae', 22, 'murine'), ('CHEBI_27300', 'vitamin D', 38, 'vitamin D'), ('UBERON_0001005', 'respiratory airway', 94, 'airways'), ('CL_0000080', 'circulating cell', 138, 'circulating'), ('CL_0000902', 'induced T-regulatory cell', 150, 'T regulatory cells'), ('GO_0065007', 'biological regulation', 152, 'regulatory'), ('CHEBI_27300', 'vitamin D', 175, 'vitamin D'), ('UBERON_0002048', 'lung', 216, 'pulmonary'), ('CL_0000909', 'CD8-positive, alpha-beta memory T cell', 226, 'Tregs')]	0	['addition, adult  supplementation ovalbumin-induced allergic airways disease increase circulating  cells  supplementation, levels pulmonary tregs (31).']
S180-PMC4329404	PMC4329404	10/2014	S180-PMC4329404	['it MAY BE that ONLY alterations in circulating T Regulatory Cells are apparent following supplementation with Vitamin D.\nwe have PREVIOUSLY SHOWN that transfer of T Regulatory Cells prevented Development Of Airway Remodelling in an Adult Mouse MODEL of aad (40).']	[('INCOMPLETE_EVIDENCE', 3), ('ANOMALY_CURIOUS_FINDING', 15), ('INCOMPLETE_EVIDENCE', 15), ('INCOMPLETE_EVIDENCE', 129), ('INCOMPLETE_EVIDENCE', 244)]	5	[('CL_0000902', 'induced T-regulatory cell', 47, 'T regulatory cells'), ('GO_0065007', 'biological regulation', 49, 'regulatory'), ('CHEBI_27300', 'vitamin D', 110, 'vitamin D'), ('CL_0000902', 'induced T-regulatory cell', 163, 'T regulatory cells'), ('GO_0065007', 'biological regulation', 165, 'regulatory'), ('GO_0032498', 'detection of muramyl dipeptide', 192, 'development of airway remodelling'), ('UBERON_0001005', 'respiratory airway', 207, 'airway'), ('UBERON_0007023', 'adult organism', 232, 'adult'), ('NCBITaxon_10088', 'Mus <genus>', 238, 'mouse')]	0	['alterations circulating  cells following supplementation .\nwe transfer  cells airway remodelling adult mouse aad (40).']
S182-PMC4329404	PMC4329404	10/2014	S182-PMC4329404	['IN SUMMARY, we report for the FIRST TIME that in utero and Postnatal Vitamin D deficiency, with concomitant inhaled Allergen exposure in the Neonatal Period, results in increased Airway Eosinophilia and Th2 Cells and reduced Cd4+Il-10+T Regulatory Cells.']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 30)]	2	[('GO_0007567', 'parturition', 59, 'postnatal'), ('CHEBI_27300', 'vitamin D', 69, 'vitamin D'), ('CHEBI_50904', 'allergen', 116, 'allergen'), ('UBERON_0007221', 'neonate stage', 141, 'neonatal period'), ('UBERON_0001005', 'respiratory airway', 179, 'airway'), ('CL_0000771', 'eosinophil', 186, 'eosinophilia'), ('CL_0000546', 'T-helper 2 cell', 203, 'Th2 cells'), ('PR_000001204', 'C-C chemokine receptor type 8', 225, 'CD4'), ('PR_000001470', 'interleukin-28B', 229, 'IL-10'), ('CL_0000902', 'induced T-regulatory cell', 235, 'T regulatory cells'), ('GO_0065007', 'biological regulation', 237, 'regulatory')]	0	['summary, utero postnatal  deficiency, inhaled allergen exposure neonatal period, results airway eosinophilia th2 cells cd4+il-10+t  cells.']
S68-PMC4377888	PMC4377888	3/2015	S68-PMC4377888	['the mechanism UNDERLYING this abnormal Kidney phenotype is MOST LIKELY the fact the Vitamin A is a key ligand for the cret receptor, which Controls the earliest processes of Kidney Development (seesection 2for full details).']	[('SUPERFICIAL_RELATIONSHIP', 14), ('PROBABLE_UNDERSTANDING', 59), ('SUPERFICIAL_RELATIONSHIP', 139)]	3	[('UBERON_0002113', 'kidney', 39, 'kidney'), ('CHEBI_27300', 'vitamin D', 84, 'vitamin A'), ('GO_0065007', 'biological regulation', 139, 'controls'), ('GO_0001822', 'kidney development', 174, 'kidney development'), ('UBERON_0002113', 'kidney', 174, 'kidney')]	0	['abnormal kidney phenotype  ligand cret receptor,  processes kidney (seesection 2for details).']
S41-PMC4383226	PMC4383226	2/2015	S41-PMC4383226	['WHILE Vitamin A did not APPEAR to Modulate the risk of parasitemia in a clinical trial study of ghanaian children (binka et al., 1995) and tanzanian children previously hospitalized with pneumonia (villamor et al., 2003), a cluster randomized intervention trial for breastfeeding in uganda OBSERVED a sixfold decrease in the adjusted risk of malaria infection among children receiving Vitamin A (nankabirwa et al., 2011).']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('ANOMALY_CURIOUS_FINDING', 24), ('INCOMPLETE_EVIDENCE', 290)]	3	[('CHEBI_27300', 'vitamin D', 6, 'vitamin A'), ('GO_0065007', 'biological regulation', 34, 'modulate'), ('CHEBI_27300', 'vitamin D', 385, 'vitamin A')]	0	[' ghanaian children (binka et al., 1995) tanzanian children hospitalized pneumonia (villamor et al., 2003), cluster breastfeeding uganda sixfold decrease adjusted malaria infection among children receiving  (nankabirwa et al., 2011).']
S99-PMC4383226	PMC4383226	2/2015	S99-PMC4383226	['Vitamin A, dtp and gender\nOUR STUDY EXTENDS PREVIOUS randomized clinical TRIAL EVIDENCE from burkina faso (zeba et al., 2008), papua new guinea (shankar et al., 1999), tanzania (villamor et al., 2002), and uganda (nankabirwa et al., 2011) SHOWING consistent reductions in malaria-induced morbidity and Mortality from Vitamin A.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 26), ('SUPERFICIAL_RELATIONSHIP', 36), ('INCOMPLETE_EVIDENCE', 44), ('INCOMPLETE_EVIDENCE', 73), ('INCOMPLETE_EVIDENCE', 79), ('INCOMPLETE_EVIDENCE', 239)]	6	[('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 0, 'Vitamin A'), ('GO_0065007', 'biological regulation', 302, 'mortality'), ('CHEBI_27300', 'vitamin D', 317, 'vitamin A'), ('PR_000004370', 'asialoglycoprotein receptor 2', 325, 'A')]	0	['vitamin a, dtp gender\nour burkina faso (zeba et al., 2008), papua guinea (shankar et al., 1999), tanzania (villamor et al., 2002), uganda (nankabirwa et al., 2011) reductions malaria-induced morbidity  .']
S22-PMC4396835	PMC4396835	1/2015	S22-PMC4396835	['FURTHER research HAS SHOWN that Vitamin D has a ROLE in Brain Development and function, including Neuronal differentiation, Axonal connectivity, Dopamine ontogeny, immunological modulation and transcriptional Control over a large number of Genes [18–21].']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 17), ('SUPERFICIAL_RELATIONSHIP', 48)]	3	[('CHEBI_27300', 'vitamin D', 32, 'vitamin D'), ('GO_0007420', 'brain development', 56, 'brain development'), ('UBERON_0000955', 'brain', 56, 'brain'), ('CL_0000540', 'neuron', 98, 'neuronal'), ('GO_0030424', 'axon', 124, 'axonal'), ('CHEBI_18243', 'dopamine', 145, 'dopamine'), ('GO_0065007', 'biological regulation', 209, 'control'), ('SO_0000704', 'gene', 240, 'genes')]	0	[' brain function, neuronal differentiation, axonal connectivity, dopamine ontogeny, immunological transcriptional  genes [18–21].']
S106-PMC4417995	PMC4417995	4/2015	S106-PMC4417995	['[50] DEMONSTRATED an inverse ASSOCIATION between Cord Plasma Vitamin D levels and T-Regulatory Cells number.']	[('INCOMPLETE_EVIDENCE', 5), ('SUPERFICIAL_RELATIONSHIP', 29)]	2	[('UBERON_0002240', 'spinal cord', 49, 'cord'), ('UBERON_0001969', 'blood plasma', 54, 'plasma'), ('CHEBI_27300', 'vitamin D', 61, 'vitamin D'), ('CL_0000901', 'Tr1 cell', 82, 'T-regulatory cells'), ('GO_0065007', 'biological regulation', 84, 'regulatory')]	0	['[50] cord plasma  levels t- cells number.']
S20-PMC4427001	PMC4427001	4/2015	S20-PMC4427001	['Vitamin D—via its binding to the Vitamin D receptor (vdr)—Regulates Expression of hundreds of Genes (directly OR indirectly) including those that Control key processes AFFECTING cell fate [8].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 110), ('SUPERFICIAL_RELATIONSHIP', 168)]	2	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 0, 'Vitamin D'), ('CHEBI_27300', 'vitamin D', 33, 'vitamin D'), ('GO_0065007', 'biological regulation', 58, 'regulates'), ('GO_0010467', 'gene expression', 68, 'expression'), ('SO_0000704', 'gene', 94, 'genes'), ('GO_0065007', 'biological regulation', 146, 'control')]	0	['vitamin d—via binding  receptor (vdr)— expression hundreds genes (directly indirectly)  processes cell fate [8].']
S24-PMC4427001	PMC4427001	4/2015	S24-PMC4427001	['furthermore, Vitamin D has a strong immunomodulatory EFFECT; it inhibits Angiogenesis [8] and is also INVOLVED in the Regulation of Insulin secretion and POSSIBLY Insulin action [11,12].']	[('SUPERFICIAL_RELATIONSHIP', 53), ('SUPERFICIAL_RELATIONSHIP', 102), ('INCOMPLETE_EVIDENCE', 154)]	3	[('CHEBI_27300', 'vitamin D', 13, 'vitamin D'), ('GO_0001525', 'angiogenesis', 73, 'angiogenesis'), ('GO_0065007', 'biological regulation', 118, 'regulation'), ('PR_000045358', 'insulin family protein', 132, 'insulin'), ('PR_000045358', 'insulin family protein', 163, 'insulin')]	0	['furthermore,  immunomodulatory effect; inhibits angiogenesis [8]  insulin secretion insulin [11,12].']
S153-PMC4427001	PMC4427001	4/2015	S153-PMC4427001	['POTENTIALLY beneficial EFFECT of Vitamin D supplementation and the PLAUSIBLE pathogenic ROLE of 25(Oh)D deficiency in the subsequent development of diabetes mellitus type 2 in women with gdm history HAS to be FURTHER explored considering the ROLE of Vitamin D in Modulating Insulin sensitivity and Glucose Metabolism.']	[('INCOMPLETE_EVIDENCE', 0), ('SUPERFICIAL_RELATIONSHIP', 23), ('INCOMPLETE_EVIDENCE', 67), ('SUPERFICIAL_RELATIONSHIP', 88), ('IMPORTANT_CONSIDERATION', 199), ('FUTURE_WORK', 209), ('SUPERFICIAL_RELATIONSHIP', 242)]	7	[('CHEBI_27300', 'vitamin D', 33, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 96, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 250, 'vitamin D'), ('GO_0065007', 'biological regulation', 263, 'modulating'), ('PR_000045358', 'insulin family protein', 274, 'insulin'), ('CHEBI_17234', 'glucose', 298, 'glucose'), ('GO_0006006', 'glucose metabolic process', 298, 'glucose metabolism')]	0	['potentially  supplementation pathogenic 25(oh)d diabetes mellitus type 2 women gdm   insulin sensitivity glucose metabolism.']
S273-PMC4448820	PMC4448820	5/2015	S273-PMC4448820	['for the PURPOSE of this overview, the general molecular actions of 4 Micronutrients (Vitamins A and d, zinc, Folic Acid) will be the primary focus, including their specific points of convergence on the Regulation of 2 major regulators of inflammation: Nf-Κb activity and the induction, and maintenance, of Treg cells.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 8), ('SUPERFICIAL_RELATIONSHIP', 202)]	2	[('CHEBI_33839', 'macromolecule', 69, 'micronutrients'), ('CHEBI_27300', 'vitamin D', 85, 'vitamins A'), ('CHEBI_30751', 'formic acid', 109, 'folic acid'), ('GO_0065007', 'biological regulation', 202, 'regulation'), ('GO_0005883', 'neurofilament', 252, 'NF-'), ('PR_000011111', 'N-terminal EF-hand calcium-binding protein 3', 252, 'NF-κB'), ('CL_0000901', 'Tr1 cell', 306, 'Treg')]	0	['overview, molecular 4 micronutrients d, zinc, folic acid) focus,  2 inflammation: nf-κb activity induction, maintenance, treg cells.']
S274-PMC4448820	PMC4448820	5/2015	S274-PMC4448820	['caption (boxed-text): text box 9\u2003\npotential pathways of intersection for Micronutrients\n\n● Myelomonocytic Cell Differentiation (Vitamins A and D)\n● Macrophage polarization (Vitamins a and d, zinc, Folic Acid)\n● B and T Cell Proliferation (zinc, Iron, Folic Acid, others)\n● T Cell Apoptosis (zinc, iron, Vitamin A, Vitamin E, others)\n● Regulation of Nf-Κb activity (Vitamins A, d, and e; zinc; iron; many others)\n● induction, and maintenance, of Treg Cells (Vitamins A and D, zinc, Folic Acid)\n● Regulation Of Gene Expression and/or activity of Protein Kinase C, cyclins, and cyclin-dependent kinases (e.g., as seen with iron): such defects in one or more of these factors MAY AFFECT or Modulate Lymphocyte Responses to stimuli\n\niv.']	[('INCOMPLETE_EVIDENCE', 672), ('SUPERFICIAL_RELATIONSHIP', 676)]	2	[('CHEBI_33839', 'macromolecule', 73, 'micronutrients'), ('CL_0000763', 'myeloid cell', 91, 'Myelomonocytic cell'), ('GO_0002270', 'plasmacytoid dendritic cell activation', 91, 'Myelomonocytic'), ('GO_0030154', 'cell differentiation', 106, 'cell differentiation'), ('CHEBI_27300', 'vitamin D', 128, 'vitamins A'), ('PR_000004370', 'asialoglycoprotein receptor 2', 137, 'A'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 143, 'D'), ('PR_000006444', 'diacylglycerol kinase delta', 143, 'D'), ('CL_0000235', 'macrophage', 148, 'Macrophage'), ('CHEBI_33277', 'gamma-tocotrienol', 173, 'vitamins'), ('CHEBI_30751', 'formic acid', 197, 'folic acid'), ('CL_0000969', 'regulatory B cell', 211, 'B ...'), ('CL_0000084', 'T cell', 217, 'T cell'), ('GO_0008283', 'cell proliferation', 219, 'cell proliferation'), ('CHEBI_24870', 'ion', 245, 'iron'), ('CHEBI_30751', 'formic acid', 251, 'folic acid'), ('CL_0000084', 'T cell', 273, 'T cell'), ('GO_0006915', 'apoptotic process', 275, 'cell apoptosis'), ('CHEBI_27300', 'vitamin D', 303, 'vitamin A'), ('CHEBI_27300', 'vitamin D', 314, 'vitamin E'), ('GO_0065007', 'biological regulation', 335, 'Regulation'), ('GO_0035773', 'insulin secretion involved in cellular response to glucose stimulus', 349, 'NF-κB'), ('GO_0071159', 'NF-kappaB complex', 349, 'NF-κB'), ('PR_000011111', 'N-terminal EF-hand calcium-binding protein 3', 349, 'NF-κB'), ('CHEBI_27300', 'vitamin D', 365, 'vitamins A'), ('CL_0000960', 'T3 B cell', 445, 'Treg cells'), ('CHEBI_27300', 'vitamin D', 457, 'vitamins A'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 472, 'D'), ('CHEBI_30751', 'formic acid', 481, 'folic acid'), ('GO_0010468', 'regulation of gene expression', 495, 'Regulation of gene expression'), ('SO_0000704', 'gene', 509, 'gene'), ('PR_000013390', '26S proteasome non-ATPase regulatory subunit 8', 544, 'protein kinase C'), ('GO_0065007', 'biological regulation', 686, 'modulate'), ('CL_0000542', 'lymphocyte', 695, 'lymphocyte'), ('GO_0060033', 'anatomical structure regression', 706, 'responses')]	0	['caption (boxed-text): text box 9\u2003\npotential intersection micronutrients\n\n● myelomonocytic cell d)\n● macrophage polarization (vitamins d, zinc, folic acid)\n● b cell proliferation (zinc, iron, folic acid, others)\n● cell apoptosis (zinc, iron, , others)\n●  nf-κb activity (, d, e; zinc; iron; others)\n● induction, maintenance, treg cells d, zinc, folic acid)\n● gene expression and/or activity protein kinase c, cyclins, cyclin-dependent kinases (e.g., iron): defects  lymphocyte responses stimuli\n\niv.']
S297-PMC4448820	PMC4448820	5/2015	S297-PMC4448820	['because Vitamins A and D share a Nuclear receptor (rxr), compete for coactivators and corepressors, and reciprocally Regulate the Expression of their receptors, a wide variety of combined EFFECTS on Gene Regulation LIKELY occurs (190–192).']	[('SUPERFICIAL_RELATIONSHIP', 188), ('PROBABLE_UNDERSTANDING', 215)]	2	[('CHEBI_27300', 'vitamin D', 8, 'vitamins A'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 23, 'D'), ('GO_0005634', 'nucleus', 33, 'nuclear'), ('GO_0065007', 'biological regulation', 117, 'regulate'), ('GO_0010467', 'gene expression', 130, 'expression'), ('SO_0000704', 'gene', 199, 'gene'), ('GO_0065007', 'biological regulation', 204, 'regulation')]	0	[' nuclear receptor (rxr), compete coactivators corepressors, reciprocally  expression receptors, combined gene  occurs (190–192).']
S347-PMC4448820	PMC4448820	5/2015	S347-PMC4448820	['cell culture MODELS and a very SMALL NUMBER OF Human clinical STUDIES INDICATE that nutritional factors including Vitamins A and D AFFECT numerous Genes INVOLVED in Chromatin Remodeling or processes that are INVOLVED in epigenetic Regulation.']	[('INCOMPLETE_EVIDENCE', 13), ('INCOMPLETE_EVIDENCE', 31), ('INCOMPLETE_EVIDENCE', 62), ('INCOMPLETE_EVIDENCE', 70), ('SUPERFICIAL_RELATIONSHIP', 131), ('SUPERFICIAL_RELATIONSHIP', 153), ('SUPERFICIAL_RELATIONSHIP', 208)]	7	[('NCBITaxon_9606', 'Homo sapiens', 47, 'human'), ('CHEBI_27300', 'vitamin D', 114, 'vitamins A'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 129, 'D'), ('SO_0000704', 'gene', 147, 'genes'), ('GO_0000785', 'chromatin', 165, 'chromatin'), ('GO_0006338', 'chromatin remodeling', 165, 'chromatin remodeling'), ('GO_0065007', 'biological regulation', 231, 'regulation')]	0	['cell culture human nutritional  genes chromatin remodeling processes epigenetic .']
S351-PMC4448820	PMC4448820	5/2015	S351-PMC4448820	['because this mechanism has the POTENTIAL to alter the global abundance of Methyl Donors, and because Vitamin A has general actions on Cell Differentiation, it is UNKNOWN whether these EFFECTS are indirect OR WHETHER specific Genes are targeted for epigenetic Regulation by Vitamin A in vivo.']	[('INCOMPLETE_EVIDENCE', 31), ('FULL_UNKNOWN', 162), ('SUPERFICIAL_RELATIONSHIP', 184), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 205), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 208)]	5	[('CHEBI_6842', 'methoxychlor', 74, 'methyl donors'), ('CHEBI_27300', 'vitamin D', 101, 'vitamin A'), ('GO_0030154', 'cell differentiation', 134, 'cell differentiation'), ('SO_0000704', 'gene', 225, 'genes'), ('GO_0065007', 'biological regulation', 259, 'regulation'), ('CHEBI_27300', 'vitamin D', 273, 'vitamin A')]	0	['alter abundance methyl donors,  cell differentiation, genes epigenetic   vivo.']
S375-PMC4448820	PMC4448820	5/2015	S375-PMC4448820	['Kdm6B/Jmjd3 Histone demethylase is induced by Vitamin D, but NOT Atra, in Human Colon cancer cells (217) and HAS BEEN IMPLICATED in the Regulation of Cyclin-Dependent Kinase Inhibitor 1A ( Cdkn1A ) /P21Cip1 by 1,25(Oh)2D in normal Prostate cells (218).']	[('ANOMALY_CURIOUS_FINDING', 61), ('INCOMPLETE_EVIDENCE', 109), ('SUPERFICIAL_RELATIONSHIP', 118)]	3	[('PR_000009209', 'juxtaposed with another zinc finger protein 1', 0, 'KDM6B'), ('PR_000009211', 'lysine-specific demethylase 3A', 6, 'JMJD3'), ('CHEBI_15358', 'histone', 12, 'histone'), ('PR_000043452', 'core histone', 12, 'histone'), ('CHEBI_27300', 'vitamin D', 46, 'vitamin D'), ('CHEBI_17033', 'biliverdin', 65, 'ATRA'), ('NCBITaxon_9606', 'Homo sapiens', 74, 'human'), ('UBERON_0001155', 'colon', 80, 'colon'), ('GO_0065007', 'biological regulation', 136, 'regulation'), ('PR_000004910', 'complement component C8 gamma chain', 150, 'cyclin-dependent kinase inhibitor 1A'), ('CHEBI_35222', 'inhibitor', 174, 'inhibitor'), ('PR_000005259', 'cyclin-dependent kinase 5 activator 1', 189, 'CDKN1A'), ('PR_000014700', 'serpin B9', 199, 'p21CIP1'), ('CHEBI_37983', 'sulfur-35 atom', 210, '1'), ('CHEBI_17996', 'chloride', 211, ','), ('CHEBI_66212', '5,7,3*,4*-tetrahydroxy-2*-(3,3-dimethylallyl)isoflavone', 212, '25(OH)2D'), ('CL_0002249', 'primitive cardiac myocyte', 231, 'prostate'), ('UBERON_0002367', 'prostate gland', 231, 'prostate')]	0	['kdm6b/jmjd3 histone demethylase induced atra, human colon cancer cells (217)  cyclin-dependent kinase inhibitor 1a cdkn1a /p21cip1 1,25(oh)2d normal prostate cells (218).']
S378-PMC4448820	PMC4448820	5/2015	S378-PMC4448820	['Plasma Mirna profiles HAVE BEEN determined in subjects given high-dose Vitamin D, BUT the within-subject heterogeneity and SMALL number of subjects PRECLUDED any determination of definitive Vitamin D–Regulated Mirna (220).']	[('INCOMPLETE_EVIDENCE', 22), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 82), ('INCOMPLETE_EVIDENCE', 123), ('INCOMPLETE_EVIDENCE', 148)]	4	[('UBERON_0001969', 'blood plasma', 0, 'Plasma'), ('SO_0000276', 'miRNA', 7, 'miRNA'), ('CHEBI_27300', 'vitamin D', 71, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 190, 'vitamin D'), ('GO_0065007', 'biological regulation', 200, 'regulated'), ('SO_0000276', 'miRNA', 210, 'miRNA')]	0	['plasma mirna subjects high-dose within-subject subjects determination mirna (220).']
S379-PMC4448820	PMC4448820	5/2015	S379-PMC4448820	['the ESSENTIALITY of Vitamin D in Regulating invariant invariant Nk T Cell Development in Mice IS THOUGHT TO be via epigenetic mechanisms (173).']	[('IMPORTANT_CONSIDERATION', 4), ('INCOMPLETE_EVIDENCE', 94), ('INCOMPLETE_EVIDENCE', 97)]	3	[('CHEBI_27300', 'vitamin D', 20, 'vitamin D'), ('GO_0065007', 'biological regulation', 33, 'regulating'), ('CL_0000213', 'lining cell', 64, 'NK T cell'), ('GO_0001822', 'kidney development', 64, 'NK T cell development'), ('GO_0005634', 'nucleus', 64, 'NK'), ('NCBITaxon_10088', 'Mus <genus>', 89, 'mice')]	0	['  invariant invariant nk cell mice via epigenetic mechanisms (173).']
