	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_WORD_IGNORANCE	TOTAL_SUCCESSES_IN_WORD_IGNORANCE	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
204	UBERON_0002355	pelvic region of trunk	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
325	UBERON_0004721	crista ampullaris	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1754	SO_0001434	cassette_pseudogene	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1753	PR_000005968	cystatin-M	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2098	CHEBI_8329	Pomiferin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1751	GO_0048729	tissue morphogenesis	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1750	UBERON_0004469	musculature of back	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2099	CHEBI_73803	Ala-Asp	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2101	GO_0070509	calcium ion import	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
202	GO_0007533	mating type switching	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
464	GO_1900101	regulation of endoplasmic reticulum unfolded protein response	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1339	GO_0007308	oocyte construction	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1333	CHEBI_18335	pyridoxamine 5'-phosphate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
614	CHEBI_34926	Pitrazepin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
54	CHEBI_27989	cis-dodec-3-enoyl-CoA	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
615	PR_000029959	smad9 isoform 3 (human)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2559	UBERON_0000105	life cycle stage	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
923	CHEBI_26630	selenocystathionine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
921	UBERON_0013751	metaphysis of radius	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
928	UBERON_0000951	rotator muscle of the vertebral column	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
618	GO_0000266	mitochondrial fission	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2560	PR_000005528	chloride channel protein, skeletal muscle	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
917	PR_000003681	actin, gamma-enteric smooth muscle	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
916	UBERON_2002051	scale circulus	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
915	PR_000010409	midnolin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
619	GO_0044694	pore-mediated entry of viral genome into host cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
913	UBERON_0010230	eyeball of camera-type eye	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
919	PR_000010490	neutrophil collagenase	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
929	PR_000003930	methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
612	CHEBI_66498	Ys-IV	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
610	CL_0002481	peritubular myoid cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
946	UBERON_0010166	coat of hair	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
945	GO_0002001	renin secretion into blood stream	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2549	CL_0000107	autonomic neuron	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
943	UBERON_0001347	white adipose tissue	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
942	PR_000005864	protein CREG2	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
941	GO_0006884	cell volume homeostasis	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2550	GO_0033576	protein glycosylation in cytosol	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
939	GO_0009902	chloroplast relocation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
938	CHEBI_76917	methyl 2-methylpropyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
607	UBERON_0002116	ileum	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
936	GO_0001755	neural crest cell migration	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2551	PR_000007367	fibrosin-1-like protein	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2552	GO_0007127	meiosis I	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
55	CHEBI_50484	hepta-2,4,6-trienoic acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
932	PR_000008469	holocytochrome c-type synthase	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
911	UBERON_0004023	ganglionic eminence	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
909	CHEBI_8024	perindopril	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2561	GO_0060384	innervation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
907	CHEBI_51593	3,5-dibromopyridine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
886	CHEBI_81588	Placental lactogen	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
883	CHEBI_74958	N-isovaleryl-L-homoserine lactone	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
882	CHEBI_16462	glycylpeptide	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2578	GO_0042706	eye photoreceptor cell fate commitment	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2581	CHEBI_6723	megestrol acetate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
878	SO_0000985	double	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
625	PR_000010211	protein max	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
626	GO_0085026	tubovesicular membrane network	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
875	SO_0000096	proplastid_gene	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
874	CHEBI_52182	meso-bromoporphyrin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2582	CHEBI_28921	7-methyladenine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2583	GO_0090232	positive regulation of spindle checkpoint	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
871	PR_000004967	calbindin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2584	CHEBI_36710	interferon inducer	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
46	CL_0000746	cardiac muscle cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
48	CHEBI_32499	amineptine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2548	PR_000008010	glycerol kinase	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2575	PR_000016880	5,6-dihydroxyindole-2-carboxylic acid oxidase	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
890	UBERON_0001447	tarsal bone	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
52	CHEBI_17075	6-hydroxyhexano-6-lactone	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
905	CHEBI_76957	N-2-hydroxytetracosenoylsphingosine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2563	UBERON_0004766	cranial bone	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2564	GO_0019267	asparagine biosynthetic process from cysteine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2565	GO_0006285	base-excision repair, AP site formation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
622	UBERON_0004212	glomerular capillary	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
900	GO_0035210	prepupal development	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
51	CHEBI_16553	UDP-4-dehydro-6-deoxy-D-glucose	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2568	UBERON_0001226	major calyx	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2569	CHEBI_27021	toluate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
896	PR_000013390	26S proteasome non-ATPase regulatory subunit 8	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
895	GO_0007498	mesoderm development	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
894	PR_000006270	triokinase/FMN cyclase	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
50	PR_000036866	neurexin-3-beta	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2573	CHEBI_1646	3-Oxooctanoyl-[acp]	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
49	GO_0031099	regeneration	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
627	CHEBI_86085	(Z)-p-coumaroylagmatine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
948	CHEBI_85122	paraben	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
604	GO_0019503	stachydrine biosynthetic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
585	GO_0009297	pilus assembly	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
133	GO_0006116	NADH oxidation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1014	CHEBI_60688	EC 4.2.1.20 (tryptophan synthase) inhibitor	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1012	CHEBI_75897	iron(2+) sulfides	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1011	PR_000004168	amyloid-beta precursor protein	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2503	UBERON_0012168	umbilical cord blood	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2499	CL_0000175	luteal cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2504	CHEBI_33227	(E)-cinnamyl alcohol	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1006	PR_000009659	laminin subunit gamma-2	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2505	CHEBI_76163	isoxicam	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1004	CHEBI_35047	xanthomicrol	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
592	CL_0002458	langerin-positive dermal dendritic cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1002	CHEBI_76285	(R)-vedaprofen	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2507	GO_0005776	autophagosome	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
590	CL_0002325	mammary alveolar cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2498	CHEBI_3637	chloroprocaine hydrochloride	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
75	CHEBI_23044	carotenoid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1020	GO_0008053	mitochondrial fusion	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
79	GO_0019216	regulation of lipid metabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
576	PR_000005344	centrosomal protein of 170 kDa	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
78	GO_0006338	chromatin remodeling	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1034	GO_0003054	circadian regulation of systemic arterial blood pressure by the suprachiasmatic nucleus	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2488	GO_0046505	sulfolipid metabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
77	GO_0012501	programmed cell death	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2491	GO_0038094	Fc-gamma receptor signaling pathway	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
580	CHEBI_982	2-Aceto-2-hydroxybutanoate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1028	GO_0043931	ossification involved in bone maturation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1027	GO_1990603	dark adaptation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1026	GO_0072596	establishment of protein localization to chloroplast	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2493	PR_000004910	complement component C8 gamma chain	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1023	GO_0046655	folic acid metabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1022	GO_0006925	inflammatory cell apoptotic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1021	UBERON_0003487	skin sebaceous gland	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
999	GO_0000103	sulfate assimilation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2511	UBERON_0008231	dorsal thoracic segment of trunk	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2512	PR_000009486	keratin, type II cytoskeletal 71	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
995	GO_1902530	positive regulation of protein linear polyubiquitination	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
65	GO_0006298	mismatch repair	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
968	CHEBI_52261	rose bengal	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
599	GO_0007464	R3/R4 cell fate commitment	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2537	CHEBI_33838	nucleoside	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
964	PR_000008954	insulin-like growth factor-binding protein-like 1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
600	PR_000006449	diacylglycerol kinase kappa	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
962	UBERON_4100114	anterior distal condyle of femur	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2541	GO_0001507	acetylcholine catabolic process in synaptic cleft	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2542	UBERON_0023879	neural system	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2543	GO_0031078	histone deacetylase activity (H3-K14 specific)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2544	GO_0042358	thiamine diphosphate catabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2547	CHEBI_64664	(2-nitrophenyl)azo group	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
954	GO_0035180	larval wandering behavior	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
952	CHEBI_71667	2,3,4-saturated fatty acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
603	CHEBI_34944	RU 5135	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2531	GO_0001866	NK T cell proliferation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
605	UBERON_0005174	dorsal region element	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2527	GO_0031674	I band	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
974	GO_0007281	germ cell development	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2514	UBERON_0016551	subdivision of spinal cord ventral column	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
992	GO_0060070	canonical Wnt signaling pathway	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
991	PR_000006560	dynein heavy chain 14, axonemal	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
989	GO_0097232	lamellar body membrane	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2517	PR_000004050	ankyrin repeat domain-containing protein 6	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2520	CHEBI_83135	(S)-penflufen	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2521	GO_0006881	extracellular sequestering of iron ion	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2522	GO_0042737	drug catabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
595	CHEBI_53015	N(6)-carboxymethyl-L-lysine residue	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
67	CHEBI_77082	O-adipoylcarnitine(1-)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
981	GO_0098789	pre-mRNA cleavage required for polyadenylation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
596	CHEBI_38725	mevinphos	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
979	PR_000008446	hyaluronan and proteoglycan link protein 3	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
977	GO_0035904	aorta development	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
976	GO_0002121	inter-male aggressive behavior	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2526	SO_0001645	genetic_marker	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
575	GO_0072598	protein localization to chloroplast	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2588	GO_0044409	entry into host	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
865	GO_0035196	production of miRNAs involved in gene silencing by miRNA	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
761	PR_000005058	extracellular calcium-sensing receptor	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
760	CHEBI_16237	4-chlorophenylacetate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
668	UBERON_0003714	neural tissue	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
756	UBERON_0001915	endothelium of capillary	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
14	GO_0007266	Rho protein signal transduction	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
754	GO_0009690	cytokinin metabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
762	PR_000006609	DNA (cytosine-5)-methyltransferase 3-like	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
753	CHEBI_59712	squarate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
10	GO_0006730	one-carbon metabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
750	CHEBI_67778	(E)-Adrienyne, [rel(threo)]-	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
749	UBERON_0005291	embryonic tissue	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
748	CL_0000015	male germ cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
674	PR_000007591	protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
675	CHEBI_39279	halomethane	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
752	UBERON_0005434	cervical region	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2671	UBERON_0001428	intermedium	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
764	CL_0002368	respiratory epithelial cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
17	UBERON_0001427	radiale	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
780	UBERON_0000309	body wall	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
779	CHEBI_82295	Bitumens	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
778	3	A2MP1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
777	NCBITaxon_10036	Mesocricetus auratus	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2662	UBERON_0002949	tectospinal tract	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
775	UBERON_0001751	dentine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
663	CHEBI_63580	ribavirin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
773	GO_0051215	RNAi-mediated antiviral immunity against DNA virus	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2665	CL_0000034	stem cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
664	GO_0007417	central nervous system development	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
770	GO_0032498	detection of muramyl dipeptide	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
769	GO_0016215	acyl-CoA desaturase activity	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
768	PR_000006138	cytochrome P450 4F11	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
18	CHEBI_5445	glyceraldehyde	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2668	GO_0007354	zygotic determination of anterior/posterior axis, embryo	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2681	PR_000004519	autism susceptibility gene 2 protein	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
742	UBERON_0001707	nasal cavity	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
7	GO_0000293	ferric-chelate reductase activity	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2685	UBERON_0004705	fenestra	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2695	GO_0045053	protein retention in Golgi apparatus	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
716	PR_000024090	sensor protein TorS	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
715	UBERON_0001981	blood vessel	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2696	CHEBI_35646	galanthan	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
713	CHEBI_67449	ananolignan L	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
689	CHEBI_38264	2-amino-3-methylpentanoic acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2697	UBERON_0002037	cerebellum	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
690	CHEBI_34830	mefenacet	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2702	UBERON_0003512	lung blood vessel	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
706	CL_0002131	regular ventricular cardiac myocyte	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
705	GO_0034102	erythrocyte clearance	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2704	CHEBI_51467	PicoGreen	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
703	CHEBI_74351	aclacinomycin T	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
702	GO_0038032	termination of G protein-coupled receptor signaling pathway	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1	CHEBI_65430	ardisiphenol A	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
719	UBERON_0013550	Brodmann (1909) area 19	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2658	GO_0008016	regulation of heart contraction	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
720	UBERON_0001297	serosa of uterus	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2694	UBERON_0003631	pedal digit 1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
678	UBERON_0000345	myelin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2687	PR_000013060	peroxisome proliferator-activated receptor gamma coactivator 1-beta	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
679	CHEBI_83630	essential oil	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
736	UBERON_0002416	integumental system	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
683	GO_0009407	toxin catabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
734	UBERON_0000429	enteric plexus	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
5	CHEBI_5893	indapamide	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2692	CL_0000895	naive thymus-derived CD4-positive, alpha-beta T cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
684	CHEBI_22695	base	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
729	CHEBI_52260	rhod-2 dye	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
728	UBERON_0001092	vertebral bone 1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
727	GO_0001523	retinoid metabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2693	CHEBI_35245	GDP-galactose	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
724	GO_0043654	recognition of apoptotic cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
723	GO_0007549	dosage compensation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
721	PR_000008020	glucocorticoid-induced transcript 1 protein	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
44	CHEBI_36141	quinone	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
783	GO_0003410	anterior rotation of the optic cup	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
657	GO_0061527	dopamine secretion, neurotransmission	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
841	CHEBI_35476	antipsychotic agent	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
37	GO_0000010	trans-hexaprenyltranstransferase activity	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2607	PR_000007759	gamma-aminobutyric acid receptor-associated protein-like 2	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2608	GO_1902009	positive regulation of toxin transport	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
641	CL_0005019	pancreatic epsilon cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
36	PR_000005005	calnexin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
842	CHEBI_9750	Triton X-100	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2611	CHEBI_80638	3-Oxovalproic acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
35	CHEBI_32952	amine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
831	SO_0000006	PCR_product	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
830	SO_0001017	silent_mutation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
829	GO_1902907	proteasome storage granule disassembly	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
34	CHEBI_50113	androgen	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2619	CHEBI_35193	tetraterpene	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2614	CHEBI_52744	fort orange 600	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
638	GO_0044809	chemokine (C-C motif) ligand 17 production	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
637	CHEBI_82880	N-acyltetradecaphytosphingosine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
636	CHEBI_29357	methanediyl	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
863	CHEBI_66469	senegin III	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
630	CL_0000855	sensory hair cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
861	GO_0034209	sterol acetylation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
860	CHEBI_77190	CDP-dipalmitoyl-sn-glycerol(2-)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2591	CL_0000024	oogonial cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2593	UBERON_4200215	suture	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
857	CHEBI_63310	mycinamicin IV(1+)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
