	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
343510	explicit_question	PMC4825100	[(34334, 34342)]	question	['The question arises as to why NTD recurrence risks in the PONTI pilot study, conducted between 2009 and 2013, resemble values that in some cases were based on clinical experience in the ‘pre-folic acid era’.']	(34330, 34537)
343511	explicit_question	PMC4825100	[(34356, 34359)]	why	['The question arises as to why NTD recurrence risks in the PONTI pilot study, conducted between 2009 and 2013, resemble values that in some cases were based on clinical experience in the ‘pre-folic acid era’.']	(34330, 34537)
344288	explicit_question	PMC4825102	[(0, 5)]	Could	['Could gestational diabetes mellitus be managed through dietary bioactive compounds?']	(0, 83)
344289	explicit_question	PMC4825102	[(82, 83)]	?	['Could gestational diabetes mellitus be managed through dietary bioactive compounds?']	(0, 83)
344290	explicit_question	PMC4825102	[(5289, 5292)]	how	['The knowledge of how (i.e.']	(5272, 5298)
344291	explicit_question	PMC4825102	[(52741, 52744)]	how	['However, how these compounds might work in GDM setting is a matter of speculation.']	(52732, 52814)
345219	explicit_question	PMC4832516	[(7695, 7696)]	?	['Secondary analyses were performed across past or current diseases self-reported in response to the question “Has a doctor ever told you that you have had any of the following conditions?']	(7510, 7696)
345220	explicit_question	PMC4832516	[(19928, 19931)]	how	['It remains unclear how these effects are programmed and what physiological mechanisms make them act years after the exposure.']	(19909, 20034)
345221	explicit_question	PMC4832516	[(19965, 19969)]	what	['It remains unclear how these effects are programmed and what physiological mechanisms make them act years after the exposure.']	(19909, 20034)
345537	explicit_question	PMC4835505	[(4129, 4132)]	how	['It is still not clearly understood how the premutation pathology arises and research to date has focused on how premutation alleles might trigger neurodegeneration through a gain-of-function (toxicity) RNA mechanism (Tassone et al.,2004; Hagerman and Hagerman,2013).']	(4094, 4360)
345538	explicit_question	PMC4835505	[(4202, 4205)]	how	['It is still not clearly understood how the premutation pathology arises and research to date has focused on how premutation alleles might trigger neurodegeneration through a gain-of-function (toxicity) RNA mechanism (Tassone et al.,2004; Hagerman and Hagerman,2013).']	(4094, 4360)
346017	explicit_question	PMC4840325	[(2202, 2210)]	question	['The question raised at the end of our publication concerned the origin of the other environmental contributors to blood mercury.']	(2198, 2326)
346018	explicit_question	PMC4840325	[(8991, 8994)]	did	['At this point, the mother was asked the following: (i) The number of fillings she had in her mouth at the time she became pregnant (none; 1; 2–3; 4 or more); (ii) during the study pregnancy whether she had visited the dentist at all (yes/no); (iii) if yes to (ii), (a) did she have any teeth out?']	(8722, 9018)
346019	explicit_question	PMC4840325	[(9017, 9018)]	?	['At this point, the mother was asked the following: (i) The number of fillings she had in her mouth at the time she became pregnant (none; 1; 2–3; 4 or more); (ii) during the study pregnancy whether she had visited the dentist at all (yes/no); (iii) if yes to (ii), (a) did she have any teeth out?']	(8722, 9018)
346020	explicit_question	PMC4840325	[(9033, 9036)]	did	['(yes/no); (b) did she have new amalgam fillings put in?']	(9019, 9074)
346021	explicit_question	PMC4840325	[(9073, 9074)]	?	['(yes/no); (b) did she have new amalgam fillings put in?']	(9019, 9074)
346022	explicit_question	PMC4840325	[(9089, 9092)]	did	['(yes/no); (c) did she have old amalgam fillings removed?']	(9075, 9131)
346023	explicit_question	PMC4840325	[(9130, 9131)]	?	['(yes/no); (c) did she have old amalgam fillings removed?']	(9075, 9131)
346024	explicit_question	PMC4840325	[(9146, 9149)]	did	['(yes/no); (d) did she have dental gas?']	(9132, 9170)
346025	explicit_question	PMC4840325	[(9169, 9170)]	?	['(yes/no); (d) did she have dental gas?']	(9132, 9170)
346026	explicit_question	PMC4840325	[(21723, 21726)]	how	['There has been confusion as to how safe DA is for the population in general; for example, in 2006 Bates23reviewed the evidence in regard to adverse effects of DA fillings on (mainly adult) health and disease and showed that there were few sound epidemiological studies.']	(21692, 21961)
346451	explicit_question	PMC4846845	[(4361, 4364)]	how	['Understanding how environmental risk factors affect DNA methylation would allow us to evaluate proposed biomarkers for PTB, separating out its clinical presentation from its risk factors.']	(4347, 4534)
346452	explicit_question	PMC4846845	[(19410, 19417)]	raising	['Nomura and colleagues found that maternal obesity is associated with decreased global methylation in the placenta, but not in umbilical cord blood, raising the question of which tissues should be interrogated when examining the association between maternal obesity and fetal methylation, though the issue of tissue specificity is broadly relevant to all EWAS studies [78].']	(19262, 19634)
346453	explicit_question	PMC4846845	[(19422, 19430)]	question	['Nomura and colleagues found that maternal obesity is associated with decreased global methylation in the placenta, but not in umbilical cord blood, raising the question of which tissues should be interrogated when examining the association between maternal obesity and fetal methylation, though the issue of tissue specificity is broadly relevant to all EWAS studies [78].']	(19262, 19634)
346454	explicit_question	PMC4846845	[(19434, 19439)]	which	['Nomura and colleagues found that maternal obesity is associated with decreased global methylation in the placenta, but not in umbilical cord blood, raising the question of which tissues should be interrogated when examining the association between maternal obesity and fetal methylation, though the issue of tissue specificity is broadly relevant to all EWAS studies [78].']	(19262, 19634)
346455	explicit_question	PMC4846845	[(20206, 20211)]	raise	['Even so, they raise the point that many of the CpG sites approaching significance for association between maternal BMI and child methylation have previously been implicated in a variety of biological pathways significant in the development of cancer and other chronic diseases [80].']	(20192, 20474)
347394	explicit_question	PMC4848664	[(21845, 21851)]	raised	['Concerns have been raised regarding other potential adverse effects of folic acid supplementation, including cancer, epigenetic changes, unmetabolized folic acid and asthma, but to date, extensive systematic reviews and meta-analyses have not consistently replicated adverse effects associated with folic acid [31,32,33,34,35,36].']	(21826, 22156)
347648	explicit_question	PMC4849435	[(54, 58)]	what	['Early interventions in risk groups for schizophrenia: what are we waiting for?']	(0, 78)
347649	explicit_question	PMC4849435	[(77, 78)]	?	['Early interventions in risk groups for schizophrenia: what are we waiting for?']	(0, 78)
347650	explicit_question	PMC4849435	[(6489, 6494)]	which	['We will also outline which specific subgroups within the population may be most amenable to such strategies and, finally, what ethical and economic aspects are relevant in relation to the use of very early prevention strategies.']	(6468, 6696)
347651	explicit_question	PMC4849435	[(6590, 6594)]	what	['We will also outline which specific subgroups within the population may be most amenable to such strategies and, finally, what ethical and economic aspects are relevant in relation to the use of very early prevention strategies.']	(6468, 6696)
347652	explicit_question	PMC4849435	[(6698, 6701)]	How	['How to intervene: potential strategies for prevention in at-risk groups\nFirst, we propose strategies that can improve suboptimal maturation of neuronal pathways during childhood.']	(6698, 6876)
347653	explicit_question	PMC4849435	[(26343, 26346)]	How	"[""Ethical and economic aspects of early-preventive strategies\nWith the exception of the pharmacological agents, the interventions discussed under 'How to intervene: potential strategies for prevention in at-risk groups' are non-invasive and safe, thereby fully respecting the adagium primum non nocere (i.e., first do no harm).""]"	(26198, 26523)
347654	explicit_question	PMC4849435	[(27174, 27182)]	question	['Disclosing presence of psychotic experiences and at-risk status\nWhen communicating information about at-risk status for severe disorders to children and their families, a leading ethical question is whether telling children about their at-risk status harms them.']	(26987, 27249)
347655	explicit_question	PMC4849435	[(27255, 27263)]	question	['This question should be considered in the context of the anticipated gain of the intervention, which is the prevention or mitigation of social and cognitive impairments and, ideally, of the full manifestation of a major psychiatric disorder.']	(27250, 27491)
347656	explicit_question	PMC4849435	[(28285, 28289)]	What	['What are the expenses required for the implementation of the interventions and how do they weigh against the expected gains, i.e., the number of patients in whom a cognitive and social decline, and full development of schizophrenia is averted and improvement in cognitive and social functioning in those who do not make a transition to a psychotic disorder?']	(28285, 28642)
347657	explicit_question	PMC4849435	[(28364, 28367)]	how	['What are the expenses required for the implementation of the interventions and how do they weigh against the expected gains, i.e., the number of patients in whom a cognitive and social decline, and full development of schizophrenia is averted and improvement in cognitive and social functioning in those who do not make a transition to a psychotic disorder?']	(28285, 28642)
347658	explicit_question	PMC4849435	[(28641, 28642)]	?	['What are the expenses required for the implementation of the interventions and how do they weigh against the expected gains, i.e., the number of patients in whom a cognitive and social decline, and full development of schizophrenia is averted and improvement in cognitive and social functioning in those who do not make a transition to a psychotic disorder?']	(28285, 28642)
347659	explicit_question	PMC4849435	[(28805, 28813)]	question	['In the absence of reliable data on effect sizes of the interventions discussed in this paper, we have modeled several scenarios to provide some insight into this question.']	(28643, 28814)
347660	explicit_question	PMC4849435	[(35041, 35044)]	how	['We now have a basic understanding of how to act early and therefore it is time to proceed.']	(35004, 35094)
348279	explicit_question	PMC4856298	[(51694, 51698)]	What	['all pregnant women) which offers opportunities for advertising/revenue to be generated to make it sustainable (G: [42])Text limits prevent lengthy messages being sent [26]Text limits require skills to design useful health messages fitting the limit (G: [34])Durability of phones is not always sufficient (G: [34])\nLegend: Accessibility: What factors make an intervention accessible to a pregnant woman?']	(51357, 51759)
348280	explicit_question	PMC4856298	[(51758, 51759)]	?	['all pregnant women) which offers opportunities for advertising/revenue to be generated to make it sustainable (G: [42])Text limits prevent lengthy messages being sent [26]Text limits require skills to design useful health messages fitting the limit (G: [34])Durability of phones is not always sufficient (G: [34])\nLegend: Accessibility: What factors make an intervention accessible to a pregnant woman?']	(51357, 51759)
348281	explicit_question	PMC4856298	[(51773, 51777)]	What	['; Acceptance: What factors make that the pregnant women enjoy/like/accept the intervention; Usability: What factors influence the usage of an intervention?']	(51759, 51914)
348282	explicit_question	PMC4856298	[(51862, 51866)]	What	['; Acceptance: What factors make that the pregnant women enjoy/like/accept the intervention; Usability: What factors influence the usage of an intervention?']	(51759, 51914)
348283	explicit_question	PMC4856298	[(51913, 51914)]	?	['; Acceptance: What factors make that the pregnant women enjoy/like/accept the intervention; Usability: What factors influence the usage of an intervention?']	(51759, 51914)
348284	explicit_question	PMC4856298	[(53163, 53164)]	?	['A number of studies displayed high risk of bias in sequence generation (58%), allocation concealment (41%), or origin of data (25%).10.1371/journal.pone.0154664.g003\n\nCaption (FIG): FIG 3\nSummary of the overall risk assessment.10.1371/journal.pone.0154664.t005\n\nCaption (TABLE-WRAP): TABLE 5\nQuality assessment of intervention studies (n = 12).StudySequence generationAllocation concealmentBlinding of researcher/ clinicianSelection of study populationCompleteness of dataOrigin of data (database of measurements)Clear definition of outcome?Confounders taken into account?']	(52623, 53195)
348285	explicit_question	PMC4856298	[(53194, 53195)]	?	['A number of studies displayed high risk of bias in sequence generation (58%), allocation concealment (41%), or origin of data (25%).10.1371/journal.pone.0154664.g003\n\nCaption (FIG): FIG 3\nSummary of the overall risk assessment.10.1371/journal.pone.0154664.t005\n\nCaption (TABLE-WRAP): TABLE 5\nQuality assessment of intervention studies (n = 12).StudySequence generationAllocation concealmentBlinding of researcher/ clinicianSelection of study populationCompleteness of dataOrigin of data (database of measurements)Clear definition of outcome?Confounders taken into account?']	(52623, 53195)
348286	explicit_question	PMC4856298	[(73456, 73460)]	what	['Improved communication within the global health community, between NGOs, governments, donors, and other stakeholders, will also help to identify priorities mHealth could and should address [15], and what the position is in relation to the health system and other technological innovations in the domain of eHealth [68].']	(73257, 73576)
348663	explicit_question	PMC4857329	[(14106, 14109)]	how	['Our case not only demonstrates the rarity of the sarcoma found but also stresses the significance of how its clinical presentation may be confounded by the patient’s young age, risk factors and even imaging findings.']	(14005, 14221)
348791	explicit_question	PMC4857870	[(522, 525)]	how	['In particular, we pay specific attention to how the hygiene hypothesis and emerging research on traditional dietary patterns has helped re-ignite interest in the use of microbes to support mental health.']	(478, 681)
348792	explicit_question	PMC4857870	[(19832, 19841)]	questions	['Today, there seems little doubt that overall diet and specific nutrients are of critical importance in optimal development and mental health.23)\nWhile many questions remain, the general themes in mental ill-health, allergy and other inflammatory disorders are quite similar, including their environmental risk factors.']	(19676, 19994)
349431	explicit_question	PMC4859539	[(21790, 21794)]	what	['Additionally, the lack of correlation may suggest that circulating cathelicidin concentration is not reflective of what is happening at the cellular level, and in this regard, cathelicidin mRNA expression by immune cells or target tissue may be a better indicator of vitamin D’s long-term effect on the cathelicidin system.']	(21675, 21998)
349432	explicit_question	PMC4859539	[(24940, 24943)]	how	['Inclusion of older children and young adults would allow cathelicidin to be followed throughout a longer period of childhood development and further describe how cathelicidin and innate immune function develop over time.']	(24782, 25002)
349433	explicit_question	PMC4859539	[(3177, 3182)]	which	['Additionally, while one study examined the levels of maternal and neonatal vitamin D and cathelicidin concentrations in healthy children at delivery, there is a lack of research to determine correlations between vitamin D status and cathelicidin among healthy children over time [20], as well as which factors such as age of the child, gender, and body composition may independently impact cathelicidin concentrations.']	(2881, 3299)
349628	explicit_question	PMC4861006	[(993, 996)]	how	['In order to describe the level of services across Canada, 50 Canadian service providers, civil servants, and researchers working in the area of FASD prevention were involved in an online Delphi survey process to create a snapshot of current FASD prevention efforts, identify gaps, and provide ideas on how to close these gaps to improve FASD prevention.']	(691, 1044)
349629	explicit_question	PMC4861006	[(7558, 7561)]	how	['In particular, we wanted to identify current promising FASD prevention efforts in each of the four levels outlined in the framework, determine gaps relative to evidence-based practice, and promote reflection by experts on how to close the gap between promising practice and current practice.']	(7336, 7627)
349630	explicit_question	PMC4861006	[(18762, 18765)]	how	['Most participants saw how these materials if developed, could then be adapted to local contexts.']	(18740, 18836)
349631	explicit_question	PMC4861006	[(20147, 20150)]	how	['However, it was emphasized how rare and how important it is to follow-up on such educational initiatives, to determine the extent and effectiveness of application to practice.']	(20120, 20295)
349632	explicit_question	PMC4861006	[(20160, 20163)]	how	['However, it was emphasized how rare and how important it is to follow-up on such educational initiatives, to determine the extent and effectiveness of application to practice.']	(20120, 20295)
349633	explicit_question	PMC4861006	[(20588, 20592)]	what	['However, it was unclear to the participants to what extent these three programs include alcohol education and support, as it is not an explicit focus of any of these programs.']	(20541, 20716)
349634	explicit_question	PMC4861006	[(23648, 23651)]	how	['Level 1\nAmong other barriers, participants noted the challenge arising from the conflicting messages in the media about the safety of consuming alcohol during pregnancy and the effects of moderate consumption, and how these conflicting messages can cause women and practitioners to doubt the overall messaging about the risk of alcohol use in pregnancy.']	(23434, 23787)
349635	explicit_question	PMC4861006	[(23819, 23822)]	how	['They also noted concerns about how awareness campaigns can contribute to the further stigmatizing and isolating (the othering ) of mothers who use substances, by exaggerating risk, focusing on fetal harm, using exploitative imagery, and not identifying how women can access nonjudgmental support.']	(23788, 24084)
349636	explicit_question	PMC4861006	[(24041, 24044)]	how	['They also noted concerns about how awareness campaigns can contribute to the further stigmatizing and isolating (the othering ) of mothers who use substances, by exaggerating risk, focusing on fetal harm, using exploitative imagery, and not identifying how women can access nonjudgmental support.']	(23788, 24084)
349637	explicit_question	PMC4861006	[(29604, 29607)]	how	['Many participants noted how challenging this is to achieve in campaigns.']	(29580, 29652)
349638	explicit_question	PMC4861006	[(36047, 36050)]	how	['Recommendations from the literature for increasing SBIR in primary care settings include education with medical students and residents using curriculum that incorporates the latest guidelines, recommendations, and research24and providing continuing medical education on how to overcome barriers such as patient resistance to treatment and insufficient referral resources.25Kennedy et al.48used multiple methods including staff training and a BI protocol and decision tree to motivate staff to provide SBIR to all pregnant women in routine prenatal care.']	(35777, 36330)
349639	explicit_question	PMC4861006	[(39341, 39344)]	how	['It provided the opportunity to consider how these efforts fit together, to ensure an effective continuum of effort, consistent with the evidence for effective practice.']	(39301, 39469)
350121	explicit_question	PMC4861121	[(20544, 20547)]	how	['In relation to maternity care specifically, maternity care is predominantly hospital based and consultant-led in Ireland (0.2% of births occurring at home),29while postnatal follow-up is carried out by the public health nursing service, with at least one home visit usually 2\u2005days after birth and a follow-up check-up provided at 6\u2005weeks by the general practitioner.30Therefore, examining how current primary care, antenatal and postnatal care services could develop a more integrated approach to supporting behaviour change in women is required.']	(20155, 20701)
350122	explicit_question	PMC4861121	[(20978, 20981)]	how	['Moreover, a system for monitoring how lifestyle patterns change over time including those of pregnancy at the national and regional level may be required so that the effects of new public health efforts on health behaviour change can be monitored.']	(20944, 21191)
350312	explicit_question	PMC4861337	[(465, 468)]	how	['Though both wasting and stunting are manifestations of undernutrition caused by disease and poor diet, there are critical gaps in our understanding of the physiological relationship between them, and how interventions for one may affect the other.']	(265, 512)
350313	explicit_question	PMC4861337	[(1321, 1324)]	?”;	['pre-school, school age and adolescence, lead to catch-up in height and in other developmental markers?”; “What timely interventions work to mitigate seasonal peaks in both wasting and stunting?”; and “What is the optimal formulation of ready-to-use foods to promote optimal ponderal growth and also support linear growth during and after recovery from severe acute malnutrition?” There was a high level of agreement between experts, particularly for the highest ranking questions.']	(1220, 1700)
350314	explicit_question	PMC4861337	[(1326, 1330)]	What	['pre-school, school age and adolescence, lead to catch-up in height and in other developmental markers?”; “What timely interventions work to mitigate seasonal peaks in both wasting and stunting?”; and “What is the optimal formulation of ready-to-use foods to promote optimal ponderal growth and also support linear growth during and after recovery from severe acute malnutrition?” There was a high level of agreement between experts, particularly for the highest ranking questions.']	(1220, 1700)
350315	explicit_question	PMC4861337	[(1421, 1425)]	What	['pre-school, school age and adolescence, lead to catch-up in height and in other developmental markers?”; “What timely interventions work to mitigate seasonal peaks in both wasting and stunting?”; and “What is the optimal formulation of ready-to-use foods to promote optimal ponderal growth and also support linear growth during and after recovery from severe acute malnutrition?” There was a high level of agreement between experts, particularly for the highest ranking questions.']	(1220, 1700)
350316	explicit_question	PMC4861337	[(1840, 1849)]	questions	['Conclusions\nIncreased commitment to rigorous evaluations of treatment and prevention interventions at the public health level, addressing questions of the timing of intervention, and the extent to which impacts for both wasting and stunting can be achieved, is needed to inform global efforts to tackle undernutrition and its consequences.']	(1702, 2041)
350317	explicit_question	PMC4861337	[(5013, 5016)]	how	['It also has serious implications for how children worldwide receive nutrition interventions and services.” (Menon & Stoltzfus, 2012)7\nBoth stunting and wasting are present in the majority of developing countries and contexts (something also highlighted in the 2014 Global Nutrition Report);[5] can occur concurrently in the same child (highlighted in the 2015 Global Nutrition Report);[11] and share underlying and basic causal factors such as infectious diseases, environmental enteric dysfunction, a diet with inadequate nutrients, and suboptimal infant feeding and caring practices.']	(4976, 5561)
350318	explicit_question	PMC4861337	[(10483, 10486)]	How	['The list of 30 options located within the CHNRI theoretical framework is described inTable 1.10.1371/journal.pone.0153221.t001\n\nCaption (TABLE-WRAP): TABLE 1\nList of research questions located in the research framework.Measuring the burden of wasting & stunting 1.How to estimate incidence of wasting over time in different contexts?What is the global burden of children experiencing wasting and stunting concurrently?What are the implications of the global burden of concurrent wasting and stunting on the global burden of mortality?What is the global burden of severe stunting?What are the implications of the global burden of severe stunting on mortality burden?How do wasting and stunting develop and interplay in individuals over time?']	(10219, 10959)
350319	explicit_question	PMC4861337	[(10551, 10552)]	?	['The list of 30 options located within the CHNRI theoretical framework is described inTable 1.10.1371/journal.pone.0153221.t001\n\nCaption (TABLE-WRAP): TABLE 1\nList of research questions located in the research framework.Measuring the burden of wasting & stunting 1.How to estimate incidence of wasting over time in different contexts?What is the global burden of children experiencing wasting and stunting concurrently?What are the implications of the global burden of concurrent wasting and stunting on the global burden of mortality?What is the global burden of severe stunting?What are the implications of the global burden of severe stunting on mortality burden?How do wasting and stunting develop and interplay in individuals over time?']	(10219, 10959)
350320	explicit_question	PMC4861337	[(10552, 10556)]	What	['The list of 30 options located within the CHNRI theoretical framework is described inTable 1.10.1371/journal.pone.0153221.t001\n\nCaption (TABLE-WRAP): TABLE 1\nList of research questions located in the research framework.Measuring the burden of wasting & stunting 1.How to estimate incidence of wasting over time in different contexts?What is the global burden of children experiencing wasting and stunting concurrently?What are the implications of the global burden of concurrent wasting and stunting on the global burden of mortality?What is the global burden of severe stunting?What are the implications of the global burden of severe stunting on mortality burden?How do wasting and stunting develop and interplay in individuals over time?']	(10219, 10959)
350321	explicit_question	PMC4861337	[(10636, 10637)]	?	['The list of 30 options located within the CHNRI theoretical framework is described inTable 1.10.1371/journal.pone.0153221.t001\n\nCaption (TABLE-WRAP): TABLE 1\nList of research questions located in the research framework.Measuring the burden of wasting & stunting 1.How to estimate incidence of wasting over time in different contexts?What is the global burden of children experiencing wasting and stunting concurrently?What are the implications of the global burden of concurrent wasting and stunting on the global burden of mortality?What is the global burden of severe stunting?What are the implications of the global burden of severe stunting on mortality burden?How do wasting and stunting develop and interplay in individuals over time?']	(10219, 10959)
350322	explicit_question	PMC4861337	[(10637, 10641)]	What	['The list of 30 options located within the CHNRI theoretical framework is described inTable 1.10.1371/journal.pone.0153221.t001\n\nCaption (TABLE-WRAP): TABLE 1\nList of research questions located in the research framework.Measuring the burden of wasting & stunting 1.How to estimate incidence of wasting over time in different contexts?What is the global burden of children experiencing wasting and stunting concurrently?What are the implications of the global burden of concurrent wasting and stunting on the global burden of mortality?What is the global burden of severe stunting?What are the implications of the global burden of severe stunting on mortality burden?How do wasting and stunting develop and interplay in individuals over time?']	(10219, 10959)
350323	explicit_question	PMC4861337	[(10752, 10753)]	?	['The list of 30 options located within the CHNRI theoretical framework is described inTable 1.10.1371/journal.pone.0153221.t001\n\nCaption (TABLE-WRAP): TABLE 1\nList of research questions located in the research framework.Measuring the burden of wasting & stunting 1.How to estimate incidence of wasting over time in different contexts?What is the global burden of children experiencing wasting and stunting concurrently?What are the implications of the global burden of concurrent wasting and stunting on the global burden of mortality?What is the global burden of severe stunting?What are the implications of the global burden of severe stunting on mortality burden?How do wasting and stunting develop and interplay in individuals over time?']	(10219, 10959)
350324	explicit_question	PMC4861337	[(10753, 10757)]	What	['The list of 30 options located within the CHNRI theoretical framework is described inTable 1.10.1371/journal.pone.0153221.t001\n\nCaption (TABLE-WRAP): TABLE 1\nList of research questions located in the research framework.Measuring the burden of wasting & stunting 1.How to estimate incidence of wasting over time in different contexts?What is the global burden of children experiencing wasting and stunting concurrently?What are the implications of the global burden of concurrent wasting and stunting on the global burden of mortality?What is the global burden of severe stunting?What are the implications of the global burden of severe stunting on mortality burden?How do wasting and stunting develop and interplay in individuals over time?']	(10219, 10959)
350325	explicit_question	PMC4861337	[(10797, 10798)]	?	['The list of 30 options located within the CHNRI theoretical framework is described inTable 1.10.1371/journal.pone.0153221.t001\n\nCaption (TABLE-WRAP): TABLE 1\nList of research questions located in the research framework.Measuring the burden of wasting & stunting 1.How to estimate incidence of wasting over time in different contexts?What is the global burden of children experiencing wasting and stunting concurrently?What are the implications of the global burden of concurrent wasting and stunting on the global burden of mortality?What is the global burden of severe stunting?What are the implications of the global burden of severe stunting on mortality burden?How do wasting and stunting develop and interplay in individuals over time?']	(10219, 10959)
350326	explicit_question	PMC4861337	[(10798, 10802)]	What	['The list of 30 options located within the CHNRI theoretical framework is described inTable 1.10.1371/journal.pone.0153221.t001\n\nCaption (TABLE-WRAP): TABLE 1\nList of research questions located in the research framework.Measuring the burden of wasting & stunting 1.How to estimate incidence of wasting over time in different contexts?What is the global burden of children experiencing wasting and stunting concurrently?What are the implications of the global burden of concurrent wasting and stunting on the global burden of mortality?What is the global burden of severe stunting?What are the implications of the global burden of severe stunting on mortality burden?How do wasting and stunting develop and interplay in individuals over time?']	(10219, 10959)
350327	explicit_question	PMC4861337	[(10883, 10884)]	?	['The list of 30 options located within the CHNRI theoretical framework is described inTable 1.10.1371/journal.pone.0153221.t001\n\nCaption (TABLE-WRAP): TABLE 1\nList of research questions located in the research framework.Measuring the burden of wasting & stunting 1.How to estimate incidence of wasting over time in different contexts?What is the global burden of children experiencing wasting and stunting concurrently?What are the implications of the global burden of concurrent wasting and stunting on the global burden of mortality?What is the global burden of severe stunting?What are the implications of the global burden of severe stunting on mortality burden?How do wasting and stunting develop and interplay in individuals over time?']	(10219, 10959)
350328	explicit_question	PMC4861337	[(10884, 10887)]	How	['The list of 30 options located within the CHNRI theoretical framework is described inTable 1.10.1371/journal.pone.0153221.t001\n\nCaption (TABLE-WRAP): TABLE 1\nList of research questions located in the research framework.Measuring the burden of wasting & stunting 1.How to estimate incidence of wasting over time in different contexts?What is the global burden of children experiencing wasting and stunting concurrently?What are the implications of the global burden of concurrent wasting and stunting on the global burden of mortality?What is the global burden of severe stunting?What are the implications of the global burden of severe stunting on mortality burden?How do wasting and stunting develop and interplay in individuals over time?']	(10219, 10959)
350329	explicit_question	PMC4861337	[(10888, 10890)]	do	['The list of 30 options located within the CHNRI theoretical framework is described inTable 1.10.1371/journal.pone.0153221.t001\n\nCaption (TABLE-WRAP): TABLE 1\nList of research questions located in the research framework.Measuring the burden of wasting & stunting 1.How to estimate incidence of wasting over time in different contexts?What is the global burden of children experiencing wasting and stunting concurrently?What are the implications of the global burden of concurrent wasting and stunting on the global burden of mortality?What is the global burden of severe stunting?What are the implications of the global burden of severe stunting on mortality burden?How do wasting and stunting develop and interplay in individuals over time?']	(10219, 10959)
350330	explicit_question	PMC4861337	[(10958, 10959)]	?	['The list of 30 options located within the CHNRI theoretical framework is described inTable 1.10.1371/journal.pone.0153221.t001\n\nCaption (TABLE-WRAP): TABLE 1\nList of research questions located in the research framework.Measuring the burden of wasting & stunting 1.How to estimate incidence of wasting over time in different contexts?What is the global burden of children experiencing wasting and stunting concurrently?What are the implications of the global burden of concurrent wasting and stunting on the global burden of mortality?What is the global burden of severe stunting?What are the implications of the global burden of severe stunting on mortality burden?How do wasting and stunting develop and interplay in individuals over time?']	(10219, 10959)
350331	explicit_question	PMC4861337	[(11012, 11016)]	What	['Understanding risk factors for wasting & stunting 2.What is the role of pre-pregnancy nutritional status in determining risk of being born stunted and/or wasted?Does foetal growth (in terms of timing of deficits in ponderal and/or linear growth) predict wasting and stunting?Does anthropometric status at birth (in terms of ponderal and/or linear growth) predict wasting and stunting in childhood?Does the process of stunting (slowing of linear growth) or wasting (loss of weight) carry greater risks for a child compared to the end point of being stunted or wasted in relation to the growth reference?What role does gut health/inflammation play in wasting?What are the long-term implications of wasting and stunting (separately and combined) in early life on adult health.']	(10960, 11733)
350332	explicit_question	PMC4861337	[(11120, 11121)]	?	['Understanding risk factors for wasting & stunting 2.What is the role of pre-pregnancy nutritional status in determining risk of being born stunted and/or wasted?Does foetal growth (in terms of timing of deficits in ponderal and/or linear growth) predict wasting and stunting?Does anthropometric status at birth (in terms of ponderal and/or linear growth) predict wasting and stunting in childhood?Does the process of stunting (slowing of linear growth) or wasting (loss of weight) carry greater risks for a child compared to the end point of being stunted or wasted in relation to the growth reference?What role does gut health/inflammation play in wasting?What are the long-term implications of wasting and stunting (separately and combined) in early life on adult health.']	(10960, 11733)
350333	explicit_question	PMC4861337	[(11121, 11125)]	Does	['Understanding risk factors for wasting & stunting 2.What is the role of pre-pregnancy nutritional status in determining risk of being born stunted and/or wasted?Does foetal growth (in terms of timing of deficits in ponderal and/or linear growth) predict wasting and stunting?Does anthropometric status at birth (in terms of ponderal and/or linear growth) predict wasting and stunting in childhood?Does the process of stunting (slowing of linear growth) or wasting (loss of weight) carry greater risks for a child compared to the end point of being stunted or wasted in relation to the growth reference?What role does gut health/inflammation play in wasting?What are the long-term implications of wasting and stunting (separately and combined) in early life on adult health.']	(10960, 11733)
350334	explicit_question	PMC4861337	[(11234, 11235)]	?	['Understanding risk factors for wasting & stunting 2.What is the role of pre-pregnancy nutritional status in determining risk of being born stunted and/or wasted?Does foetal growth (in terms of timing of deficits in ponderal and/or linear growth) predict wasting and stunting?Does anthropometric status at birth (in terms of ponderal and/or linear growth) predict wasting and stunting in childhood?Does the process of stunting (slowing of linear growth) or wasting (loss of weight) carry greater risks for a child compared to the end point of being stunted or wasted in relation to the growth reference?What role does gut health/inflammation play in wasting?What are the long-term implications of wasting and stunting (separately and combined) in early life on adult health.']	(10960, 11733)
350335	explicit_question	PMC4861337	[(11235, 11239)]	Does	['Understanding risk factors for wasting & stunting 2.What is the role of pre-pregnancy nutritional status in determining risk of being born stunted and/or wasted?Does foetal growth (in terms of timing of deficits in ponderal and/or linear growth) predict wasting and stunting?Does anthropometric status at birth (in terms of ponderal and/or linear growth) predict wasting and stunting in childhood?Does the process of stunting (slowing of linear growth) or wasting (loss of weight) carry greater risks for a child compared to the end point of being stunted or wasted in relation to the growth reference?What role does gut health/inflammation play in wasting?What are the long-term implications of wasting and stunting (separately and combined) in early life on adult health.']	(10960, 11733)
