	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
227558	difficult_task	PMC4202003	[(8445, 8452)]	complex	['Other studies evaluating payments to influence health behaviour found financial incentives were effective in increasing infrequent behaviours such as attending clinic appointments particularly in low-income groups, and recommended payments as being more effective than information and less restrictive than legislation.29–31In Canada, Brownell et al 32have evaluated a complex programme on a prenatal benefit provided to families on low income during pregnancy.']	(8076, 8537)
227559	difficult_task	PMC4202003	[(9937, 9949)]	difficulties	['Payment was made directly into a bank account with a telephone helpline available to provide support through the claims process including options for payment in the event of difficulties opening a bank account.']	(9763, 9973)
227560	difficult_task	PMC4202003	[(11892, 11899)]	attempt	['As such it always runs the danger of committing either type I errors which occur when someone who deserves the benefits is denied (underpayment, false positives), or type II errors, which occur when benefits are paid to someone who does not deserve them (overpayment, leakage).34The HiP grant represented an attempt to influence behaviour—appropriate and timely receipt of antenatal care advice—by means of a relatively modest, universally applied cash transfer.']	(11584, 12046)
227561	difficult_task	PMC4202003	[(13091, 13098)]	attempt	['The Medical Research Council (MRC) has issued guidelines regarding the use of natural experiments to evaluate population health interventions when exposure to the intervention has not been manipulated by the researchers (table 1).3536\n\nCaption (TABLE-WRAP): TABLE\xa01\n\nGuidance for use of natural experiments to evaluate population health interventionsWhen to use a natural experimental approach?How does the evaluation of HiP grant meet these criteria?There is a reasonable expectation that the intervention will have a significant health impact, but scientific uncertainty about the size or nature of the effectsThe HiP grant represented an attempt to influence behaviour—appropriate and timely receipt of antenatal care advice.']	(12450, 13178)
227562	difficult_task	PMC4202003	[(26253, 26262)]	difficult	['It is difficult to identify in advance the number of multiple imputed data sets we will need to construct but it is likely to be between 5 and 10.']	(26247, 26393)
227563	difficult_task	PMC4202003	[(26605, 26614)]	difficult	['It is difficult to be specific about the missing data mechanism until we see the data but much is likely to be missing completely at random (MCAR, eg, certain hospitals are less likely to collect specific items) or missing at random (MAR, when the missingness is related to known variables and, conditional on these, is assumed to be unrelated to unmeasured variables).']	(26599, 26968)
227564	difficult_task	PMC4202003	[(29657, 29664)]	complex	['(More complex models of the effect of the intervention will include an interaction of the intervention with the temporal trend.)']	(29651, 29779)
227897	difficult_task	PMC4202338	[(7103, 7113)]	variations	['We decided not to use formal meta-analytic methods to estimate the effect of the exposure because of the expected heterogeneity in included studies, such as variations in exposure measures, length of follow-up, study population, and analytical methods.']	(6946, 7198)
227898	difficult_task	PMC4202338	[(26750, 26758)]	not able	['Since none of the studies in our review has adjusted genetic factors as covariates, we are not able to examine its modifying effects on the association of interest.']	(26659, 26823)
227899	difficult_task	PMC4202338	[(29508, 29521)]	heterogeneity	['The heterogeneity in the study samples, exposures, and outcome measures included in this review limited the interpretation of the evidence and prevented the use of meta-analytical methods.']	(29504, 29692)
228218	difficult_task	PMC4203464	[(7767, 7778)]	challenging	['Hence, manipulation of the preterm infant gut microbiome may be challenging because of different influences in the early lives of these infants compared to term infants.']	(7703, 7872)
228219	difficult_task	PMC4203464	[(8175, 8182)]	complex	['While human milk contains complex nutrients, it also harbors many immune components and a recently described microbiome (103to 104colony-forming units of select species per milliliter of human milk) [23].']	(8149, 8353)
228220	difficult_task	PMC4203464	[(18211, 18221)]	complexity	['Normal early infancy colonization patterns showed less complexity and higher transient levels of facultative anaerobes in infancy compared to later in life [27].']	(18156, 18317)
228221	difficult_task	PMC4203464	[(24464, 24471)]	complex	['The gut-brain axis is both complex and extensive, with the enteric nervous system providing a mechanism for cross talk.']	(24437, 24556)
228593	difficult_task	PMC4207047	[(318, 332)]	multifactorial	['While the onset of T2DM is known to be the consequence of a multifactorial interplay with a strong genetic component, emerging research has demonstrated the additional role of a variety of epigenetic mechanisms in the development of this disorder.']	(258, 505)
228594	difficult_task	PMC4207047	[(3543, 3550)]	complex	['As Russell notes, there are many specific means by which a histone is modified, including methylation, phosphorylation, or ubiquitination at varying locations within the complex.']	(3373, 3551)
228595	difficult_task	PMC4207047	[(4276, 4285)]	unable to	['Genes located within this area of tighter binding are, therefore, transcriptionally repressed as the transcription machinery is unable to access the gene promoter (2010).']	(4148, 4318)
228596	difficult_task	PMC4207047	[(15305, 15312)]	complex	['Timing of prenatal exposure to famine/overfeeding and its effect on methylation\nWhat has been a source of confusion is the complex timing by which epigenetic mechanisms exert their influence on DNA transcription.']	(15182, 15394)
228597	difficult_task	PMC4207047	[(16157, 16166)]	challenge	['These findings challenge other studies that suggested the possibility of global epigenetic pliancy arising through the influence of environment, diet, and age (Fraga et al.,2005).']	(16142, 16321)
228598	difficult_task	PMC4207047	[(16666, 16677)]	variability	['A more recent look into the epigenetic footprint of DNA taken from a cohort of monozygotic twins goes one step further by suggesting that DNA promoter regions with the greatest level of regulatory action retained the most stable methylation patterns while those loci that were considered not as important functionally showed a greater level of variability in epigenetic imprinting (Kaminsky et al.,2009).']	(16322, 16726)
228599	difficult_task	PMC4207047	[(17178, 17189)]	variability	['argue that both prenatal and postnatal epigenetic mechanisms offer plausible explanations for the ultimate expression of genetic information, but it appears that, at least in the cases of these particular loci, global epigenetic variability in methylation elsewhere in the genome as a result of any number of environmental factors has a more temporal and, thus, more limited impact on ultimate phenotypic expression when compared to the effects of stable methylation patterns established in the embryo at IGF2 and H19 in response to intrauterine environment.']	(16949, 17507)
228600	difficult_task	PMC4207047	[(20880, 20889)]	difficult	['Once this is achieved, it will be far less difficult to clarify the means by which prenatal epigenetic imprinting interplays with the enormous epigenetic variation induced postnatally by various environmental stimuli and aging, pharmaceutical intervention, and lifestyle choices such as exercise (Fraga et al.,2005; Kaminsky et al.,2009; Pinney et al.,2011; Nitert et al.,2012; Kirchner et al.,2013).']	(20837, 21237)
228601	difficult_task	PMC4207047	[(21872, 21879)]	complex	['This is no small task, especially considering the vast unknown that the realm of epigenetics still poses as well as the substantial ethical obstacles to studying these alterations in humans, but by delving ever deeper in this particular field, science will be one step ever closer to understanding the true mechanisms by which organisms respond, survive, and thrive in an incredibly complex and dynamic world (McGraw et al.,2013).']	(21489, 21919)
229129	difficult_task	PMC4208652	[(12313, 12325)]	difficulties	['Nevertheless, a large fraction of heritable height‐associated factors has escaped detection by conventional GWAS (Gudbjartsson et al.2008; Lettre et al.2008; Weedon and Frayling2008; Weedon et al.2008; Yang et al.2010), consistent with difficulties of previous association studies in finding variants robustly associated with height (Lettre et al.2007; Weedon et al.2007; Sanna et al.2008; Mackay et al.2009).']	(12077, 12486)
229130	difficult_task	PMC4208652	[(14890, 14897)]	complex	['An example of trans‐generational epigenetic heredity of complex traits is that of longevity in Caenorhabditis elegans (Greer et al.2011).']	(14834, 14971)
229131	difficult_task	PMC4208652	[(26849, 26856)]	complex	['(2005)* MTMR11 Myotubularin‐related protein NACA2 Nascent polypeptide‐associated complex alpha subunit 2 NCAPG Non‐SMC condensin I complex subunit G NOG Noggin NKX2‐1/TTF1 NK2 homeobox/thyroid transcription factor 1Kondo et al.']	(26768, 26995)
229132	difficult_task	PMC4208652	[(27881, 27888)]	complex	['(2004)* SPAG1 Sperm antigen 17 SV2A Synaptic vescicle glycoprotein 2A TBX2 T‐box 2 TBX4 T‐box 4 TCP11 t‐complex protein 11 TGS1 Trimethylguanosine synthase homolog TMED3 Transmembrane emp24 protein transport‐domain containing 3 TRIM25 Tripartite motif containing 25 TRIP11 Thyroid hormone receptor interactor 11 UQCC/GDF5 Ubiquinol cytochrome C reductase chaperone/growth differentiation factor 5 WDR60 WD repeat domain 60 ZBTB38 Zinc finger and BTB domain containing 38Filion et al.']	(27777, 28260)
229133	difficult_task	PMC4208652	[(30990, 30997)]	complex	['DNA hypermethylation modules\nThe functional relevance of DNA methylation of height‐associated genes was first assessed by association with DNA hypermethylation modules (Easwaran et al.2012) (Table S3), as marked by Polycomb‐complex signatures within bivalent chromatin.']	(30766, 31035)
229134	difficult_task	PMC4208652	[(36703, 36710)]	complex	['Prader–Willi syndrome (176270) is a complex childhood disorder that affects the nervous and hormonal systems and leads to excessive weight gain.']	(36667, 36811)
229406	difficult_task	PMC4210519	[(3247, 3257)]	variations	['Known contributing factors for the development of obesity include imbalances in pathways of glucose and lipid metabolism as a consequence of extrinsic and intrinsic factors - such as variations in quantity and quality of nutrition, sedentary lifestyle and genetic predisposition [1–3].']	(3064, 3349)
229407	difficult_task	PMC4210519	[(25615, 25625)]	variations	['Therefore, we investigated whether nutritional variations during foetal development may lead to long-term changes in adipocyte physiology, potentially resulting in pathophysiological consequences such as insulin resistance and inflammation in later life [13,16–18].']	(25568, 25833)
229408	difficult_task	PMC4210519	[(26548, 26559)]	differences	['Our previous research has described that there are key differences in energy regulating pathways in the muscle and liver of UN offspring with different metabolic consequences [5–7].']	(26493, 26674)
229658	difficult_task	PMC4210909	[(6400, 6409)]	difficult	['Requirements in Infants of Zero to 24 Months of Age\nIron requirements for infants under the age of six months are generally not well defined, because needs are difficult to estimate in the context of exclusive breastfeeding [17].']	(6240, 6469)
229659	difficult_task	PMC4210909	[(9106, 9115)]	difficult	['However, ID can be difficult to measure in populations due to the lack of availability of field-friendly iron biomarkers (Table 1).']	(9087, 9218)
229660	difficult_task	PMC4210909	[(16947, 16954)]	complex	['While the importance of birth iron stores is well recognized, determinants of infant birth iron stores remain incompletely understood [48], and the regulation of iron transport from mother to fetus is complex [5,14].']	(16746, 16962)
229661	difficult_task	PMC4210909	[(25059, 25067)]	shortage	['Zinc protoporphyrin (ZPP) is another indicator and can reflect a shortage of iron in the last step prior to hemoglobin formation; however, it is not a specific indicator of iron status [11,27,73].']	(24994, 25190)
230261	difficult_task	PMC4210914	[(1212, 1219)]	complex	['Our data suggest a complex interaction between methyl donors and protein content in maternal diet that influence the expression of major growth factors and their receptors and therefore impact the proliferation and differentiation capacities of neural stem cells, either through external hormone signals or internal genomic regulation.']	(1193, 1528)
230262	difficult_task	PMC4210914	[(27703, 27716)]	heterogeneous	['The methylation level of the five CpG sites in Gfap exon 1 was heterogeneous and decreased between D0 and D21, varying from 60% to 80% at birth and from 45% to 70% at weaning (Figure 6B).']	(27640, 27827)
230263	difficult_task	PMC4210914	[(35013, 35021)]	shortage	['However, it was demonstrated that the maternal glycemia and insulinemia were not disturbed in this type of model [38,39], sustaining the fact that the observed effects on the offspring are not a consequence of an impaired maternal insulin metabolism during gestation, but rather the consequence of the shortage in amino acid supply.']	(34711, 35043)
230264	difficult_task	PMC4210914	[(35600, 35607)]	complex	['This complex interaction between these different growth factors may explain the complexity of the interaction between protein and methyl donor content in the nutritional environment.']	(35595, 35777)
230265	difficult_task	PMC4210914	[(35675, 35685)]	complexity	['This complex interaction between these different growth factors may explain the complexity of the interaction between protein and methyl donor content in the nutritional environment.']	(35595, 35777)
230517	difficult_task	PMC4210927	[(30634, 30647)]	did not allow	['Firstly, the cross-sectional design of our study did not allow us to measure behavior changes in participants over time.']	(30585, 30705)
230782	difficult_task	PMC4213680	[(23531, 23539)]	not able	['There is no 3′ UTR sequence reported for porcine CYP17A1 , BAX , and Bcl-2 genes, therefore we are not able to predict their regulatory miRNAs from 3′ UTR sequences.']	(23432, 23597)
230939	difficult_task	PMC4214174	[(3264, 3271)]	complex	['The latter case is a classic example of perinatal programming —ie, the capacity for events occurring during the perinatal period to alter or “program” the normal course of development, with the result that adult outcomes, including behavior, are significantly and often permanently altered.13\nThe mechanisms linking maternal obesity to later-life mental and physical health problems in offspring are undoubtedly complex.']	(2852, 3272)
230940	difficult_task	PMC4214174	[(24731, 24738)]	complex	['Although the placenta was originally assumed to act as a protective barrier between mother and fetus, it is becoming clear that it is actually more of an interface than a barrier, as it mediates the complex interactions of maternal and fetal cells and the exchange of various substances between the two compartments.118,119The limited “barrier” capacity of the placenta is further disrupted in the case of perturbations in maternal diet.']	(24532, 24969)
230941	difficult_task	PMC4214174	[(33391, 33401)]	challenges	['For example, male newborns of women with pregestational diabetes suffer worse perinatal outcomes, including preterm birth and birth defects,139and male babies born to women with gestational diabetes are more likely to be delivered by caesarean section and to have a higher risk of neonatal hypoglycemia than female babies.140At the same time, there is a well-documented, but poorly understood, male bias in the prevalence of neurodevelopmental disorders, including learning disabilities141and autism,142that have been linked to maternal immune challenges.']	(32847, 33402)
230942	difficult_task	PMC4214174	[(34476, 34486)]	challenges	['For example, there are marked sexual dimorphisms in microglial colonization of the rat brain across development, such that males have a greater number of microglia than females shortly after birth, which has been hypothesized to render them more vulnerable to early-life immune challenges.144This type of microglial “priming,” or long-term alteration of microglial neuroimmune function, has clear consequences for cognition and behavior in adulthood.105Alternatively, Clifton145suggests that sex differences in offspring outcome may be due to the sexually dimorphic strategies males and females employ in a compromised intrauterine environment.']	(34198, 34842)
231431	difficult_task	PMC4216020	[(2173, 2183)]	challenges	['Introduction\nJuvenile idiopathic arthritis (JIA) is an umbrella-term describing a heterogeneous group of conditions characterized by chronic arthritis beginning before the age of 16 years, persisting for at least 6 weeks, and having no other identifiable cause.1Considered as a whole group, JIA is the most common rheumatologic condition of childhood and consists of subtypes including oligoarticular, polyarticular, and systemic onset.2Polyarticular JIA includes a blend of patients with a wide spectrum of etiologic risk factors, unique disease course, and therapeutic challenges.']	(1602, 2184)
231432	difficult_task	PMC4216020	[(7879, 7888)]	variation	['The prevalence varies considerably more spanning from 3.8 per 100,000 children in Taiwan15to 400 per 100,000 in one community-based study in Australia.22The wide variation in data likely reflects the differences amongst clinical epidemiological studies regarding inconsistent use of nomenclature, variance in case ascertainment, difficulties with making accurate diagnoses, as well as patient ability to access health care that results in delays in diagnosis.']	(7717, 8176)
231433	difficult_task	PMC4216020	[(16350, 16357)]	complex	['The major histocompatibility complex (MHC) is a diverse and complex genetic loci central to immunity and inflammatory processes.']	(16290, 16418)
231434	difficult_task	PMC4216020	[(16883, 16890)]	complex	['The HLA region has been identified as a major susceptibility locus for JIA (Table 3).68–73It has been estimated to account for up to 13% of genetic risk of JIA64as compared to up to a third for adult RA.70HLA interactions in JIA are complex with certain alleles strongly associating with early-onset disease and other alleles providing a protective effect early in life but are associated with increased susceptibility later in childhood.69This variation in disease onset indicates that there are certain windows of susceptibility in the pathogenesis of JIA depending on one’s genetic makeup.']	(16650, 17242)
231435	difficult_task	PMC4216020	[(18024, 18037)]	heterogeneous	['Polymorphisms in class II HLA alleles demonstrate the strongest association with polyarticular disease.68,70–73HLA-DR4 is frequently associated with RF-positive disease, as in adults.68,70,72RF-negative disease is more heterogeneous, with susceptibilities linked to HLA-DPB1*03, HLA-DRB1*01, and HLA-DQA1*04.68,70,71Protective associations have also been identified for both RF-negative and RF-positive diseases as well, including DRB1 and DQA1.68,71–73\nDespite the vast number of polymorphisms identified in the HLA region, these alleles have only been able to account for approximately 20% of the genetic basis based on sibling recurrence risk in polyarticular and oligoarticular cases.74Beyond the HLA region, a number of additional risk loci have been identified in genes responsible for immune regulation.']	(17805, 18615)
231436	difficult_task	PMC4216020	[(26553, 26560)]	complex	['Several pathogens can lead to a transient and usually self-limited postinfectious arthritis.100In more chronic conditions, infections have been demonstrated to influence the development of autoimmunity, as in systemic lupus erythematosus and Sjogren’s syndrome.101,102The mechanism of how infection leads to autoimmunity is complex and multifaceted.']	(26229, 26578)
231437	difficult_task	PMC4216020	[(29735, 29746)]	variability	['In 2011, the ACR published recommendations for the treatment of JIA based on disease subtype (ie, oligoarticular disease, polyarticular disease, sacroiliac arthritis, and systemic onset JIA).54However, variability in treatment of polyarticular JIA remains.']	(29533, 29789)
231438	difficult_task	PMC4216020	[(40370, 40379)]	difficult	['Similarly, with JIA being a relatively uncommon disease, the evolving and inconsistent nomenclature made it difficult to extrapolate epidemiologic data between smaller populations or for research centers to share information.']	(40262, 40487)
231959	difficult_task	PMC4216170	[(35700, 35709)]	difficult	['Children on different growth trajectories may have different BPA or creatinine excretion patterns before they develop obesity, making it difficult to disentangle associations between urinary BPA concentrations and body composition from prodromal obesity-induced pharmacokinetic changes, even with prospective data.']	(35563, 35877)
232258	difficult_task	PMC4216381	[(30359, 30368)]	difficult	['Likewise, our use of self-reported health-behaviors data including cigarette smoking, alcohol consumption and prenatal vitamin use may have introduced misclassification, but the nature of any misreport is difficult to predict.']	(30154, 30380)
232592	difficult_task	PMC4221707	[(35683, 35692)]	difficult	['This may reflect underreporting by women taking supplements with a single nutrient, such as folate, since the question in the questionnaire was phrased as a multivitamin, or that it is difficult to achieve compliance with the recommended increased intake of folate even though the risks associated with low levels of folate are dramatic and well documented.']	(35498, 35855)
232593	difficult_task	PMC4221707	[(36813, 36822)]	difficult	['The finding of a lower energy intake suggests that it may be difficult to maintain sufficient energy intake when suffering from morning sickness, but it is beyond the scope of this paper to address the issue of counselling on sufficient energy intake during the early phase of pregnancy and not only prevention of excessive gestational weight gain.']	(36752, 37100)
232594	difficult_task	PMC4221707	[(37465, 37479)]	does not allow	['Though the cross-sectional study design does not allow for a distinction if the pregnant women have changed their dietary habits as a result of pregnancy or if they had a different diet per se , generalization to pregnant women visiting antenatal care is justified in a Swedish context.']	(37425, 37711)
233054	difficult_task	PMC4224012	[(20469, 20479)]	complexity	['We developed adjusted models from a conceptual diagram with uncertain assumptions because of the complexity of childhood growth as an outcome.']	(20372, 20514)
233055	difficult_task	PMC4224012	[(22362, 22373)]	challenging	['If the effects of antenatal micronutrient supplementation are transient, they might have been vitiated by childhood in a challenging environment.']	(22241, 22386)
233056	difficult_task	PMC4224012	[(23187, 23196)]	unable to	['To be able to detect a difference of this magnitude would require a sample roughly ten times as large, and we are unable to say whether or not it was true.']	(23073, 23228)
233234	difficult_task	PMC4224261	[(0, 10)]	Challenges	['Challenges in the Evaluation of Urinary Iodine Status in Pregnancy: The Importance of Iodine Supplement Intake and Time of Sampling\n\nAbstract\n\nObjectives\nMedian urinary iodine concentration (UIC) is the recommended method to evaluate iodine status in pregnancy, but several factors may challenge the interpretation of the results.']	(0, 330)
233235	difficult_task	PMC4224261	[(286, 295)]	challenge	['Challenges in the Evaluation of Urinary Iodine Status in Pregnancy: The Importance of Iodine Supplement Intake and Time of Sampling\n\nAbstract\n\nObjectives\nMedian urinary iodine concentration (UIC) is the recommended method to evaluate iodine status in pregnancy, but several factors may challenge the interpretation of the results.']	(0, 330)
233236	difficult_task	PMC4224261	[(2791, 2800)]	challenge	['Physiological changes occur in both thyroid and renal function during pregnancy which may challenge the interpretation of the results [6].']	(2701, 2839)
233237	difficult_task	PMC4224261	[(23613, 23623)]	challenges	['Perspective\nThis study was designed to evaluate some of the challenges in the interpretation of urinary iodine status in pregnancy.']	(23553, 23684)
233442	difficult_task	PMC4231189	[(15196, 15207)]	variability	['There remains, however, variability in how this is carried out in regards to gestational stage, scoring, and response/s to potential depression [36].']	(15172, 15321)
233443	difficult_task	PMC4231189	[(23432, 23439)]	attempt	['While such interventions are not without their challenges [59], the burden currently imposed by mental health disorders globally, and the limitations of existing strategies to address the incidence and prevalence of such disorders, makes the attempt to implement universal prevention strategies such as these an imperative.']	(23190, 23513)
233917	difficult_task	PMC4231349	[(28444, 28454)]	confounded	['We demonstrate that the prenatal exposure to a maternal KD is the cause of the observed structural alterations, confounded by the KD-to-SD switch at P2.5.']	(28332, 28486)
234418	difficult_task	PMC4231606	[(8428, 8445)]	multi-colinearity	['In both models, some variables were excluded when there was evidence of multi-colinearity.']	(8356, 8446)
234419	difficult_task	PMC4231606	[(21004, 21021)]	multi-colinearity	['As there was a strong relationship between education and income, education was not included in the model to avoid multi-colinearity.']	(20890, 21022)
234420	difficult_task	PMC4231606	[(21292, 21309)]	multi-colinearity	['This multi-colinearity is expected, as these variables are physiologically interrelated.']	(21287, 21375)
234421	difficult_task	PMC4231606	[(23381, 23392)]	challenging	['Identifying caries-free controls living in these same communities proved challenging.']	(23308, 23393)
234422	difficult_task	PMC4231606	[(23036, 23049)]	did not allow	['The cross-sectional design did not allow us to distinguish between cause and effect.']	(23009, 23093)
234423	difficult_task	PMC4231606	[(23422, 23431)]	difficult	['Naturally, some factors are difficult to control for as they are critical to explaining why children are at risk for caries (e.g.']	(23394, 23523)
234424	difficult_task	PMC4231606	[(23171, 23180)]	unable to	['Additionally, children in our study were matched by age and sex, but we were unable to match by household economics and caregiver education levels.']	(23094, 23241)
234450	difficult_task	PMC4233040	[(48, 57)]	challenge	['Epigenetics of hyper-responsiveness to allergen challenge following intrauterine growth retardation rat\n\nAbstract\n\nBackground\nEpidemiological studies have revealed that intrauterine growth retardation (IUGR) or low birth weight is linked to the later development of asthma.']	(0, 273)
234451	difficult_task	PMC4233040	[(30869, 30884)]	challenge later	['Furthermore, these epigenetic markers may persist until 10\xa0weeks after birth, and induce an IUGR individual to be highly sensitive to allergen challenge later in life, resulting in more significant changes associated with asthma.']	(30726, 30955)
234668	difficult_task	PMC4236901	[(21725, 21735)]	difficulty	['What can explain this observation is the existence of errors inherent in the method used to assess dietary intake, such as the difficulty to write down the foods and estimating portions consumed [44].']	(21598, 21798)
234818	difficult_task	PMC4237787	[(2546, 2553)]	complex	['Although the sequelae of underweight status among children has been well-defined in recent decades, the causes of childhood malnutrition are complex and influenced by many contextual factors ranging from political instability to limited accessibility of food.']	(2405, 2664)
235034	difficult_task	PMC4237823	[(12976, 12983)]	attempt	['In an attempt to understand the FA induced epigenetic mechanism to rescue neural tube closure, a recent study in Splotch embryos ( Sp−/−) has also shown that maternal intake of folate prior to conception decreases the H3K27 methylation marks and remodels the chromatin on Hes1 and Neurog2 promoters, genes that are essential for neural tube development [55].']	(12970, 13328)
235561	difficult_task	PMC4246417	[(30114, 30124)]	confounded	['For example, the 181 P-DMRs identified were not enriched for genes expressed in blood and a majority did not overlap with regions exhibiting tissue-specific DNA methylation (tDMRs), nor were the associations of the six validated P-DMRs confounded by blood cell counts.']	(29878, 30146)
235562	difficult_task	PMC4246417	[(31950, 31959)]	could not	['By design, our study could not provide a full catalogue of P-DMRs.']	(31929, 31995)
235563	difficult_task	PMC4246417	[(33300, 33309)]	unable to	['We are unable to assess whether initially larger DNA methylation differences waned over the six decades that passed between the exposure and DNA methylation measurements, nor can we exclude that the differential methylation observed has arisen over time.']	(33293, 33547)
235949	difficult_task	PMC4249952	[(18571, 18580)]	difficult	['First, the lead concentrations were determined at only one point in time, making it difficult to know about the degree to which our results reflect the circumstances of lead exposure throughout the whole period of childhood development.']	(18487, 18723)
236059	difficult_task	PMC4251419	[(1974, 1983)]	variation	['Clues from epidemiology\nIndications that vitamin D may be associated with disorders of human immune function often originate from observations of geographic variation in disease occurrence.']	(1817, 2006)
236060	difficult_task	PMC4251419	[(4359, 4368)]	difficult	['However, for at least some of the immune-related diseases, it is difficult to determine whether low sun exposure or vitamin D cause, or are caused by, the disease.']	(4294, 4457)
236061	difficult_task	PMC4251419	[(5351, 5361)]	challenges	['It is worth considering the challenges of a true prevention trial for these diseases, they are uncommon, possibly with long subclinical phases, with the optimum time for intervention unknown, amongst other difficulties.']	(5323, 5542)
236062	difficult_task	PMC4251419	[(5529, 5541)]	difficulties	['It is worth considering the challenges of a true prevention trial for these diseases, they are uncommon, possibly with long subclinical phases, with the optimum time for intervention unknown, amongst other difficulties.']	(5323, 5542)
236063	difficult_task	PMC4251419	[(13885, 13896)]	challenging	['It is challenging to differentiate between vitamin D-dependent and independent pathways in the effect of sun exposure on disease risk.']	(13879, 14013)
236064	difficult_task	PMC4251419	[(21869, 21879)]	complexity	['An added complexity in psoriasis is the levels of cathelicidins that accumulate in the dermis, which can have pro-inflammatory effects at high concentrations [73].']	(21860, 22023)
236065	difficult_task	PMC4251419	[(24388, 24400)]	could not be	['Residual confounding from physical activity or a generally healthier lifestyle may provide an explanation for the significant associations seen in observational studies for some disease outcomes, but neither of these is a known risk factor for autoimmune diseases (and thus could not be a confounder).']	(24114, 24415)
236066	difficult_task	PMC4251419	[(25393, 25404)]	challenging	['It is challenging to adequately study these exposures.']	(25387, 25441)
236067	difficult_task	PMC4251419	[(25939, 25950)]	variability	['Genetic variation in the physiological response to vitamin D supplementation\nA high degree of individual variability in the 25(OH)D response to vitamin D supplementation has been described that is the result of demographic, environmental and genetic factors [79].']	(25834, 26097)
236529	difficult_task	PMC4251881	[(5325, 5332)]	complex	['The erythema and papules coalesced together until complex irregular plaques were formed.']	(5275, 5363)
236530	difficult_task	PMC4251881	[(7515, 7524)]	difficult	['The patient has several striae that developed several weeks postpartum and she had a difficult time losing the weight gained during pregnancy, despite breastfeeding and exercise.']	(7430, 7608)
236660	difficult_task	PMC4256222	[(20757, 20766)]	unable to	['[6]were unable to detect any relevant association between maternal vitamin D status and BMC and BMD shortly after birth, although they did indeed find a positive correlation between maternal vitamin D status and fetal femur volume measured by three-dimensional ultrasound.']	(20749, 21021)
236661	difficult_task	PMC4256222	[(23182, 23192)]	impossible	['Another potential explanation for the null association may be the small study sample, which makes further subdivision of fractures impossible.']	(23051, 23193)
236662	difficult_task	PMC4256222	[(24949, 24959)]	confounded	['Weight and height may be related both to maternal vitamin D status and offspring bone mass, and our results may be confounded when those data are missing.']	(24834, 24988)
236923	difficult_task	PMC4258313	[(3934, 3943)]	unable to	['In this entailed appearing for the examination at a specific time and on a different floor from the obstetrics department, some women were unable to participate (e.g., the logistics of having the baby lying-in).']	(3795, 4006)
236924	difficult_task	PMC4258313	[(9076, 9083)]	attempt	['Therefore, in an attempt to tease out the effect of each of these factors on bone density separately, we evaluated the effects of these factors ( β ), as well as the prediction power ( R ) in a linear regression, where we also tested for colinearity by the variance inflation factor (VIF) test.']	(9059, 9353)
236925	difficult_task	PMC4258313	[(17363, 17377)]	multifactorial	['On the other hand, very few claimed to have mothers with osteoporosis which may indicate that osteoporosis, which is a multifactorial trait, may be less common in this cohort; a more likely explanation is that most of their mothers are too young to have evidence of osteoporosis.']	(17244, 17523)
237439	difficult_task	PMC4260190	[(8380, 8389)]	difficult	['Furthermore, these two studies were conducted among HIV-infected adults only, making it difficult to compare findings from such populations to those of HIV-uninfected populations.']	(8292, 8471)
237656	difficult_task	PMC4260194	[(281, 293)]	difficulties	['They may encounter difficulties when accessing culturally safe and appropriate maternity care, which may be further exacerbated by language difficulties and discriminatory practices or attitudes.']	(262, 457)
237657	difficult_task	PMC4260194	[(1892, 1903)]	challenging	['Conclusion\nIn a multicultural society that contemporary Canada is, it is challenging for health practitioners to understand various ethnocultural dietary norms and practices.']	(1819, 1993)
237658	difficult_task	PMC4260194	[(9253, 9260)]	complex	['The case study is both descriptive and explanatory in nature and is appropriate to examine complex, real-life situations [29].']	(9162, 9288)
237659	difficult_task	PMC4260194	[(9324, 9334)]	complexity	['Our endeavour will acknowledge the complexity of everyday lives and acknowledge the existence of multiple realities.']	(9289, 9405)
237660	difficult_task	PMC4260194	[(20096, 20109)]	heterogeneity	['We were looking for common experiences of immigrant women; however we recognize that there is heterogeneity within and between various immigrant communities.']	(20002, 20159)
237661	difficult_task	PMC4260194	[(21216, 21227)]	challenging	['We drew upon the analytic framework of Miles and Huberman [41], which includes: 1) Familiarization with the transcript, 2) Identification of open and in vivo codes, 3) Utilization of both theoretical and commentary memos, 4) Funneling and rationalization of redundant codes, 5) Creation of themes categories and families, 6) Creation of graphic network views in Atlas-Ti demonstrating relationships between the various codes and categories, 7) Constant interrogation of the data and the challenging of initial assumptions, 8) Identification of outliers and non-confirming data, 9) Reflective team meetings to achieve higher level of abstraction in the analysis, 10) Creation of hierarchies, classifications and typologies, and 11) Creation of a written narrative.']	(20729, 21492)
237662	difficult_task	PMC4260194	[(25757, 25764)]	complex	['The review indicates that there is a complex interplay of cultural, social, and economic factors affecting food choices and nutritional adequacy for pregnant immigrant women.']	(25720, 25894)
237663	difficult_task	PMC4260194	[(25966, 25975)]	difficult	['As a result, influencing food and health behaviors may be particularly difficult in groups where the recommended changes are perceived to clash with one’s own customs.']	(25895, 26062)
237664	difficult_task	PMC4260194	[(36269, 36276)]	complex	['Food cravings cam become a complex matter for women with an underlying health condition such as gestational diabetes, as one participant [22:2] described; “ So craving is something.']	(36242, 36423)
