	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
235557	full_unknown	PMC4246417	[(24163, 24173)]	less clear	['How CPT1A , a rate-limiting enzyme in fatty acid oxidation, links to serum LDL cholesterol is less clear.']	(24069, 24174)
235558	full_unknown	PMC4246417	[(33809, 33834)]	remains to be established	['In view of their modest effect sizes, the importance of individual P-DMRs to phenotypic outcomes remains to be established.']	(33712, 33835)
235559	full_unknown	PMC4246417	[(37535, 37546)]	do not have	['Phenotyping\nBirth weights were only available for the individuals in the hospital series and were taken from the birth records from the three institutions at which these individuals were born, meaning that we do not have birth weight for the same-sex sibling controls.']	(37326, 37594)
235560	full_unknown	PMC4246417	[(48669, 48671), (48680, 48684)]	no ... data	['The outcome of this model is exactly identical to a paired t -test if an individual CpG site is assessed, there is no missing data and no covariates are included.']	(48554, 48716)
236056	full_unknown	PMC4251419	[(5506, 5513)]	unknown	['It is worth considering the challenges of a true prevention trial for these diseases, they are uncommon, possibly with long subclinical phases, with the optimum time for intervention unknown, amongst other difficulties.']	(5323, 5542)
236057	full_unknown	PMC4251419	[(13817, 13833)]	but not clinical	['Yet, despite plausible immunological pathways whereby vitamin D (through stimulation of TRegsand dampening of T helper type 1 over-reactivity) could diminish the risk of multiple sclerosis or disease activity, vitamin D supplementation trials have shown immunological [42] and radiological [43], but not clinical, benefit for people with multiple sclerosis.']	(13521, 13878)
236058	full_unknown	PMC4251419	[(18222, 18229)]	lacking	['This pathway (Figure 2) may be dependent upon levels of circulating 25(OH)D, the substrate for 1,25(OH)2D, or of CYP27B1 , the enzyme controlling this reaction; however, in vivo evidence for this is lacking.']	(18023, 18230)
236658	full_unknown	PMC4256222	[(3464, 3466), (3475, 3482)]	no ... studies	['To our knowledge, no earlier studies have focused on the influence of vitamin D status during pregnancy on incident occurrences of offspring bone fractures during childhood.']	(3446, 3619)
236659	full_unknown	PMC4256222	[(25002, 25013)]	do not have	['Likewise, we do not have information on physical activity level, duration of breast-feeding or diet during childhood.']	(24989, 25106)
236920	full_unknown	PMC4258313	[(11645, 11659)]	not reflective	['Although absolute BMD values are not indicative of risk of fractures/osteoporosis like T -scores and, in addition, BMD is not reflective of confounding variables among age-matched individuals like Z -scores, these authors concluded that the BMD loss was transient and neither an extended lactation period (which in this study was up to 6 months only) nor multiple pregnancies (which was up to 7 births only) were a risk factor when predicting women at risk for future osteoporosis.']	(11523, 12004)
236921	full_unknown	PMC4258313	[(16135, 16138)]	new	['Specifically, the mean LS T -scores and mean Z -scores were highest in the grand multiparas, slightly lower in the multiparas, and the lowest in the primiparas Because most previous studies only compared primiparas to multiparas and rarely had included many grand-grand multiparous women, this new information may be valuable in confirming the hypothesis that increased parity does not negatively impact bone density.']	(15841, 16258)
236922	full_unknown	PMC4258313	[(16304, 16306), (16316, 16323)]	no ... studies	['Similarly, with regard to lactation history, no previous studies included women with very extended lactation histories (albeit who naturally also had multiple pregnancies).']	(16259, 16431)
237097	full_unknown	PMC4258799	[(3139, 3146)]	lacking	['Among the crucial factors lacking in assisted reproduction procedures is the tight control of ROS levels maintained within physiological concentration by antioxidants in vivo [3].']	(3113, 3292)
237098	full_unknown	PMC4258799	[(12339, 12348)]	uncertain	['Although ROS production was reportedly greater in embryos cultured in vitro compared to those developing in vivo [40], it remains uncertain if and how much the ART procedure itself (techniques and conditions employed) contributed to the higher levels of oxidative stress [5].']	(12209, 12484)
237099	full_unknown	PMC4258799	[(49261, 49268)]	but not	['Double-blind, placebo-controlled, RCTs investigating the effects of combined folic acid and zinc sulphate oral treatment in infertile men report an increase in sperm concentration [111,112], but not in those with severe oligoasthenoteratozoospermia (OAT) [113].']	(49070, 49331)
237436	full_unknown	PMC4260190	[(4074, 4082)]	No study	['No study has examined the differences in the trajectory of depressive symptoms among HIV-infected and -uninfected pregnant women.']	(4074, 4203)
237437	full_unknown	PMC4260190	[(4653, 4660)]	unclear	['It is, therefore, unclear whether the prevalence or incidence of major depression or depressive symptoms differs between HIV-infected and -uninfected pregnant women in SSA.']	(4635, 4807)
237438	full_unknown	PMC4260190	[(4972, 4975)]	gap	['Integrating screening, referral, and treatment for major depression into programs targeting HIV-infected and -uninfected pregnant women in SSA could help fill this gap.']	(4808, 4976)
237653	full_unknown	PMC4260194	[(9993, 10004)]	no question	['There is no question that social determinants affect approaches to meeting the human need for nutrients, but this research will provide a greater depth of understanding as to why and how such food practices develop.']	(9984, 10199)
237654	full_unknown	PMC4260194	[(36413, 36422)]	something	['Food cravings cam become a complex matter for women with an underlying health condition such as gestational diabetes, as one participant [22:2] described; “ So craving is something.']	(36242, 36423)
237655	full_unknown	PMC4260194	[(42383, 42391)]	not good	['Another woman shared, “ they tell me that don’t eat so much cold things like cold water; those are not good.']	(42284, 42392)
238139	full_unknown	PMC4263713	[(4240, 4255)]	remains unclear	['In addition, it remains unclear whether VA intervention can mitigate the damage induced by VAD in subsets of lymphocytes and enhance the immune function of the intestinal mucosa.']	(4224, 4402)
238140	full_unknown	PMC4263713	[(5596, 5599)]	new	['This study provides new information on the use of VA supplementation in early life as a successful strategy to prevent the mucosal immunosuppression caused by gestational VAD via the regulation of lymphocyte populations in the GALT.']	(5576, 5808)
238141	full_unknown	PMC4263713	[(31817, 31824)]	unknown	['A meta-analysis suggested that VAS reduced the risk of mortality and the incidence of diarrhea in children[12]; however, the optimal time point for improving intestinal mucosal immunity with VAS was previously unknown.']	(31607, 31825)
238142	full_unknown	PMC4263713	[(38112, 38129)]	poorly understood	['The biological functions of VA during the development of IELs are poorly understood; however, it appears that VAS can affect the development of TCRγδ+IELs and further regulate their immunomodulatory function.']	(38046, 38254)
238143	full_unknown	PMC4263713	[(38901, 38906)]	novel	['These results provide novel evidence that the early-life stage represents the critical therapeutic window during which VAS can improve intestinal mucosal immune dysfunction caused by gestational VAD.']	(38879, 39078)
238405	full_unknown	PMC4264037	[(2282, 2287)]	novel	['Understanding the various genetic and transcriptional mechanisms that govern normal development may point to novel directions in the study of developmental programming and the role of hormonal and environmental influences in development.']	(2173, 2410)
238406	full_unknown	PMC4264037	[(4536, 4545)]	not known	['It is not known what governs this change in cell fate, but it is clear that these two populations are intimately linked during development (Table\xa01).']	(4530, 4679)
238407	full_unknown	PMC4264037	[(18879, 18888)]	uncertain	['The ARC and VMH clearly resolve themselves into functionally and anatomically distinct nuclei by adulthood, but how this occurs remains uncertain.']	(18743, 18889)
238408	full_unknown	PMC4264037	[(27290, 27310)]	not yet been studied	['Neurogenesis in this model has not yet been studied in depth, so the origin of these surplus POMC neurons remains to be discovered.']	(27259, 27390)
238409	full_unknown	PMC4264037	[(34248, 34272)]	remains to be determined	['What remains to be determined, then, is how leptin might act on the developmental processes known to govern embryonic neurogenesis, migration, and differentiation in the various hypothalamic nuclei known to regulate food intake.']	(34243, 34471)
238410	full_unknown	PMC4264037	[(35668, 35673)]	novel	['A growing body of evidence suggests the existence of a novel form of interaction between the two signalers.']	(35613, 35720)
238411	full_unknown	PMC4264037	[(35805, 35810)]	novel	['This occurs indirectly through a novel signal transduction pathway involving the serine–threonine kinase FKBP12/rapamycin-associated protein (FRAP), the ultimate result of which appears to allow for a synergistic interaction between Bmp4 and signalers that exploit the JAK/STAT3 pathway (Cntf, etc.)[83].']	(35772, 36076)
238412	full_unknown	PMC4264037	[(36145, 36152)]	unknown	['The extent to which leptin interacts with this pathway is presently unknown, but given that this form of signal integration is capable of regulating cellular fate, it would be an interesting area for future research.']	(36077, 36293)
238413	full_unknown	PMC4264037	[(36589, 36596)]	not yet	['While this has not yet been tried in the embryonic brain, it seems reasonable to suspect that the same interaction can occur there as well.']	(36574, 36713)
238414	full_unknown	PMC4264037	[(40902, 40907)]	novel	['This review explores the possibility that leptin is a novel neurotrophic factor acting as a bridge between these domains.']	(40848, 40969)
239191	full_unknown	PMC4268639	[(16659, 16667)]	not know	['The acting hypothesis is that rather than one nutrient level brought to sufficiency creating benefit, it is the complex interplay of all crucial nutriture that allows for functional improvement.25-27We do not know if the other two comparison groups have similar nutrient insufficiencies.']	(16454, 16741)
239349	full_unknown	PMC4268900	[(4052, 4054), (4064, 4071)]	no ... studies	['To the best of our knowledge, no previous studies have examined the associations between marital status and pregnancy outcomes taking maternal diet into account.']	(4022, 4183)
239537	full_unknown	PMC4269172	[(20090, 20095)]	novel	['The results of this investigation in a novel large animal swine model support previous studies reporting that nutrition during the gestational period impacts the vascular function of rodent and non-human primate offspring.']	(20051, 20273)
239538	full_unknown	PMC4269172	[(22555, 22562)]	unclear	['The mechanisms underlying the current findings of reduced BK induced endothelium-dependent vasorelaxation in the offspring of mothers that ingested the HE diet during gestation are currently unclear.']	(22364, 22563)
239832	full_unknown	PMC4271720	[(11569, 11582)]	still unknown	['The trigger to most autoimmune diseases in individuals is still unknown, but the growing research in monozygotic twins consistently shows that many diseases have relatively low concordance rate (<25%), indicating that genetics are not the only factor in inheriting and developing the disease.']	(11511, 11803)
239833	full_unknown	PMC4271720	[(14611, 14624)]	still unclear	['The inflammation is in part due to production of pathogenic autoantibodies against nuclear self-antigens but the causes are still unclear.']	(14487, 14625)
239834	full_unknown	PMC4271720	[(22884, 22891)]	unclear	['At present, the precise pathogenic and therapeutic role of miRNA in lupus disease pathogenesis is unclear.']	(22786, 22892)
239835	full_unknown	PMC4271720	[(32456, 32463)]	unknown	['Although the disease’s cause is still widely unknown, microvascular injury is believed to begin the cascade of events in disease progression.']	(32411, 32552)
239836	full_unknown	PMC4271720	[(34032, 34037)]	novel	['Altogether, the data provides a useful platform for future studies to look at novel therapeutic targets for both forms of the disease.']	(33954, 34088)
239837	full_unknown	PMC4271720	[(47172, 47179)]	unknown	['Its cause is largely unknown, although there are genetic inheritance implications, the low concordance rate in identical twins of 6–30% have led many to believe that there are other etiological factors and epigenetics at play (Koch et al., 2013).']	(47151, 47397)
239838	full_unknown	PMC4271720	[(48107, 48114)]	not yet	['Although it has not yet been implemented in the EAE or any other models of MS, the authors interestingly pointed out that DNMTs, enzymes that participate in the mechanism that regulate DNA methylation in neurons, could be equivalently seen as a mechanism of neurodegeneration (Chestnut et al., 2011).']	(48091, 48391)
239839	full_unknown	PMC4271720	[(63335, 63338), (63346, 63351)]	not ... clear	['In many instances, while individual illnesses have been associated with epigenetic changes it is not always clear whether these associations are the cause or the consequence of the diseases.']	(63238, 63428)
240705	full_unknown	PMC4272341	[(3811, 3828)]	not been examined	['However, to the best of our knowledge, the role of prenatal vitamin supplementation during pregnancy in adult obesity in humans has not been examined.']	(3679, 3829)
240706	full_unknown	PMC4272341	[(8932, 8939)]	unknown	['Nurses who were adopted or whose adoption status was unknown (n = 1 895), twin births (n = 587), missing information on age 5 body size (n = 583), age 10 body size (n = 47), BMI at age 18 (n = 269), body mass index in 2009 (n = 1 042), or whose mothers were missing information on prenatal vitamin intake (n = 1 221) or whose mothers took prenatal vitamins but not regularly (n = 1 026) were excluded from the analysis.']	(8879, 9298)
240707	full_unknown	PMC4272341	[(20250, 20257)]	unknown	['A second limitation is that the timing of prenatal vitamin intake is unknown.']	(20181, 20258)
240895	full_unknown	PMC4275431	[(10537, 10545)]	no study	['However, no study has conducted such an analysis to clarify the association between maternal lifestyle during pregnancy, which is used as a proxy indicator of fetal environment, and childhood growth or development.']	(10528, 10742)
240896	full_unknown	PMC4275431	[(11225, 11246)]	have not been studied	['Further, gender differences in fetal growth may be the basis for gender differences in the sensitivity to fetal programming27; however, such differences have not been studied previously.']	(11072, 11258)
241137	full_unknown	PMC4275593	[(4422, 4427)]	novel	['Historians have long recognized that ‘risk-reducing’ interventions have not only enhanced the medical scrutiny of subjectively healthy populations, but also constituted novel categories of patients and disease states.']	(4253, 4470)
241138	full_unknown	PMC4275593	[(5020, 5025)]	novel	['In a similar fashion, this article suggests, the acceptance of folic acid as a ‘risk-reducing drug’ both relied upon and helped to advance the development of a novel set of preventive and clinical practices concerned with women’s health before pregnancy.']	(4860, 5114)
241139	full_unknown	PMC4275593	[(6204, 6211)]	unknown	['Expert disagreement over mandatory folic acid fortification has generated considerable international policy controversy over such issues as individual versus social responsibility, medical surveillance, the effectiveness of health education, and the risk and benefits of population-based interventions with unknown long-term consequences.']	(5897, 6235)
241140	full_unknown	PMC4275593	[(11828, 11831)]	new	['Lederle’s ‘new yellow vitamin’ that ‘builds red blood cells’ and ‘helps anemic expectant mothers’ was one of many new technologies taken by haematologists to embody the promise of biochemical blood manipulation and analysis in the postwar era (Lederle, 1950).4As Keith Wailoo has argued for liver extract in pernicious anaemia, the identities of folic acid and macrocytic (and later ‘megaloblastic’) anaemia, conditions particularly prevalent among pregnant women, were mutually constitutive.']	(11714, 12206)
241141	full_unknown	PMC4275593	[(13879, 13886)]	unknown	['By the mid-1960s, extensive clinical studies of the megaloblastic anaemias of pregnancy using such techniques brought into view a previously unknown problem: most pregnant women had mild folate deficiency whilst showing no signs of clinical disorder.']	(13738, 13988)
241142	full_unknown	PMC4275593	[(27433, 27436)]	new	['This included studies into the teratogenic properties of new drugs, infectious diseases, synthetic hormones, environmental pollutants, alcohol and smoking.']	(27376, 27531)
241143	full_unknown	PMC4275593	[(33235, 33244)]	uncertain	['To Smithells’ critics, the poorly designed trial rendered Pregnavite ‘of such uncertain efficacy and safety that it should be regarded as a subject of clinical research rather than accepted medical practice’ (MRC press release, National Archives FD23/5152).']	(33157, 33414)
241837	full_unknown	PMC4275595	[(480, 483)]	new	['Infant and maternal mortality rates continued to fall, new drugs became available, and efforts were made to improve the health of mothers and babies through the provision of subsidised milk and other foodstuffs.']	(425, 636)
242223	full_unknown	PMC4275682	[(20558, 20570)]	there are no	['Discussion\nThis highly novel cohort study is one of very few human studies in the literature with examination data across three generations and both lineages which can be linked to children’s growth patterns at three different time points.22To the best of our knowledge, there are no other reported human cross-generational data sets in the literature with four grandparental lines and three time points of measured BMI, so this is an original contribution to the scientific literature.']	(20287, 20773)
242224	full_unknown	PMC4275682	[(21755, 21758)]	new	['In our original publication, we used examination data at one time point only for the children when they were aged 5; we now report examination data at three separate time points, including a completely new sweep of data when children were aged 9.']	(21553, 21799)
242225	full_unknown	PMC4275682	[(22246, 22251)]	novel	['This is therefore a novel analysis and a considerable expansion on the previous one.']	(22226, 22310)
242226	full_unknown	PMC4275682	[(22572, 22577)]	novel	['Not alone is this now more robust, but also it is a substantial scientific addition using novel data to build on our previous observation.']	(22482, 22620)
242227	full_unknown	PMC4275682	[(20722, 20730)]	original	['Discussion\nThis highly novel cohort study is one of very few human studies in the literature with examination data across three generations and both lineages which can be linked to children’s growth patterns at three different time points.22To the best of our knowledge, there are no other reported human cross-generational data sets in the literature with four grandparental lines and three time points of measured BMI, so this is an original contribution to the scientific literature.']	(20287, 20773)
242228	full_unknown	PMC4275682	[(28282, 28293)]	do not have	['Most studies do not have grandparental data from both lineages.']	(28269, 28332)
242229	full_unknown	PMC4275682	[(2271, 2276)]	novel	['The results of this study are novel, suggesting that body mass index is predominantly associated with maternal pathways, whether through intrauterine development or inherited through the X chromosome or both.']	(2241, 2449)
242230	full_unknown	PMC4275682	[(2478, 2483)]	novel	['The statistical analysis is novel, using mixed-model techniques that enable all the data to be utilised including incomplete families.']	(2450, 2584)
242231	full_unknown	PMC4275682	[(34587, 34592)]	novel	['In conclusion, this novel cohort study shows clear familial associations across three generations for height in both lineages, but the BMI pattern is stronger in the maternal line.']	(34567, 34747)
242232	full_unknown	PMC4275682	[(3610, 3631)]	has not been reported	['Studies in which BMI of children is documented at repeated times show strong tracking patterns with age,6–9but this has not been reported in relation to family lineages including grandparents.']	(3494, 3686)
242655	full_unknown	PMC4277121	[(2994, 3001)]	unknown	['Hsa21 also encodes several hundred additional genes/gene models of unknown function that lack detectable nucleotide sequence conservation in the mouse genome.7Many experiments have examined gene expression in DS-related tissues, including fetal brains, amniocytes, neurospheres, and cell lines derived from DS, as well as brain regions and other tissues and cells derived from some partial trisomy mouse models of DS (summarized by Vilardell et al8).']	(2927, 3377)
242656	full_unknown	PMC4277121	[(16755, 16760)]	novel	['Based on these observations, the GABAAreceptor (GABAAR) antagonists picrotoxin, bilobalide, and pentylenetetrazole (PTZ) were tested for their efficacy in rescuing the performance of 3–4-month-old Ts65Dn in novel object recognition (NOR).30While acute injection of picrotoxin was ineffective, chronic treatment composed of 2 weeks of daily injection was sufficient for each drug to rescue learning in NOR.']	(16548, 16953)
242657	full_unknown	PMC4277121	[(21189, 21198)]	not clear	['Learning in the MWM was clearly improved, but it is not clear that performance in the probe trial for RO4938581-treated Ts65Dn mice reached levels seen in control mice, and the statistical analysis of this comparison was not provided.']	(21137, 21371)
242658	full_unknown	PMC4277121	[(34942, 34951)]	not known	['While the molecular mechanisms underlying responses are not known in detail, it has been shown that lithium acts in part to inhibit the activity of GS3KB and to modulate signaling in the Wnt/β-catenin pathway.67,68It also inhibits activities of inositol phosphatases.']	(34886, 35153)
242659	full_unknown	PMC4277121	[(37444, 37451)]	unknown	['No probe test data were provided; the absence of this important analysis leaves the effects of melatonin on memory unknown.']	(37329, 37452)
242660	full_unknown	PMC4277121	[(41526, 41533)]	unknown	['EGCG has been shown to be a powerful antioxidant and antitumor agent, and it is possible that most of its targets and effectors are unknown.89,90EGCG is currently in clinical trials for obesity, several types of malignancy, Huntington’s disease, Fragile X, and AD, as well as for DS (http://clinicaltrials.gov).']	(41394, 41705)
242661	full_unknown	PMC4277121	[(50188, 50202)]	remain unknown	['The targets and mechanism of action of piracetam remain unknown, and its benefits failed to be substantiated in larger, placebo-controlled, human clinical trials.112Piracetam also failed to improve Ts65Dn performance on the MWM.113The piracetam analog, SGS-111, was shown to have antioxidant properties and prevent apoptosis in cultured cortical neurons from DS fetal brains.114Based on this evidence, SGS-111 was tested in the Ts65Dn, but it was shown to be ineffective in rescuing acquisition in the MWM.115\nThe evidence cited above for contributions of the Hsa21 gene, KCNJ6 , to abnormal synaptic plasticity is compelling.106It is further supported by the observations that a transgenic mouse overexpressing the KCNJ6 gene from a genomic construct is impaired in CFC and displays elevated LTD.116To explore this, 4.5–5-month-old male Ts65Dn mice were treated with ethosuximide, an antiepileptic known to inhibit the activity of several GIRK channels, including GIRK2 encoded by the Hsa21 KCNJ6 gene.117After a total of 10 weeks of treatment, impaired performance in neither the MWM nor CFC was rescued.']	(50139, 51245)
242662	full_unknown	PMC4277121	[(54064, 54067), (54072, 54077)]	not ... clear	['Partial rescue was observed in one instance of another stressful task, CFC, where the drug, formoterol, was delivered by daily injection.66On the other hand, there are drugs – among them, PTZ, memantine, and EGCG – that completely rescued performance in the MWM, and performance in CFC (with memantine).47Thus, effects of stressors are not yet clear.']	(53728, 54078)
242663	full_unknown	PMC4277121	[(60115, 60126)]	interpreted	['As promising as such results are, they should be interpreted with caution.']	(60066, 60140)
242664	full_unknown	PMC4277121	[(67505, 67514)]	not known	['The answers to these questions are not known at this time, but a brief consideration of some gene functions is useful.']	(67470, 67588)
242665	full_unknown	PMC4277121	[(70962, 70971)]	not clear	['Endostatin is found with Aβ in plaques, and with cerebral vasculature in the AD brain and apoptotic neurons.142It is induced following stroke and traumatic brain injury.143It is not clear from these observations if endostatin is exacerbating neurodegeneration and damage, or if it is possibly serving a compensatory role.']	(70784, 71105)
242666	full_unknown	PMC4277121	[(71709, 71725)]	not been studied	['In drosophila, endostatin functions in the regulation of neurotransmitter release, and it is required for maintenance of presynaptic homeostasis.145The possible contribution of elevated COL18A1 and endostatin to phenotypic features in DS has not been studied.']	(71467, 71726)
242667	full_unknown	PMC4277121	[(72070, 72087)]	not been examined	['In control mice, acute injection of TFF3 prior to training in NOR was shown to enhance acquisition and retention.146While it has not been examined with respect to DS, it is notable that in the three DS mouse models trisomic for TFF3 , the Tc1 (which carries a partially deleted Hsa21 encodinĝ120 Hsa21 protein-coding genes) shows a more mild phenotype than Ts65Dn, while the Dp17 shows enhanced LTP, and the Ts1Yah (which is trisomic for a subset of nine genes from the Mmu17 region) shows enhanced learning on the MWM.16,147,148Therefore, unlike predictions for most other Hsa21 genes, overexpres-sion of TFF3 in trisomy may have positive or compensatory contributions to the DS phenotype.']	(71941, 72631)
242668	full_unknown	PMC4277121	[(75040, 75055)]	no contribution	['These genes are, however, overexpressed in the Ts65Dn,15and thus there is no logical motivation for assuming that they make no contribution.']	(74916, 75056)
242669	full_unknown	PMC4277121	[(78950, 78959)]	not clear	['Solutions to this challenge are not clear.']	(78918, 78960)
243623	full_unknown	PMC4277409	[(517, 527)]	no studies	['There are, however, no studies on the role of GSK3 in pregnancies complicated by gestational diabetes mellitus (GDM).']	(497, 614)
243624	full_unknown	PMC4277409	[(36038, 36047)]	not known	['The mechanism by which GSK3 exerts its inflammatory actions in pregnant adipose tissue and skeletal muscle is not known.']	(35928, 36048)
243625	full_unknown	PMC4277409	[(36945, 36954)]	not known	['Whether GSK3 regulates LPS- or IL-1β- induced pro-inflammatory cytokines and adhesion molecules in adipose tissue and skeletal muscle via β-catenin and/or NF-κB, is not known and warrants further investigation.']	(36780, 36990)
243626	full_unknown	PMC4277409	[(37752, 37763)]	interpreted	['Thus, the findings of this current study must be interpreted with some caution.']	(37703, 37782)
243627	full_unknown	PMC4277409	[(37987, 37996)]	not known	['A further limitation of this study is that the GSK3 isoform responsible for regulating the expression and secretion of pro-inflammatory cytokines and adhesion molecules in the presence of LPS or IL-1β is not known.']	(37783, 37997)
243852	full_unknown	PMC4280000	[(4122, 4129)]	unclear	['It is unclear if these findings are applicable to weight management in adult populations, particularly for women during pregnancy.']	(4116, 4246)
243853	full_unknown	PMC4280000	[(28723, 28732)]	uncertain	['While poor diet quality during pregnancy, as measured by the HEI, has been associated with an increased risk of adverse pregnancy outcomes, including glucose intolerance and pre-eclampsia [32], the relative impact of the quite modest differences observed in this nested randomised trial remains uncertain.']	(28428, 28733)
243854	full_unknown	PMC4280000	[(33377, 33388)]	interpreted	['While the study reported that the provision of the intervention CD-ROM was associated with improved exercise knowledge and self-efficacy during pregnancy and the postpartum period [38], the results should be interpreted with caution given the identified methodological flaws.']	(33169, 33444)
243855	full_unknown	PMC4280000	[(36781, 36805)]	remains to be determined	['While this additional support has been reported to improve maternal satisfaction and reduce anxiety during pregnancy [64,65], the role of mobile technology in facilitating change in dietary intake and physical activity patterns, particularly among pregnant women who are overweight or obese, remains to be determined.']	(36489, 36806)
244048	full_unknown	PMC4280220	[(333, 359)]	have not been investigated	['Placental Genome and Maternal-Placental Genetic Interactions: A Genome-Wide and Candidate Gene Association Study of Placental Abruption\n\nAbstract\nWhile available evidence supports the role of genetics in the pathogenesis of placental abruption (PA), PA-related placental genome variations and maternal-placental genetic interactions have not been investigated.']	(0, 360)
244049	full_unknown	PMC4280220	[(31501, 31506)]	novel	['Given the multi-factorial nature of PA pathogenesis, GWAS studies can potentially provide important information concerning possible genetic susceptibility factors and related novel pathways that play a role in occurrence of PA. To our knowledge, no prior study investigated PA risk and genetic variation in the placenta, where abnormal vasculature, thrombosis, lesions, and reduced perfusion, all culminate in the eventual occurrence of PA[5],[52].']	(31326, 31774)
244050	full_unknown	PMC4280220	[(31572, 31586)]	no prior study	['Given the multi-factorial nature of PA pathogenesis, GWAS studies can potentially provide important information concerning possible genetic susceptibility factors and related novel pathways that play a role in occurrence of PA. To our knowledge, no prior study investigated PA risk and genetic variation in the placenta, where abnormal vasculature, thrombosis, lesions, and reduced perfusion, all culminate in the eventual occurrence of PA[5],[52].']	(31326, 31774)
244051	full_unknown	PMC4280220	[(38277, 38291)]	no prior study	['However, to our knowledge, no prior study investigated maternal-placental genotype interactions in relation to PA risk.']	(38250, 38369)
244052	full_unknown	PMC4280220	[(38937, 38942)]	novel	['While these imprinting sites are well described for several conditions including placental growth and development, our findings are novel in terms of linking imprinting at these sites to PA risk[87],[88].']	(38805, 39009)
244053	full_unknown	PMC4280220	[(44164, 44169)]	novel	['We reported several novel loci where placental genetic variations may be associated with PA risk as well as several novel loci for maternal-placental genetic interactions on PA risk.']	(44048, 44230)
244361	full_unknown	PMC4284764	[(4137, 4152)]	remains unclear	['Although nutrition during gestation plays a crucial role on gene expression, the potential role ofl-citrulline on the renal transcriptome to prevent programmed hypertension remains unclear.']	(3964, 4153)
244881	full_unknown	PMC4289064	[(145, 155)]	no studies	['Abstract\nDespite suggestions that animal pollinators are crucial for human nutritional health, no studies have actually tested this claim.']	(50, 188)
244882	full_unknown	PMC4289064	[(2120, 2135)]	remains unclear	['While pollinators improve yields for crops that contribute nutrients to the food supply, the role that pollinated crops actually play in the nutritional health of individuals and populations remains unclear.']	(1929, 2136)
244883	full_unknown	PMC4289064	[(14619, 14626)]	unclear	['We assumed that individuals would not compensate for reduced intake by altering their diet or adding additional foods because it is unclear if and how diets would change and because our objective was to gain a general understanding of the potential contribution of pollinators to nutrient intake and risk of nutrient deficiency.']	(14487, 14815)
244884	full_unknown	PMC4289064	[(27395, 27418)]	not yet well understood	['The absorption of some nutrients may depend on the presence or absence of others[30],[31], but most nutrient interactions are not yet well understood.']	(27269, 27419)
244885	full_unknown	PMC4289064	[(27723, 27734)]	uncertainty	['First, there is uncertainty in the contribution of pollinators to crop yields (as presented in,[8]).']	(27707, 27807)
244886	full_unknown	PMC4289064	[(30133, 30138)]	novel	['Understanding these effects can inform and connect conservation and public health policies, but will require novel synthesis among ecological, behavioral, and epidemiological science (Fig.']	(30024, 30212)
245163	full_unknown	PMC4289552	[(4318, 4321)]	new	['The long-term effects of these transient changes in maternal bone on child bone health are not fully understood [15], but new data indicate that maternal dietary deficiency during pregnancy may be associated with lower peak bone mass in offspring [16,17].']	(4196, 4451)
245443	full_unknown	PMC4292443	[(43901, 43908)]	unclear	['What this means for the inflammatory outcome is unclear, especially since the elevated energy intake at 3 days in the high fat diet-fed groups implies they were consuming the high fat chow as expected and any reductions in weight gain may therefore be due to non-nutrient factors.']	(43853, 44133)
245444	full_unknown	PMC4292443	[(50003, 50027)]	remains to be determined	['Whether this represents a maladaptive inability to combat the central effects of the high fat diet or, rather, a resilience to the challenge, remains to be determined in future work.']	(49861, 50043)
245846	full_unknown	PMC4292660	[(16242, 16256)]	no information	['It is attractive for those who have no information about it (G6) .']	(16206, 16272)
245847	full_unknown	PMC4292660	[(16911, 16919)]	not know	['Those who do not know how to read, can understand the content by seeing the figures (G17) .']	(16898, 16989)
246353	full_unknown	PMC4298806	[(30626, 30637)]	interpreted	['The null association must be interpreted with caution.']	(30597, 30651)
246354	full_unknown	PMC4298806	[(33277, 33288)]	interpreted	['Causality of associations must be interpreted with caution, however, because data regarding household wealth and mediating factors were collected contemporaneously to outcome assessment.']	(33243, 33429)
246594	full_unknown	PMC4302093	[(2292, 2297)]	novel	['In the perspective of human evolution, persistent cow’s milk consumption is a novel human behavior, which may result in long-term adverse health effects [13].']	(2214, 2372)
246595	full_unknown	PMC4302093	[(29722, 29727)]	novel	['From an anthropological perspective, Wiley [13] concluded that milk consumption by humans is a novel behavior that increases BMI and may induce long-lasting adverse effects on human health.']	(29627, 29816)
246860	full_unknown	PMC4302388	[(27011, 27018)]	unknown	['This reflects both an increase in the concentrations of the plasma selenoproteins, SEPP1 and, to a lesser extent, GPx3 (see below) and, to an unknown degree, a non-specific incorporation of Se as selenomethionine into proteins including albumin and erythrocyte Hb.']	(26869, 27133)
246861	full_unknown	PMC4302388	[(34557, 34568)]	interpreted	['Although we attempted to capture the intake of Se-rich foods through a FFQ, the results need to be interpreted with caution because of the inherent limitations of the FFQ.']	(34458, 34629)
247158	full_unknown	PMC4302429	[(3894, 3899)]	novel	['Therefore, the development of novel therapeutic strategies for these infectious diseases is of high priority.']	(3864, 3973)
247159	full_unknown	PMC4302429	[(30482, 30499)]	poorly understood	['The importance of vitamin D for the resistance to infections has long been appreciated but poorly understood.']	(30391, 30500)
