	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S161-PMC4377888	PMC4377888	3/2015	S161-PMC4377888	['abdel-hakkem and colleagues (2008) induced global caloric restriction in sprague-dawley Rats, and analyzed 10 CRITICAL Genes involved in Branching Morphogenesis and Nephrogenesis at e20 [110].']	[('IMPORTANT_CONSIDERATION', 110)]	1	[('NCBITaxon_9986', 'Oryctolagus cuniculus', 88, 'rats'), ('SO_0000704', 'gene', 119, 'genes'), ('GO_0001763', 'morphogenesis of a branching structure', 137, 'branching morphogenesis'), ('GO_0001822', 'kidney development', 165, 'nephrogenesis')]	0	['abdel-hakkem colleagues (2008) induced caloric sprague-dawley rats, 10 genes branching morphogenesis  e20 [110].']
S215-PMC4377888	PMC4377888	3/2015	S215-PMC4377888	['offspring of Rats whose mothers were Fed protein restricted diets in Pregnancy and Lactation demonstrate global changes to the methylation status of whole Organs, and IMPORTANT Gene pathways that play a MAJOR ROLE in Kidney Development and Adult function [130,131,132].']	[('IMPORTANT_CONSIDERATION', 167), ('IMPORTANT_CONSIDERATION', 203), ('SUPERFICIAL_RELATIONSHIP', 209)]	3	[('NCBITaxon_9986', 'Oryctolagus cuniculus', 13, 'rats'), ('GO_0007631', 'feeding behavior', 37, 'fed'), ('GO_0007565', 'female pregnancy', 69, 'pregnancy'), ('GO_0007595', 'lactation', 83, 'lactation'), ('UBERON_0000062', 'organ', 155, 'organs'), ('SO_0000704', 'gene', 177, 'gene'), ('GO_0001822', 'kidney development', 217, 'kidney development'), ('UBERON_0002113', 'kidney', 217, 'kidney'), ('UBERON_0007023', 'adult organism', 240, 'adult')]	0	['offspring rats whose mothers fed protein diets pregnancy lactation changes methylation status whole organs, gene play  adult [130,131,132].']
S219-PMC4377888	PMC4377888	3/2015	S219-PMC4377888	['2010, SUGGEST that a number OF Genes UNDERLYING Ureteric Bud formation (including elements of the Renin angiotensin system) are Controlled by Histone Acetylation; certainly hdac inhibitors have a negative IMPACT on Kidney Development.']	[('INCOMPLETE_EVIDENCE', 6), ('ANOMALY_CURIOUS_FINDING', 28), ('SUPERFICIAL_RELATIONSHIP', 37), ('SUPERFICIAL_RELATIONSHIP', 205)]	4	[('SO_0000704', 'gene', 31, 'genes'), ('UBERON_0000084', 'ureteric bud', 48, 'ureteric bud'), ('PR_000014368', 'RuvB-like 1', 98, 'renin'), ('GO_0065007', 'biological regulation', 128, 'controlled'), ('CHEBI_15358', 'histone', 142, 'histone'), ('GO_0043974', 'histone H3-K27 acetylation', 142, 'histone acetylation'), ('PR_000043452', 'core histone', 142, 'histone'), ('GO_0001822', 'kidney development', 215, 'kidney development'), ('UBERON_0002113', 'kidney', 215, 'kidney')]	0	['2010, genes ureteric bud formation (including elements renin angiotensin system) histone acetylation; hdac inhibitors .']
S70-PMC4730270	PMC4730270	12/2015	S70-PMC4730270	['THEREFORE, EVEN THOUGH changes in the Intrarenal Renin-angiotensin system during developmental programming are WELL RECOGNIZED [57], we have NOT included studies where blocking the renin-angiotensin system after the period of Nephrogenesis prevented Genetic hypertension in spontaneously hypertensive Rats (shr) [58,59,60] or acquired hypertension after maternal protein or caloric restriction [61,62,63,64].']	[('PROBABLE_UNDERSTANDING', 0), ('ANOMALY_CURIOUS_FINDING', 11), ('ANOMALY_CURIOUS_FINDING', 16), ('INCOMPLETE_EVIDENCE', 111), ('PROBABLE_UNDERSTANDING', 116), ('ANOMALY_CURIOUS_FINDING', 141)]	6	[('UBERON_0006687', 'median sacral vein', 38, 'intrarenal'), ('PR_000014368', 'RuvB-like 1', 49, 'renin'), ('GO_0001822', 'kidney development', 226, 'nephrogenesis'), ('SO_0000704', 'gene', 250, 'genetic'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 301, 'rats')]	0	['therefore, changes intrarenal renin-angiotensin system developmental programming [57], blocking renin-angiotensin system period  genetic hypertension spontaneously hypertensive rats (shr) [58,59,60] acquired hypertension maternal protein caloric [61,62,63,64].']
S80-PMC4730270	PMC4730270	12/2015	S80-PMC4730270	['differentially Expressed Genes (degs) are already observed at two and seven days of age (mid-Nephrogenesis in the Rat) [42,66,69] and two weeks of age [46,66,67,68,69,70], PROBABLY before development of the hypertensive phenotype.']	[('PROBABLE_UNDERSTANDING', 172)]	1	[('GO_0010467', 'gene expression', 15, 'expressed'), ('SO_0000704', 'gene', 25, 'genes'), ('GO_0001822', 'kidney development', 93, 'nephrogenesis'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 114, 'rat')]	0	['differentially expressed genes (degs) seven days age (mid- rat) [42,66,69] weeks age [46,66,67,68,69,70], hypertensive phenotype.']
S82-PMC4730270	PMC4730270	12/2015	S82-PMC4730270	['because reduced Nephron number plays a CRUCIAL ROLE in programmed hypertension [8], we used to analyze a number of Nephrogenesis-related Genes in offspring Kidney at 2 weeks of age in a variety of nutritional programming models [66].']	[('IMPORTANT_CONSIDERATION', 39), ('SUPERFICIAL_RELATIONSHIP', 47)]	2	[('UBERON_0001285', 'nephron', 16, 'nephron'), ('GO_0001822', 'kidney development', 115, 'nephrogenesis'), ('SO_0000704', 'gene', 137, 'genes'), ('UBERON_0002113', 'kidney', 156, 'kidney')]	0	['nephron plays programmed hypertension [8], -related genes offspring kidney 2 weeks age nutritional programming [66].']
S50-PMC3227644	PMC3227644	11/2011	S50-PMC3227644	['Plasma Glucose concentration was lower (generation f(1856,5.3) 25.6, p<0.0001) and Β-Hydroxybutyrate (βhb) (generation f(1934712,164232) 11.8, p<0.0001) concentration was higher in f2 dams than f0 dams during this test SUGGESTING that there was a transition towards greater Glucose utilisation and increased Glucose sparing by Ketogenesis in f2 dams (figure 3).']	[('INCOMPLETE_EVIDENCE', 219)]	1	[('UBERON_0001969', 'blood plasma', 0, 'Plasma'), ('CHEBI_17234', 'glucose', 7, 'glucose'), ('CHEBI_37054', '3-hydroxybutyrate', 83, 'β-hydroxybutyrate'), ('CHEBI_17234', 'glucose', 274, 'glucose'), ('CHEBI_17234', 'glucose', 308, 'glucose'), ('GO_0001822', 'kidney development', 327, 'ketogenesis')]	0	['plasma glucose concentration (generation f(1856,5.3) 25.6, p<0.0001) β-hydroxybutyrate (βhb) (generation f(1934712,164232) 11.8, p<0.0001) concentration higher f2 dams f0 dams transition glucose utilisation glucose sparing  f2 dams (figure 3).']
S167-PMC3685567	PMC3685567	5/2013	S167-PMC3685567	['this OBSERVATION SUGGESTS that assuming Ketolytic enzymes are available to facilitate Ketone Oxidation [43], then the fetal Mouse utilizes both Glucose and Ketone in early and mid Gestation.']	[('ANOMALY_CURIOUS_FINDING', 5), ('INCOMPLETE_EVIDENCE', 17)]	2	[('GO_0001822', 'kidney development', 40, 'ketolytic'), ('CHEBI_17087', 'ketone', 86, 'ketone'), ('GO_0097577', 'sequestering of iron ion', 86, 'ketone oxidation'), ('NCBITaxon_10088', 'Mus <genus>', 124, 'mouse'), ('CHEBI_17234', 'glucose', 144, 'glucose'), ('CHEBI_17087', 'ketone', 156, 'ketone'), ('GO_0007565', 'female pregnancy', 180, 'gestation')]	0	[' enzymes ketone oxidation [43], fetal mouse utilizes glucose ketone mid gestation.']
S377-PMC4392553	PMC4392553	3/2015	S377-PMC4392553	['ON THE OTHER HAND, the Hydrophilic Bile Acid, Ursodeoxycholic Acid (Udca), is PROTECTIVE, and its PROTECTIVE EFFECTS HAVE BEEN PROPOSED to be due to its ability to induce the Expression of Cyp3A4, a Bile-Metabolizing enzyme, in Hepatocytes.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('SUPERFICIAL_RELATIONSHIP', 78), ('SUPERFICIAL_RELATIONSHIP', 98), ('SUPERFICIAL_RELATIONSHIP', 109), ('INCOMPLETE_EVIDENCE', 117), ('INCOMPLETE_EVIDENCE', 127)]	6	[('CHEBI_24757', 'hypochlorous acid', 23, 'hydrophilic'), ('CHEBI_3098', 'bile acid', 35, 'bile acid'), ('UBERON_0001970', 'bile', 35, 'bile'), ('CHEBI_85934', '(2R)-2-hydroxytetradecanoic acid', 46, 'ursodeoxycholic acid'), ('CHEBI_34902', 'Olprinone hydrochloride', 68, 'UDCA'), ('GO_0010467', 'gene expression', 175, 'expression'), ('PR_000006131', 'cytochrome P450 3A43', 189, 'CYP3A4'), ('GO_0001822', 'kidney development', 199, 'bile-metabolizing'), ('UBERON_0001970', 'bile', 199, 'bile'), ('CL_0000182', 'hepatocyte', 228, 'hepatocytes')]	0	['hand, hydrophilic bile acid, ursodeoxycholic acid (udca), protective, ability expression cyp3a4,  enzyme, hepatocytes.']
S79-PMC3271107	PMC3271107	2/2012	S79-PMC3271107	"['[""""in addition, ALTHOUGH Insulin hasn\'t been PREVIOUSLY LINKED to Neurogenesis, STUDIES HAVE SHOWN that Insulin-Like Growth Factor I (Igf-I)-dependent Neurogenesis in Adult Rats did not affect any particular nucleus and occurred diffusely throughout the Hypothalamus, with the EXCEPTION of the Periventricular Zone of the so-called overlapping region (CONSIDERED a Neurogenic niche)[27].""""]']"	[('ANOMALY_CURIOUS_FINDING', 13), ('INCOMPLETE_EVIDENCE', 42), ('SUPERFICIAL_RELATIONSHIP', 53), ('INCOMPLETE_EVIDENCE', 77), ('INCOMPLETE_EVIDENCE', 85), ('ANOMALY_CURIOUS_FINDING', 274), ('INCOMPLETE_EVIDENCE', 349)]	7	[('PR_000045358', 'insulin family protein', 22, 'insulin'), ('GO_0022008', 'neurogenesis', 63, 'neurogenesis'), ('PR_000009000', 'interleukin-22 receptor subunit alpha-2', 101, 'insulin-like growth factor I'), ('PR_000008919', 'interferon alpha-6', 131, 'IGF-I'), ('GO_0022008', 'neurogenesis', 148, 'neurogenesis'), ('UBERON_0007023', 'adult organism', 164, 'adult'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 170, 'rats'), ('UBERON_0001898', 'hypothalamus', 251, 'hypothalamus'), ('UBERON_0003040', 'central gray substance of midbrain', 291, 'periventricular zone'), ('GO_0001822', 'kidney development', 362, 'neurogenic')]	0	"['[""""in addition, insulin hasn*t neurogenesis, insulin-like (igf-i)-dependent neurogenesis adult rats nucleus throughout hypothalamus, periventricular zone region (considerednic niche)[27].""""]']"
S222-PMC4264037	PMC4264037	9/2014	S222-PMC4264037	"['[""""GIVEN Shh\'s ROLE in promoting the Formation Of the Ventral Diencephalon, and the fact that several of the bhlh transcription factors that Govern Hypothalamic Neurogenesis are downstream of Hedgehog Signaling[87], it is tempting to SPECULATE that leptin\'s pro-Neurogenic EFFECTS on the Embryonic Mediobasal Hypothalamus involve Shh in SOME fashion.""""]']"	[('PROBABLE_UNDERSTANDING', 0), ('SUPERFICIAL_RELATIONSHIP', 12), ('INCOMPLETE_EVIDENCE', 231), ('SUPERFICIAL_RELATIONSHIP', 270), ('INCOMPLETE_EVIDENCE', 334)]	5	[('PR_000014841', 'sonic hedgehog protein', 6, 'Shh'), ('GO_0060423', 'foregut regionalization', 34, 'formation of ... diencephalon'), ('UBERON_0000204', 'ventral part of telencephalon', 51, 'ventral diencephalon'), ('GO_0065007', 'biological regulation', 138, 'govern'), ('UBERON_0001898', 'hypothalamus', 145, 'hypothalamic'), ('GO_0022008', 'neurogenesis', 158, 'neurogenesis'), ('GO_0007224', 'smoothened signaling pathway', 189, 'hedgehog signaling'), ('GO_0001822', 'kidney development', 259, 'neurogenic'), ('UBERON_0000922', 'embryo', 285, 'embryonic'), ('UBERON_0013159', 'epithalamus mantle layer', 295, 'mediobasal hypothalamus'), ('PR_000014841', 'sonic hedgehog protein', 327, 'Shh')]	0	"['[""""given shh*s promoting formation ventral diencephalon, bhlh transcription govern hypothalamic neurogenesis hedgehog signaling[87], leptin*s pnic embryonic mediobasal hypothalamus shh fashion.""""]']"
S305-PMC3728489	PMC3728489	7/2013	S305-PMC3728489	['SINCE Iodine WAS NOT discussed in the earlier section on fetal Immune Development, we NOTE that INCREASING EVIDENCE SUGGESTS that the Immune Response is Modulated by Thyroid hormones (de vito et al.,2011).']	[('PROBLEM_COMPLICATION', 0), ('INCOMPLETE_EVIDENCE', 13), ('IMPORTANT_CONSIDERATION', 86), ('INCOMPLETE_EVIDENCE', 96), ('INCOMPLETE_EVIDENCE', 116)]	5	[('CHEBI_24859', 'iodine atom', 6, 'iodine'), ('GO_0001822', 'kidney development', 63, 'immune development'), ('UBERON_0002405', 'immune system', 63, 'immune'), ('GO_0006955', 'immune response', 134, 'immune response'), ('UBERON_0002405', 'immune system', 134, 'immune'), ('GO_0065007', 'biological regulation', 153, 'modulated'), ('CHEBI_9437', 'temoporfin', 166, 'thyroid'), ('UBERON_0002046', 'thyroid gland', 166, 'thyroid')]	0	['since iodine section fetal immune response thyroid hormones (de vito et al.,2011).']
S16-PMC5679631	PMC5679631	11/2017	S16-PMC5679631	['introduction\nthe Intestinal microbiota plays a DECISIVE ROLE in directing Immune Development early post-Partum and shaping Immune Responses throughout Life [1].']	[('IMPORTANT_CONSIDERATION', 47), ('SUPERFICIAL_RELATIONSHIP', 56)]	2	[('UBERON_0000160', 'intestine', 17, 'intestinal'), ('GO_0001822', 'kidney development', 74, 'immune development'), ('UBERON_0002405', 'immune system', 74, 'immune'), ('GO_0007567', 'parturition', 104, 'partum'), ('GO_0006955', 'immune response', 123, 'immune responses'), ('UBERON_0002405', 'immune system', 123, 'immune'), ('UBERON_0000104', 'life cycle', 151, 'life')]	0	['introduction\nthe intestinal microbiota plays directing  post-partum shaping immune responses throughout life [1].']
S14-PMC5716389	PMC5716389	9/2017	S14-PMC5716389	['suboptimal infant Immune Development, AS a result of a Nutrient-deficient fetal environment, MAY lead to reduced Antibody response to routine childhood vaccines DUE TO the inadequate ability of the infant to mount an Immune Response.']	[('PROBABLE_UNDERSTANDING', 38), ('INCOMPLETE_EVIDENCE', 93), ('PROBLEM_COMPLICATION', 161)]	3	[('GO_0001822', 'kidney development', 18, 'immune development'), ('UBERON_0002405', 'immune system', 18, 'immune'), ('CHEBI_33284', 'nutrient', 55, 'nutrient'), ('GO_0042571', 'immunoglobulin complex, circulating', 113, 'antibody'), ('GO_0006955', 'immune response', 217, 'immune response'), ('UBERON_0002405', 'immune system', 217, 'immune')]	0	['suboptimal infant result nutrient-deficient fetal environment, antibody response routine childhood vaccines ability infant mount immune response.']
S11-PMC2721967	PMC2721967	7/2009	S11-PMC2721967	['RECENT RESEARCH SUGGESTS that nutritional status in early Life MAY IMPACT on Human Immune Development with, for example, a positive ASSOCIATION OBSERVED between Birth weight and Antibody response to certain vaccines later in Life (1–3).']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 16), ('INCOMPLETE_EVIDENCE', 63), ('SUPERFICIAL_RELATIONSHIP', 67), ('SUPERFICIAL_RELATIONSHIP', 132), ('INCOMPLETE_EVIDENCE', 144)]	6	[('UBERON_0000104', 'life cycle', 58, 'life'), ('NCBITaxon_9606', 'Homo sapiens', 77, 'human'), ('GO_0001822', 'kidney development', 83, 'immune development'), ('UBERON_0002405', 'immune system', 83, 'immune'), ('GO_0007567', 'parturition', 161, 'birth'), ('GO_0042571', 'immunoglobulin complex, circulating', 178, 'antibody'), ('UBERON_0000104', 'life cycle', 225, 'life')]	0	['recent nutritional status life human  with, example, positive birth antibody response vaccines life (1–3).']
S0-PMC3016256	PMC3016256	12/2010	S0-PMC3016256	['epigenome targeting by Probiotic Metabolites\n\nabstract\n\nbackground\nthe Intestinal microbiota plays an IMPORTANT ROLE in Immune Development and Homeostasis.']	[('IMPORTANT_CONSIDERATION', 102), ('SUPERFICIAL_RELATIONSHIP', 112)]	2	[('CHEBI_73033', 'pterocarpan', 23, 'probiotic'), ('CHEBI_25212', 'metabolite', 33, 'metabolites'), ('UBERON_0000160', 'intestine', 71, 'intestinal'), ('GO_0001822', 'kidney development', 120, 'immune development'), ('UBERON_0002405', 'immune system', 120, 'immune'), ('GO_0042592', 'homeostatic process', 143, 'homeostasis')]	0	['epigenome probiotic metabolites\n\nabstract\n\nbackground\nthe intestinal microbiota plays  homeostasis.']
S6-PMC3763666	PMC3763666	7/2012	S6-PMC3763666	['administration of Probiotics when a natural population of indigenous Intestinal bacteria is still developing COULD THEORETICALLY INFLUENCE Immune Development by favoring the balance between Th1 and Th2 Inflammatory Responses.']	[('INCOMPLETE_EVIDENCE', 109), ('INCOMPLETE_EVIDENCE', 115), ('SUPERFICIAL_RELATIONSHIP', 129)]	3	[('CHEBI_26346', 'prostaglandins J', 18, 'probiotics'), ('UBERON_0000160', 'intestine', 69, 'intestinal'), ('GO_0001822', 'kidney development', 139, 'immune development'), ('UBERON_0002405', 'immune system', 139, 'immune'), ('GO_0042639', 'telogen', 190, 'Th1 ...'), ('GO_0001913', 'T cell mediated cytotoxicity', 198, 'Th2 inflammatory responses')]	0	['administration probiotics natural population indigenous intestinal bacteria  balance th1 th2 inflammatory responses.']
S172-PMC2658734	PMC2658734	4/2009	S172-PMC2658734	['Wnt/Β-Catenin Signalling Regulates the early events of Nephrogenic induction during Mouse Kidney Development [76]; HOWEVER, a Regulatory ROLE for mir-15 or -16 has NOT YET been DEMONSTRATED during this process.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 115), ('SUPERFICIAL_RELATIONSHIP', 137), ('FULL_UNKNOWN', 164), ('INCOMPLETE_EVIDENCE', 177)]	4	[('GO_0016055', 'Wnt signaling pathway', 0, 'Wnt ... signalling'), ('PR_000002198', 'catenin beta-1', 4, 'β-catenin'), ('GO_0065007', 'biological regulation', 25, 'regulates'), ('GO_0001822', 'kidney development', 55, 'nephrogenic'), ('NCBITaxon_10088', 'Mus <genus>', 84, 'mouse'), ('GO_0001822', 'kidney development', 90, 'kidney development'), ('UBERON_0002113', 'kidney', 90, 'kidney'), ('GO_0065007', 'biological regulation', 126, 'regulatory')]	0	['wnt/β-catenin signalling events  induction mouse  [76]; however, mir-15 -16 process.']
S64-PMC2994393	PMC2994393	8/2010	S64-PMC2994393	['in Rats, Nephrogenesis is completed before Birth, BUT Renal differentiation and maturation continue Postnatally [14,15].']	[('ANOMALY_CURIOUS_FINDING', 50)]	1	[('NCBITaxon_9986', 'Oryctolagus cuniculus', 3, 'rats'), ('GO_0001822', 'kidney development', 9, 'nephrogenesis'), ('GO_0007567', 'parturition', 43, 'birth'), ('UBERON_0002113', 'kidney', 54, 'renal'), ('GO_0007565', 'female pregnancy', 100, 'postnatally')]	0	['rats,  completed birth, renal maturation postnatally [14,15].']
S156-PMC3240629	PMC3240629	12/2011	S156-PMC3240629	['studies have also REVEALED impairments in Nephrogenesis in Rat offspring from lpd dams programming hypertension[44], whilst Aortic stiffness, reduced Vascular Smooth Muscle Cell number, Endothelial dysfunction and decreased Kidney Na+-K+-atpase activity HAVE BEEN REPORTED following maternal over nutrition[45].']	[('INCOMPLETE_EVIDENCE', 18), ('INCOMPLETE_EVIDENCE', 254)]	2	[('GO_0001822', 'kidney development', 42, 'nephrogenesis'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 59, 'rat'), ('UBERON_0000947', 'aorta', 124, 'aortic'), ('CL_0000359', 'vascular associated smooth muscle cell', 150, 'vascular smooth muscle cell'), ('UBERON_0001135', 'smooth muscle tissue', 159, 'smooth muscle'), ('UBERON_0001986', 'endothelium', 186, 'endothelial'), ('UBERON_0002113', 'kidney', 224, 'kidney'), ('CHEBI_28741', 'sodium fluoride', 231, 'Na+-'), ('CHEBI_17759', 'cholesta-5,7-dien-3beta-ol', 235, 'K+-')]	0	['studies impairments  rat offspring lpd dams programming hypertension[44], aortic stiffness, vascular smooth muscle cell number, endothelial dysfunction decreased kidney na+-k+-atpase activity following maternal nutrition[45].']
S187-PMC3268605	PMC3268605	8/2011	S187-PMC3268605	['IN CONTRAST, our data SUGGEST that a decrease of Ribosome Biogenesis during a CRITICAL period of Nephrogenesis results in permanent physiologic changes to the Kidney, which in turn ameliorate the hypertension phenotype late in Life.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 22), ('IMPORTANT_CONSIDERATION', 78)]	3	[('GO_0005840', 'ribosome', 49, 'ribosome'), ('GO_0042254', 'ribosome biogenesis', 49, 'ribosome biogenesis'), ('GO_0001822', 'kidney development', 97, 'nephrogenesis'), ('UBERON_0002113', 'kidney', 159, 'kidney'), ('UBERON_0000104', 'life cycle', 227, 'life')]	0	['contrast, decrease ribosome biogenesis period  results permanent physiologic changes kidney, turn ameliorate hypertension phenotype late life.']
S17-PMC3290837	PMC3290837	10/2011	S17-PMC3290837	['THUS, the Postnatal environment COULD AFFECT Renal Development in premature infants Born before Nephrogenesis has been completed and for several days after Birth in Rats.']	[('PROBABLE_UNDERSTANDING', 0), ('INCOMPLETE_EVIDENCE', 32), ('SUPERFICIAL_RELATIONSHIP', 38)]	3	[('GO_0007567', 'parturition', 10, 'postnatal'), ('GO_0060041', 'retina development in camera-type eye', 45, 'renal development'), ('UBERON_0002113', 'kidney', 45, 'renal'), ('GO_0007567', 'parturition', 84, 'born'), ('GO_0001822', 'kidney development', 96, 'nephrogenesis'), ('GO_0007567', 'parturition', 156, 'birth'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 165, 'rats')]	0	['thus, postnatal environment renal premature infants born  completed days birth rats.']
S10-PMC3424155	PMC3424155	8/2012	S10-PMC3424155	['conclusion\nTHESE FINDINGS DEMONSTRATE that maternal Vitamin D deficiency accompanies changes in the Renal Expression of IMPORTANT FACTORS that MAY retard the Maturation Of Glomeruli by EXTENDING the period of Nephrogenesis.']	[('INCOMPLETE_EVIDENCE', 11), ('QUESTION_ANSWERED_BY_THIS_WORK', 26), ('IMPORTANT_CONSIDERATION', 120), ('SUPERFICIAL_RELATIONSHIP', 130), ('INCOMPLETE_EVIDENCE', 143), ('SUPERFICIAL_RELATIONSHIP', 185)]	6	[('CHEBI_27300', 'vitamin D', 52, 'vitamin D'), ('UBERON_0002113', 'kidney', 100, 'renal'), ('GO_0010467', 'gene expression', 106, 'expression'), ('GO_0009902', 'chloroplast relocation', 158, 'maturation of glomeruli'), ('UBERON_0000074', 'renal glomerulus', 172, 'glomeruli'), ('GO_0001822', 'kidney development', 209, 'nephrogenesis')]	0	['conclusion\nthese maternal vitamin accompanies changes renal expression retard maturation glomeruli period .']
S22-PMC3424155	PMC3424155	8/2012	S22-PMC3424155	['therefore, the adverse EFFECTS of Vitamin D restriction during Kidney Development NEED FURTHER exploration.']	[('SUPERFICIAL_RELATIONSHIP', 23), ('FUTURE_WORK', 82)]	2	[('CHEBI_27300', 'vitamin D', 34, 'vitamin D'), ('GO_0001822', 'kidney development', 63, 'kidney development'), ('UBERON_0002113', 'kidney', 63, 'kidney')]	0	['therefore, vitamin  exploration.']
S167-PMC3424155	PMC3424155	8/2012	S167-PMC3424155	['in the PRESENT STUDY, maternal Vitamin D deficiency in Mice LED TO significant changes in Kidney Development in the offspring, such as retardation of Glomerular Maturation and an increase in the number of Glomeruli.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 7), ('SUPERFICIAL_RELATIONSHIP', 60)]	2	[('CHEBI_27300', 'vitamin D', 31, 'vitamin D'), ('NCBITaxon_10088', 'Mus <genus>', 55, 'mice'), ('GO_0001822', 'kidney development', 90, 'kidney development'), ('UBERON_0002113', 'kidney', 90, 'kidney'), ('UBERON_0000074', 'renal glomerulus', 150, 'glomerular'), ('GO_0007618', 'mating', 161, 'maturation'), ('UBERON_0000074', 'renal glomerulus', 205, 'glomeruli')]	0	['study, maternal vitamin mice changes  offspring, retardation glomerular maturation increase glomeruli.']
S182-PMC3424155	PMC3424155	8/2012	S182-PMC3424155	['experimental MODELS have DEMONSTRATED that blocking the ras during development causes changes in the Glomerular Vasculature that AFFECTS the normal maturity of the Kidney, ALTHOUGH the ras cascade during Kidney Development is NOT FULLY UNDERSTOOD[28],[29].']	[('INCOMPLETE_EVIDENCE', 13), ('INCOMPLETE_EVIDENCE', 25), ('SUPERFICIAL_RELATIONSHIP', 129), ('ANOMALY_CURIOUS_FINDING', 172), ('INCOMPLETE_EVIDENCE', 226)]	5	[('UBERON_0004190', 'renal glomerulus vasculature', 101, 'glomerular vasculature'), ('UBERON_0002113', 'kidney', 164, 'kidney'), ('GO_0001822', 'kidney development', 204, 'kidney development'), ('UBERON_0002113', 'kidney', 204, 'kidney')]	0	['experimental blocking ras causes changes glomerular vasculature kidney, ras cascade  understood[28],[29].']
S212-PMC3424155	PMC3424155	8/2012	S212-PMC3424155	['maternal Vitamin D deficiency is ACCOMPANIED by changes in the Renal Expression of Podocin, Renin and at1 receptors, and it delays the maturity of the Glomeruli, by EXTENDING Nephrogenesis.']	[('SUPERFICIAL_RELATIONSHIP', 33), ('SUPERFICIAL_RELATIONSHIP', 165)]	2	[('CHEBI_27300', 'vitamin D', 9, 'vitamin D'), ('UBERON_0002113', 'kidney', 63, 'renal'), ('GO_0010467', 'gene expression', 69, 'expression'), ('PR_000012775', 'polycystic kidney disease 2-like 2 protein', 83, 'podocin'), ('PR_000014368', 'RuvB-like 1', 92, 'renin'), ('UBERON_0000074', 'renal glomerulus', 151, 'glomeruli'), ('GO_0001822', 'kidney development', 175, 'nephrogenesis')]	0	['maternal vitamin changes renal expression podocin, renin at1 receptors, delays maturity glomeruli, .']
S10-PMC3458940	PMC3458940	9/2012	S10-PMC3458940	['such a catalogue will guide FURTHER STUDIES on molecular mediators of endogenous tra/rars during Kidney Development and in RELATION to Renal defects ASSOCIATED with Vitamin A deficiency.']	[('FUTURE_WORK', 28), ('SUPERFICIAL_RELATIONSHIP', 123), ('SUPERFICIAL_RELATIONSHIP', 149)]	3	[('GO_0001822', 'kidney development', 97, 'kidney development'), ('UBERON_0002113', 'kidney', 97, 'kidney'), ('UBERON_0002113', 'kidney', 135, 'renal'), ('CHEBI_27300', 'vitamin D', 165, 'vitamin A')]	0	['catalogue molecular endogenous tra/rars  renal defects vitamin deficiency.']
S25-PMC3458940	PMC3458940	9/2012	S25-PMC3458940	['initially batourina et al PROPOSED that Kidney Stromal Mesenchyme is the primary site of action for tra/rar signaling in Embryonic Kidneys; the signal being delivered to the ub to Regulate ret Expression, which stimulates Ureteric Bud branching and initiates Kidney Development[11].']	[('INCOMPLETE_EVIDENCE', 26)]	1	[('CL_1000606', 'kidney nerve cell', 40, 'kidney'), ('UBERON_0001228', 'renal papilla', 40, 'kidney stromal'), ('UBERON_0003104', 'mesenchyme', 55, 'mesenchyme'), ('UBERON_0000922', 'embryo', 121, 'embryonic'), ('UBERON_0002113', 'kidney', 131, 'kidneys'), ('GO_0065007', 'biological regulation', 180, 'regulate'), ('GO_0010467', 'gene expression', 193, 'expression'), ('UBERON_0000084', 'ureteric bud', 222, 'ureteric bud'), ('GO_0001822', 'kidney development', 259, 'kidney development'), ('UBERON_0002113', 'kidney', 259, 'kidney')]	0	['initially batourina et al kidney stromal mesenchyme site tra/rar signaling embryonic kidneys; signal delivered ub regulate ret expression, stimulates ureteric bud branching initiates [11].']
S3-PMC3482177	PMC3482177	10/2012	S3-PMC3482177	['HOWEVER, the mechanistic pathway leading from iron deficiency to fetal Kidney Development REMAINS ELUSIVE.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('FULL_UNKNOWN', 90)]	2	[('GO_0001822', 'kidney development', 71, 'kidney development'), ('UBERON_0002113', 'kidney', 71, 'kidney')]	0	['however, mechanistic iron fetal  elusive.']
