DATE,ARTICLE,SENTENCE,IGNORANCE_CATEGORIES,ANNOTATED LEXICAL CUES
1/2017,PMC5273824,"Recently, LC-MS/MS became the gold standard of measuring Vitamin D level due to its ability to differentiate and accurately quantify the two subgroups of 25-OH Vitamin D (25-OH Vitamin D2 and 25-OH Vitamin D3); (2) high specificity, which allows differentiation of the target molecule from other metabolic intermediates, as well as avoiding interference as seen in immunological methods; (3) high sensitivity, which allows detection at ng/mL level","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('recently', 'INCOMPLETE_EVIDENCE'), ('gold_standard', 'INCOMPLETE_EVIDENCE'), ('due_to', 'PROBABLE_UNDERSTANDING'), ('differentiate', 'INCOMPLETE_EVIDENCE'), ('accurately', 'SUPERFICIAL_RELATIONSHIP'), ('differentiation', 'INCOMPLETE_EVIDENCE'), ('interference', 'PROBLEM_COMPLICATION'), ('seen', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,Vitamin D deficiency is closely associated with Gestational Diabetes Mellitus (GDM),{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,"Using a new assessment technique, we investigated Vitamin D nutritional status among outpatients with GDM in our hospital, and analyzed Vitamin D sources and its association with dietary pattern","{'QUESTION_ANSWERED_BY_THIS_WORK', 'FULL_UNKNOWN', 'SUPERFICIAL_RELATIONSHIP'}","[('new', 'FULL_UNKNOWN'), ('investigated', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('association', 'SUPERFICIAL_RELATIONSHIP'), ('pattern', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,Sunlight exposure time has an important impact on Vitamin D3 level,"{'IMPORTANT_CONSIDERATION', 'SUPERFICIAL_RELATIONSHIP'}","[('important', 'IMPORTANT_CONSIDERATION'), ('impact', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,The seasonal variations of serum 25-OH Vitamin D level detected in these subjects are consistent with natural environmental changes in the area of residence,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('detected', 'INCOMPLETE_EVIDENCE'), ('consistent', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,"Thus, the strength and duration of sunlight exposure become the main factors affecting the Vitamin D level in their bodies","{'PROBABLE_UNDERSTANDING', 'SUPERFICIAL_RELATIONSHIP'}","[('thus', 'PROBABLE_UNDERSTANDING'), ('factors', 'SUPERFICIAL_RELATIONSHIP'), ('affecting', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,"Besides sunlight exposure, Vitamin D supplementation is also an important factor that affects serum 25-OH Vitamin D level among women with GDM","{'IMPORTANT_CONSIDERATION', 'SUPERFICIAL_RELATIONSHIP'}","[('important', 'IMPORTANT_CONSIDERATION'), ('factor', 'SUPERFICIAL_RELATIONSHIP'), ('affects', 'SUPERFICIAL_RELATIONSHIP')]"
1/2017,PMC5273824,"Therefore, consumption of Vitamin D2-containing supplements is associated with higher Vitamin D2 detection rate among pregnant women","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('therefore', 'PROBABLE_UNDERSTANDING'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('detection', 'INCOMPLETE_EVIDENCE')]"
1/2017,PMC5273824,"Accumulation of Vitamin D2 in food chain, such as from poultry fed with Vitamin D2 fortified feeds and their eggs, also contribute to elevated Vitamin D2 levels in human bodies",{'SUPERFICIAL_RELATIONSHIP'},"[('contribute', 'SUPERFICIAL_RELATIONSHIP')]"
10/2014,PMC5685050,"Vitamin D deficiency has received increased attention over the past several years since vitamin D may play an important role not only in bone metabolism but also in a variety of non-skeletal diseases such as diabetes mellitus, autoimmune diseases, infectious diseases, cardiovascular diseases and cancer1,2,3","{'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('increased_attention', 'INCOMPLETE_EVIDENCE'), ('may', 'INCOMPLETE_EVIDENCE'), ('important', 'IMPORTANT_CONSIDERATION'), ('role', 'SUPERFICIAL_RELATIONSHIP'), ('only', 'INCOMPLETE_EVIDENCE')]"
2/2018,PMC5812027,Trajectory of vitamin D status during pregnancy in relation to neonatal birth size and fetal survival: a prospective cohort study,{'SUPERFICIAL_RELATIONSHIP'},"[('relation', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"We investigated the associations between vitamin D status in early and late pregnancy with neonatal small for gestational age (SGA), low birth weight (LBW) and preterm delivery","{'QUESTION_ANSWERED_BY_THIS_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('investigated', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('associations', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Furthermore, associations between vitamin D status and pregnancy loss were studied",{'SUPERFICIAL_RELATIONSHIP'},"[('associations', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"T3 25OHD ≥ 100 nmol/L (equal to 40 ng/ml) was associated with lower odds of SGA (OR 0.3, p  = 0.031) and LBW (OR 0.2, p  = 0.046), compared to vitamin D deficiency (25OHD < 30 nmol/L, or 12 ng/ml)",{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Vitamin D deficiency in late pregnancy was associated with higher odds of SGA and LBW,{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Vitamin D status trajectory from early to late pregnancy was inversely associated with SGA, LBW and preterm delivery with the lowest odds among women with the highest increment in 25OHD",{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Thus, both higher vitamin D status in late pregnancy and gestational vitamin D status trajectory can be suspected to play a role in healthy pregnancy","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('thus', 'PROBABLE_UNDERSTANDING'), ('can', 'INCOMPLETE_EVIDENCE'), ('suspected', 'PROBABLE_UNDERSTANDING'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Vitamin D status (measured as 25-hydroxyvitamin D (25OHD)) of pregnant women has been inversely associated with adverse gestational outcomes and associated with uteroplacental dysfunction [2],{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,We have previously shown that higher vitamin D status in late pregnancy and larger increase in vitamin D status during pregnancy is associated with lower risk of preeclampsia [3],"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('previously_shown', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Associations have also been shown between vitamin D insufficiency (< 50 nmol/L) and increased risk of infant small for gestational age (SGA) and low birth weight (LBW) [4],"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('associations', 'SUPERFICIAL_RELATIONSHIP'), ('have...been', 'INCOMPLETE_EVIDENCE'), ('shown', 'INCOMPLETE_EVIDENCE')]"
2/2018,PMC5812027,"Thus, the association between vitamin D status and neonatal birth size is not clear and warrants further investigation","{'PROBABLE_UNDERSTANDING', 'FULL_UNKNOWN', 'FUTURE_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('thus', 'PROBABLE_UNDERSTANDING'), ('association', 'SUPERFICIAL_RELATIONSHIP'), ('not_clear', 'FULL_UNKNOWN'), ('warrants_further_investigation', 'FUTURE_WORK')]"
2/2018,PMC5812027,"Lower vitamin D status has also been associated with a medical history of recurrent miscarriage [12] but only two prospective studies have investigated this, without finding that lower 25OHD concentrations increases the risk of pregnancy loss [5,13]","{'ANOMALY_CURIOUS_FINDING', 'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('has...been', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('but_only', 'ANOMALY_CURIOUS_FINDING'), ('investigated', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
2/2018,PMC5812027,"Thus, the association between vitamin D status and risk of miscarriage needs further investigation","{'PROBABLE_UNDERSTANDING', 'FUTURE_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('thus', 'PROBABLE_UNDERSTANDING'), ('association', 'SUPERFICIAL_RELATIONSHIP'), ('needs', 'FUTURE_WORK'), ('further_investigation', 'FUTURE_WORK')]"
2/2018,PMC5812027,"Our objectives were to study the associations between vitamin D status in both early and late pregnancy, as well as change in vitamin D status during pregnancy with neonatal SGA, LBW and preterm delivery","{'QUESTION_ANSWERED_BY_THIS_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('objectives', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('associations', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Associations between vitamin D status in early pregnancy and pregnancy loss were also studied,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('associations', 'SUPERFICIAL_RELATIONSHIP'), ('were...studied', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
2/2018,PMC5812027,"These groups were chosen to study whether vitamin D insufficiency (30–50 nmol/L), sufficiency (≥ 50 nmol/L) or high status (≥ 75 or ≥ 100 nmol/L) was associated with the outcomes studied, compared to vitamin D deficiency (< 30 nmol/L)","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('whether...compared', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Vitamin D status trajectory between T1 and T3 was inversely related to SGA, preterm and LBW (Table3)",{'SUPERFICIAL_RELATIONSHIP'},"[('related', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"We found that higher vitamin D status among women in late, but not early, pregnancy was associated with lower probability of SGA and LBW","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('found', 'INCOMPLETE_EVIDENCE'), ('but not', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Vitamin D status trajectory during pregnancy was inversely associated with SGA, LBW and preterm delivery",{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,We also found that lower vitamin D status in early pregnancy was related to pregnancy loss,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('found', 'INCOMPLETE_EVIDENCE'), ('related', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Thus, preeclampsia does not seem to mediate the associations between vitamin D status trajectory and neonatal birth size or preterm birth","{'ANOMALY_CURIOUS_FINDING', 'PROBABLE_UNDERSTANDING', 'SUPERFICIAL_RELATIONSHIP'}","[('thus', 'PROBABLE_UNDERSTANDING'), ('seem', 'ANOMALY_CURIOUS_FINDING'), ('mediate', 'SUPERFICIAL_RELATIONSHIP'), ('associations', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"We have previously shown that the determinants of season-corrected change in 25OHD during pregnancy include origin, sun-exposure and dietary as well as supplementary vitamin D intake [18]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('previously_shown', 'INCOMPLETE_EVIDENCE'), ('determinants', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"As the results between change in 25OHD and neonatal birth size and preterm delivery remained after adjustment for season of conception, origin and vitamin D supplementation, vitamin D status trajectory can be suspected to play a role in healthy pregnancy","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('as', 'PROBABLE_UNDERSTANDING'), ('remained', 'INCOMPLETE_EVIDENCE'), ('can', 'INCOMPLETE_EVIDENCE'), ('suspected', 'PROBABLE_UNDERSTANDING'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Vitamin D has been shown to facilitate the transport of nutrients across the placenta [20,21], which could contribute to fetal growth [22]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('has_been_shown', 'INCOMPLETE_EVIDENCE'), ('could', 'INCOMPLETE_EVIDENCE'), ('contribute', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,It is also possible that the associations between fetal growth and maternal vitamin D status are due to residual confounding or reverse causation,"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('possible', 'INCOMPLETE_EVIDENCE'), ('associations', 'SUPERFICIAL_RELATIONSHIP'), ('due...to', 'PROBLEM_COMPLICATION'), ('confounding', 'PROBLEM_COMPLICATION'), ('reverse_causation', 'PROBLEM_COMPLICATION')]"
2/2018,PMC5812027,This could be interpreted as support of our finding that late rather than early pregnancy vitamin D status is the stronger predictor of fetal growth restriction,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('could_be', 'INCOMPLETE_EVIDENCE'), ('interpreted_as', 'PROBABLE_UNDERSTANDING'), ('support', 'INCOMPLETE_EVIDENCE'), ('rather', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('predictor', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"We did not see a U-shaped association between early pregnancy vitamin D status and SGA, as previously indicated [9]","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('did not see', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('association', 'SUPERFICIAL_RELATIONSHIP'), ('previously', 'INCOMPLETE_EVIDENCE'), ('indicated', 'INCOMPLETE_EVIDENCE')]"
2/2018,PMC5812027,"Supplementation can therefore only partly explain the large proportion with high vitamin D status, and other likely contributors are pregnancy associated endocrine changes and possibly lifestyle factors","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('can', 'INCOMPLETE_EVIDENCE'), ('therefore', 'PROBABLE_UNDERSTANDING'), ('only', 'INCOMPLETE_EVIDENCE'), ('partly', 'INCOMPLETE_EVIDENCE'), ('explain', 'PROBABLE_UNDERSTANDING'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('likely', 'PROBABLE_UNDERSTANDING'), ('contributors', 'SUPERFICIAL_RELATIONSHIP'), ('possibly', 'INCOMPLETE_EVIDENCE'), ('factors', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"To our knowledge, ours is one of the first studies to find associations between vitamin D status and pregnancy loss","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('to_our_knowledge', 'PROBABLE_UNDERSTANDING'), ('first', 'INCOMPLETE_EVIDENCE'), ('associations', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"One earlier study, from Denmark, found that lower vitamin D status in early pregnancy was associated with pregnancy loss in the first trimester [24]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('found', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Despite few cases of IUFD in the GraviD cohort, our results suggest that vitamin D deficiency in early pregnancy may be linked to IUFD","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('despite', 'ANOMALY_CURIOUS_FINDING'), ('few', 'INCOMPLETE_EVIDENCE'), ('suggest', 'INCOMPLETE_EVIDENCE'), ('may_be', 'INCOMPLETE_EVIDENCE'), ('linked', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"Interestingly, vitamin D status at T1- around the time the maternal blood flow of the placenta is fully developed- is only related to pregnancy loss","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('interestingly', 'ANOMALY_CURIOUS_FINDING'), ('only', 'INCOMPLETE_EVIDENCE'), ('related', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,"High vitamin D status in late, but not early, pregnancy was associated with lower odds of SGA and LBW","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('but not', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2018,PMC5812027,Both higher late pregnancy vitamin D status and gestational vitamin D status trajectory can be suspected to play a role in healthy pregnancy,"{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('can', 'INCOMPLETE_EVIDENCE'), ('suspected', 'PROBABLE_UNDERSTANDING'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,Vitamin D levels in an Australian and New Zealand cohort and the association with pregnancy outcome,{'SUPERFICIAL_RELATIONSHIP'},"[('association', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Hence, there is continuing interest in determining how vitamin D influences pregnancy health","{'EXPLICIT_QUESTION', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('continuing_interest', 'INCOMPLETE_EVIDENCE'), ('how', 'EXPLICIT_QUESTION'), ('influences', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,We aimed to compare vitamin D status in two distinct populations of pregnant women in Australia and New Zealand and to investigate the relationship between vitamin D status and pregnancy outcome,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('aimed', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('to_investigate', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('relationship', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"A possible association between fetal sex, vitamin D status and GDM provides further questions and encourages continual research and discussion into the role of vitamin D in pregnancy, particularly in vitamin D replete populations","{'EXPLICIT_QUESTION', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('possible', 'INCOMPLETE_EVIDENCE'), ('association', 'SUPERFICIAL_RELATIONSHIP'), ('further', 'INCOMPLETE_EVIDENCE'), ('questions', 'EXPLICIT_QUESTION'), ('encourages ... research', 'FUTURE_WORK'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"With an increasing prevalence of vitamin D deficiency and insufficiency reported both in Australia and New Zealand, as well as worldwide [1], there is continuing interest in determining how vitamin D deficiency may influence health in pregnancy","{'EXPLICIT_QUESTION', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('continuing_interest', 'INCOMPLETE_EVIDENCE'), ('how', 'EXPLICIT_QUESTION'), ('may', 'INCOMPLETE_EVIDENCE'), ('influence', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Evidence suggests that vitamin D deficiency is associated with a number of pregnancy complications including preeclampsia (PE), gestational diabetes mellitus (GDM) and spontaneous preterm birth (sPTB) [2–4]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('suggests', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('complications', 'PROBLEM_COMPLICATION')]"
6/2018,PMC6011374,"However, inconsistencies between studies reflect uncertainty about the true effect of vitamin D deficiency on pregnancy outcome [5,6]","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'FULL_UNKNOWN', 'SUPERFICIAL_RELATIONSHIP'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('inconsistencies', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('uncertainty', 'FULL_UNKNOWN'), ('effect', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"This may be explained, in part, by inadequate control of related risk factors and confounders in statistical analyses, variations between assays that measure vitamin D and significant heterogeneity between studied populations [6]","{'DIFFICULT_TASK', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP', 'PROBLEM_COMPLICATION'}","[('may_be', 'INCOMPLETE_EVIDENCE'), ('in_part', 'INCOMPLETE_EVIDENCE'), ('inadequate', 'PROBLEM_COMPLICATION'), ('related', 'SUPERFICIAL_RELATIONSHIP'), ('confounders', 'PROBLEM_COMPLICATION'), ('variations', 'DIFFICULT_TASK'), ('heterogeneity', 'DIFFICULT_TASK')]"
6/2018,PMC6011374,"In Australia and New Zealand, the deficiency cut-offs are based on the role of vitamin D in bone health where serum 25(OH)D ≥ 50 nmol/L at the end of winter is required for optimal musculoskeletal health [1]",{'SUPERFICIAL_RELATIONSHIP'},"[('role', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"There are numerous studies which have shown that vitamin D deficiency is associated with adverse pregnancy outcomes (Most recent: [14–17]), particularly in populations that reside at higher latitudes","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('have_shown', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"In the case of preterm delivery, vitamin D status measured closer to the delivery date was more significantly associated with preterm delivery than earlier measures [26]",{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,We also aimed to examine the relationship between serum 25(OH)D at 15 ± 1 weeks’ gestation and the risk of an adverse pregnancy outcome and included determining the effect modification of fetal sex on the association between maternal vitamin D status and pregnancy outcome,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('aimed', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('to_examine', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('relationship', 'SUPERFICIAL_RELATIONSHIP'), ('effect', 'SUPERFICIAL_RELATIONSHIP'), ('association', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Given that the month in which the serum was sampled heavily influences vitamin D status, “standardised” serum 25(OH)D concentrations were calculated as previously described [34] in order to normalise against seasonal variation","{'DIFFICULT_TASK', 'SUPERFICIAL_RELATIONSHIP'}","[('influences', 'SUPERFICIAL_RELATIONSHIP'), ('variation', 'DIFFICULT_TASK')]"
6/2018,PMC6011374,"Given that all these factors significantly influenced serum 25(OH)D in the linear regression model, it was unsurprising that vitamin D status of the women was significantly different between the two recruitment sites",{'SUPERFICIAL_RELATIONSHIP'},"[('influenced', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"However, after adjusting for maternal age, BMI, SEI, smoking status and alcohol consumption at 15 ± 1 weeks’ gestation, ethnicity, recreational walking and season, the women recruited in Adelaide still had significantly lower serum 25(OH)D when compared with those in Auckland (Adelaide: 58.4 ± 50.3 vs. Auckland: 70.2 ± 54.5 nmol/L, P < 0.001) indicating the influence of other confounders not measured as part of the study on vitamin D status","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'PROBLEM_COMPLICATION', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('still', 'ANOMALY_CURIOUS_FINDING'), ('indicating', 'INCOMPLETE_EVIDENCE'), ('influence', 'SUPERFICIAL_RELATIONSHIP'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('confounders', 'PROBLEM_COMPLICATION')]"
6/2018,PMC6011374,"As expected, there was a seasonal influence on serum 25(OH)D and thus, “standardised” vitamin D concentrations were calculated to account for the month of serum collection","{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('as_expected', 'INCOMPLETE_EVIDENCE'), ('influence', 'SUPERFICIAL_RELATIONSHIP'), ('thus', 'PROBABLE_UNDERSTANDING')]"
6/2018,PMC6011374,"As there is evidence to suggest that vitamin D metabolism within the placenta may differ with respect to fetal sex [35] thus, we assessed the effect of “standardised” vitamin D status on pregnancy outcome stratified by fetal sex (Table 3)","{'QUESTION_ANSWERED_BY_THIS_WORK', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('there_is_evidence', 'INCOMPLETE_EVIDENCE'), ('suggest', 'INCOMPLETE_EVIDENCE'), ('may', 'INCOMPLETE_EVIDENCE'), ('differ', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('thus', 'PROBABLE_UNDERSTANDING'), ('assessed', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('effect', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,This was independent of diet and lifestyles factors including BMI and SEI and highlights the difficulty in understanding the role of vitamin D in pregnancy in human cohort studies,"{'DIFFICULT_TASK', 'SUPERFICIAL_RELATIONSHIP'}","[('difficulty', 'DIFFICULT_TASK'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"However, there was a protective association of having high vitamin D at 15 ± 1 weeks’ gestation and GDM once standardised based on month serum was sampled","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('association', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"Previous studies have shown a positive association between socioeconomic status and vitamin D in both pregnant and non-pregnant women [36,37]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('previous...studies', 'INCOMPLETE_EVIDENCE'), ('have_shown', 'INCOMPLETE_EVIDENCE'), ('association', 'SUPERFICIAL_RELATIONSHIP')]"
6/2018,PMC6011374,"However, after adjusting for factors shown to be associated with vitamin D status including BMI and recreational walking, serum 25(OH)D remained significantly lower in the women recruited in Adelaide suggesting the influence of other factors not measured as part of SCOPE for example, hours spent outside in the sun","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('suggesting', 'INCOMPLETE_EVIDENCE'), ('influence', 'SUPERFICIAL_RELATIONSHIP'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
6/2018,PMC6011374,Vitamin D deficiency has previously been associated with insulin resistance and type 2 diabetes given its role in supporting insulin secretion and pancreatic β-cell function [42],"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('previously', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('role', 'SUPERFICIAL_RELATIONSHIP')]"
