DATE,ARTICLE,SENTENCE,IGNORANCE_CATEGORIES,ANNOTATED LEXICAL CUES
8/2012,PMC3427250,Smoking increased the risk of both vitamin D deficiency and severe vitamin D deficiency; the mechanism for this appears to be unclear[50],"{'ANOMALY_CURIOUS_FINDING', 'FULL_UNKNOWN'}","[('appears_to_be', 'ANOMALY_CURIOUS_FINDING'), ('unclear', 'FULL_UNKNOWN')]"
8/2012,PMC3427250,Interestingly the risk for severe vitamin D deficiency was lower among women who reported alcohol consumption during pregnancy,{'ANOMALY_CURIOUS_FINDING'},"[('interestingly', 'ANOMALY_CURIOUS_FINDING')]"
8/2012,PMC3427250,Variables influencing the formation of previtamin D3 in the skin include skin pigmentation and intensity of the solar UV light[52]–[55],{'SUPERFICIAL_RELATIONSHIP'},"[('influencing', 'SUPERFICIAL_RELATIONSHIP')]"
8/2012,PMC3427250,"In summer, light-skinned people who spend at least 15 minutes outside during the day with their hands and face exposed will have adequate vitamin D levels",{'FUTURE_PREDICTION'},"[('will', 'FUTURE_PREDICTION')]"
8/2012,PMC3427250,Sunscreen lotions prevent UV radiation from reaching the skin and might therefore reduce the skin’s vitamin D production[56],"{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('might', 'INCOMPLETE_EVIDENCE'), ('therefore', 'PROBABLE_UNDERSTANDING')]"
8/2012,PMC3427250,"The adequate intake of vitamin D during pregnancy and lactation is unknown, although it appears to be greater than the current dietary recommendations of 400 IU/d or 10 µg/d[58]","{'ANOMALY_CURIOUS_FINDING', 'FULL_UNKNOWN', 'FUTURE_WORK'}","[('unknown', 'FULL_UNKNOWN'), ('although', 'ANOMALY_CURIOUS_FINDING'), ('appears_to_be', 'ANOMALY_CURIOUS_FINDING'), ('recommendations', 'FUTURE_WORK')]"
8/2012,PMC3427250,Some studies suggest that the dietary requirement during pregnancy and lactation may be as high as 6000 IU/d[59]and recognize that at least 1500–2000 IU/d of vitamin D may be needed in order to maintain a blood level of 25(OH)D above 30 ng/ml[24],"{'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK'}","[('some', 'INCOMPLETE_EVIDENCE'), ('suggest', 'INCOMPLETE_EVIDENCE'), ('may_be', 'INCOMPLETE_EVIDENCE'), ('at_least', 'PROBABLE_UNDERSTANDING'), ('may_be', 'INCOMPLETE_EVIDENCE'), ('needed', 'FUTURE_WORK')]"
8/2012,PMC3427250,"As those authors recognize that the evidence to propose such intakes is scarce and as long as the health benefits of having serum 25(OH)D levels higher than 30 ng/ml are not clearly established particularly in pregnant women, the Belgian Superior Health council still recommends a vitamin D supplement of 20 µg/day or 800 IU during pregnancy[58]","{'IMPORTANT_CONSIDERATION', 'FULL_UNKNOWN', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK'}","[('evidence...is_scarce', 'INCOMPLETE_EVIDENCE'), ('not...established', 'FULL_UNKNOWN'), ('still', 'IMPORTANT_CONSIDERATION'), ('recommends', 'FUTURE_WORK')]"
8/2012,PMC3427250,"However, the vitamin D content of multivitamins for pregnant women in Belgium is only 400 IU indicating even this recommendation is not followed as pregnant women only take one multivitamin pill a day","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK'}","[('however', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('only', 'ANOMALY_CURIOUS_FINDING'), ('indicating', 'INCOMPLETE_EVIDENCE'), ('even', 'ANOMALY_CURIOUS_FINDING'), ('recommendation', 'FUTURE_WORK')]"
8/2012,PMC3427250,"In the absence of survey data from other European countries, we suspect that the prevalence of vitamin D deficiency in Belgium likely reflects the situation in other Western European countries","{'PROBABLE_UNDERSTANDING', 'FULL_UNKNOWN'}","[('absence_of', 'FULL_UNKNOWN'), ('suspect', 'PROBABLE_UNDERSTANDING'), ('likely', 'PROBABLE_UNDERSTANDING')]"
8/2012,PMC3427250,This assumption is based on the fact that the main risk factors associated with vitamin D deficiency (sun exposure and/or ethnicity) are common to many European countries,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('assumption', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
8/2012,PMC3427250,"In addition to the uncertainty concerning the optimal vitamin D intakes preventing vitamin D deficiency, there exists also a lack of recommendations to treat vitamin D deficient pregnant women","{'FULL_UNKNOWN', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK', 'PROBLEM_COMPLICATION'}","[('uncertainty', 'FULL_UNKNOWN'), ('concerning', 'PROBLEM_COMPLICATION'), ('lack_of', 'INCOMPLETE_EVIDENCE'), ('recommendations', 'FUTURE_WORK')]"
8/2012,PMC3427250,Even in the last published guidelines the treatment of vitamin D deficient women is not specifically discussed[24],"{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE'}","[('even', 'ANOMALY_CURIOUS_FINDING'), ('not_specifically', 'INCOMPLETE_EVIDENCE')]"
8/2012,PMC3427250,The uncovering of the magnitude of vitamin D deficiency in pregnant women in Belgium (and Western Europe) should be translated into new research in order to fill the huge knowledge gap concerning the adequate amount of vitamin D to prevent and treat vitamin D deficient pregnant women,"{'FULL_UNKNOWN', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK', 'PROBLEM_COMPLICATION'}","[('uncovering', 'INCOMPLETE_EVIDENCE'), ('should_be', 'FUTURE_WORK'), ('new_research', 'INCOMPLETE_EVIDENCE'), ('knowledge_gap', 'FULL_UNKNOWN'), ('concerning', 'PROBLEM_COMPLICATION')]"
8/2012,PMC3427250,"In addition, an increasing number of studies suggest that gestational vitamin D deficiency is associated with multiple adverse health outcomes in mothers and children[16]–[22]","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('number_of_studies', 'INCOMPLETE_EVIDENCE'), ('suggest', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
8/2012,PMC3427250,"Therefore, there is an urgent need of randomised controlled trials of vitamin D supplementation to investigate the maternal and neonatal health benefits of correcting vitamin D deficiency during pregnancy[24]","{'PROBABLE_UNDERSTANDING', 'IMPORTANT_CONSIDERATION', 'FUTURE_WORK'}","[('therefore', 'PROBABLE_UNDERSTANDING'), ('urgent', 'IMPORTANT_CONSIDERATION'), ('need', 'FUTURE_WORK')]"
8/2012,PMC3427250,"Given the high prevalence of vitamin D deficiency in pregnant women in Belgium and probably in many European countries, a vitamin D nutrition policy is needed at the country and European level","{'PROBABLE_UNDERSTANDING', 'FUTURE_WORK'}","[('probably', 'PROBABLE_UNDERSTANDING'), ('is needed', 'FUTURE_WORK')]"
8/2012,PMC3427250,The current vitamin D recommendations for pregnant women are clearly insufficient to prevent and even more to treat vitamin D deficient pregnant women,"{'ANOMALY_CURIOUS_FINDING', 'FUTURE_WORK', 'PROBLEM_COMPLICATION'}","[('recommendations', 'FUTURE_WORK'), ('insufficient', 'PROBLEM_COMPLICATION'), ('even', 'ANOMALY_CURIOUS_FINDING')]"
8/2012,PMC3427250,"Until the adequate treatment of vitamin D deficient pregnant women is established, a safe approach may be to correct vitamin D deficiency by targeting pregnant women at high risk of severe vitamin D deficiency","{'INCOMPLETE_EVIDENCE', 'FUTURE_WORK'}","[('until', 'FUTURE_WORK'), ('may_be', 'INCOMPLETE_EVIDENCE'), ('targeting', 'FUTURE_WORK')]"
8/2012,PMC3427250,"In addition the current vitamin D content of multivitamins for pregnancy, 400 IU, do not even comply with the current Belgian recommendations of 800 IU per day, therefore a prudent step should at least be to increase the vitamin D content in multivitamins for pregnant women to 800 IU","{'ANOMALY_CURIOUS_FINDING', 'PROBABLE_UNDERSTANDING', 'FUTURE_WORK'}","[('even', 'ANOMALY_CURIOUS_FINDING'), ('recommendations', 'FUTURE_WORK'), ('therefore', 'PROBABLE_UNDERSTANDING'), ('prudent', 'FUTURE_WORK'), ('should', 'FUTURE_WORK'), ('at_least', 'PROBABLE_UNDERSTANDING')]"
8/2012,PMC3427250,"In conclusion, despite that more than 60% of the pregnant women reported taking multivitamins containing vitamin D, vitamin D deficiency is highly prevalent among pregnant women in Belgium and up to 12% of pregnant women are severely vitamin D deficient",{'ANOMALY_CURIOUS_FINDING'},"[('despite', 'ANOMALY_CURIOUS_FINDING')]"
8/2012,PMC3427250,A targeted screening strategy to detect and treat women at high risk of severe vitamin D deficiency is clearly needed in Belgium and in other European countries,{'FUTURE_WORK'},"[('strategy', 'FUTURE_WORK'), ('is ... needed', 'FUTURE_WORK')]"
8/2012,PMC3427250,"While several observational studies point to correlations between vitamin D insufficiency and maternal and neonatal ill health, experimental evidence from supplementation clinical trials is needed to inform health policy","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('while', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('point', 'INCOMPLETE_EVIDENCE'), ('correlations', 'SUPERFICIAL_RELATIONSHIP'), ('experimental_evidence', 'INCOMPLETE_EVIDENCE'), ('is needed', 'FUTURE_WORK')]"
2/2012,PMC3513049,"Is Pet Ownership Associated with Higher Vitamin D?
","{'EXPLICIT_QUESTION', 'SUPERFICIAL_RELATIONSHIP'}","[('is', 'EXPLICIT_QUESTION'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2012,PMC3513049,"Another factor possibly associated with pet ownership is increased Vitamin D among family members as pet keeping may be correlated with lifestyles involving increased outdoor exposure, such as dog walking","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('possibly', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('may_be', 'INCOMPLETE_EVIDENCE'), ('correlated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2012,PMC3513049,Prenatal vitamin D inadequacy has been hypothesized as a risk factor for pediatric atopy and asthma,{'INCOMPLETE_EVIDENCE'},"[('has...been', 'INCOMPLETE_EVIDENCE'), ('hypothesized', 'INCOMPLETE_EVIDENCE')]"
2/2012,PMC3513049,"To investigate potential relationships between household pet exposure and cord blood vitamin D concentrations, we analyzed information from a large, geographically-based, general risk birth cohort","{'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('to_investigate', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('potential', 'INCOMPLETE_EVIDENCE'), ('relationships', 'SUPERFICIAL_RELATIONSHIP')]"
2/2012,PMC3513049,"Because of notable differences in vitamin D concentrations between African Americans and Whites, analyses were stratified by race",{'ANOMALY_CURIOUS_FINDING'},"[('notable', 'ANOMALY_CURIOUS_FINDING')]"
2/2012,PMC3513049,"For Whites, but not African Americans, having no pet compared to 1 or >1 pet during pregnancy was associated with lower cord blood vitamin D concentrations (37.7, 45.2, 47.0 nmol/L, respectively, P = 0.001)",{'SUPERFICIAL_RELATIONSHIP'},"[('associated', 'SUPERFICIAL_RELATIONSHIP')]"
2/2012,PMC3513049,"In a large ethnically diverse cohort of newborns, the presence of a pet in the home during the prenatal time period was associated with higher cord blood vitamin D, but only among Whites","{'ANOMALY_CURIOUS_FINDING', 'SUPERFICIAL_RELATIONSHIP'}","[('associated', 'SUPERFICIAL_RELATIONSHIP'), ('but_only', 'ANOMALY_CURIOUS_FINDING')]"
2/2012,PMC3513049,Vitamin D should be considered in studies of pets and atopic conditions,{'FUTURE_WORK'},"[('should_be', 'FUTURE_WORK'), ('considered', 'FUTURE_WORK')]"
3/2015,PMC4377896,This may be attributable to the synergistic effects of food [34] and associated with fish being a source of other nutrients which are important for infant development such as iodine and vitamin D,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('may_be', 'INCOMPLETE_EVIDENCE'), ('effects', 'SUPERFICIAL_RELATIONSHIP'), ('associated', 'SUPERFICIAL_RELATIONSHIP'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('important', 'IMPORTANT_CONSIDERATION')]"
4/2015,PMC4428817,Concurrent changes in rates of hyper and hypo-calcaemia suggest antenatal vitamin D3supplementation as an aetiological factor,{'INCOMPLETE_EVIDENCE'},"[('suggest', 'INCOMPLETE_EVIDENCE')]"
4/2015,PMC4428817,The biochemistry of our patients with IIH raises variations in Vitamin D metabolism or calcium set-point as potential associated factors,"{'EXPLICIT_QUESTION', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('raises', 'EXPLICIT_QUESTION'), ('potential', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
5/2016,PMC4859539,"Circulating Cathelicidin Concentrations in a Cohort of Healthy Children: Influence of Age, Body Composition, Gender and Vitamin D Status",{'SUPERFICIAL_RELATIONSHIP'},"[('influence', 'SUPERFICIAL_RELATIONSHIP')]"
5/2016,PMC4859539,Cathelicidin is an antimicrobial peptide whose circulating levels are related to vitamin D status in adults,{'SUPERFICIAL_RELATIONSHIP'},"[('related', 'SUPERFICIAL_RELATIONSHIP')]"
5/2016,PMC4859539,"This study sought to determine if circulating cathelicidin concentrations in healthy children are related to the age of the child, body composition and vitamin D status at birth and at the time of the study visit","{'QUESTION_ANSWERED_BY_THIS_WORK', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('this...study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('sought', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('to_determine', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('if', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('related', 'SUPERFICIAL_RELATIONSHIP')]"
5/2016,PMC4859539,The lack of association between vitamin D status and cathelicidin in this study may be due to the narrow range in observed 25(OH)D values and warrants additional studies for further observation,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE', 'FUTURE_WORK', 'PROBLEM_COMPLICATION'}","[('lack_of', 'INCOMPLETE_EVIDENCE'), ('this...study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('may_be', 'INCOMPLETE_EVIDENCE'), ('due_to', 'PROBLEM_COMPLICATION'), ('narrow_range', 'PROBLEM_COMPLICATION'), ('observed', 'INCOMPLETE_EVIDENCE'), ('warrants', 'FUTURE_WORK'), ('additional_studies', 'FUTURE_WORK')]"
5/2016,PMC4859539,"Previous studies have focused on cathelicidin and vitamin D concentrations in patient populations affected by various illnesses or diseases [6], such as tuberculosis [7], pneumonia [8], sepsis [9], HIV [10–12], and end-stage renal disease hemodialysis [13], as well as healthy adult populations [14–19]",{'INCOMPLETE_EVIDENCE'},"[('previous...studies', 'INCOMPLETE_EVIDENCE')]"
5/2016,PMC4859539,"Additionally, while one study examined the levels of maternal and neonatal vitamin D and cathelicidin concentrations in healthy children at delivery, there is a lack of research to determine correlations between vitamin D status and cathelicidin among healthy children over time [20], as well as which factors such as age of the child, gender, and body composition may independently impact cathelicidin concentrations","{'QUESTION_ANSWERED_BY_THIS_WORK', 'INCOMPLETE_EVIDENCE', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'EXPLICIT_QUESTION', 'SUPERFICIAL_RELATIONSHIP'}","[('while', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('one_study', 'INCOMPLETE_EVIDENCE'), ('lack_of', 'INCOMPLETE_EVIDENCE'), ('to_determine', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('correlations', 'SUPERFICIAL_RELATIONSHIP'), ('which', 'EXPLICIT_QUESTION'), ('factors', 'SUPERFICIAL_RELATIONSHIP'), ('may', 'INCOMPLETE_EVIDENCE'), ('independently', 'SUPERFICIAL_RELATIONSHIP'), ('impact', 'SUPERFICIAL_RELATIONSHIP')]"
5/2016,PMC4859539,"To address this gap in the literature, the aim of this follow-up study was to determine if maternal vitamin D status during pregnancy and/or a child’s current vitamin D status affect the circulating concentration of cathelicidin in healthy children years after delivery","{'QUESTION_ANSWERED_BY_THIS_WORK', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'FULL_UNKNOWN', 'SUPERFICIAL_RELATIONSHIP'}","[('gap', 'FULL_UNKNOWN'), ('aim', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('this...study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('to_determine', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('if', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('affect', 'SUPERFICIAL_RELATIONSHIP')]"
5/2016,PMC4859539,A second aim was to determine if the concentration of cathelicidin and vitamin D correlate with the number of infections a child experiences during childhood and as a function of age,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('aim', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('to_determine', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('if', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('correlate', 'SUPERFICIAL_RELATIONSHIP')]"
5/2016,PMC4859539,"Four multivariable regressions were performed to assess whether any significant associations existed between the natural logarithm of each subject’s cathelicidin concentration and each of the following vitamin D measurements: (1) child’s current 25(OH)D at time of follow-up, (2) child’s 25(OH)D at birth, (3) maternal 25(OH)D throughout pregnancy (Visits 3 to 7 as area under the curve), and (4) maternal 25(OH)D one month before delivery; all analyses controlled for race/ethnicity, age, gender, and percent fat","{'QUESTION_ANSWERED_BY_THIS_WORK', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'SUPERFICIAL_RELATIONSHIP'}","[('to_assess', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('whether', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('associations', 'SUPERFICIAL_RELATIONSHIP')]"
5/2016,PMC4859539,"Of the children in the cohort, 20.3% were found to be vitamin D deficient, as defined by a 25(OH)D concentration <20 ng/mL",{'ANOMALY_CURIOUS_FINDING'},"[('found_to_be', 'ANOMALY_CURIOUS_FINDING')]"
5/2016,PMC4859539,"Despite differences in vitamin D status, there were no significant associations between cathelicidin, race/ethnicity and vitamin D status (see Table 2 )","{'ANOMALY_CURIOUS_FINDING', 'ALTERNATIVE_OPTIONS_CONTROVERSY'}","[('despite', 'ANOMALY_CURIOUS_FINDING'), ('differences', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
5/2016,PMC4859539,"In this study of healthy children whose mothers had participated in a vitamin D supplementation trial during pregnancy, despite differences in both maternal and childhood vitamin D status, there were no significant differences in cathelicidin concentration between the three racial/ethnic groups studied","{'QUESTION_ANSWERED_BY_THIS_WORK', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'ANOMALY_CURIOUS_FINDING'}","[('this_study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('despite', 'ANOMALY_CURIOUS_FINDING'), ('differences', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
5/2016,PMC4859539,"Regardless of vitamin D status, there was no statistically significant difference in cathelicidin concentrations between subjects, consistent with the findings of other recent studies [6,7,12,14,17,20]",{'INCOMPLETE_EVIDENCE'},"[('regardless_of', 'INCOMPLETE_EVIDENCE'), ('consistent', 'INCOMPLETE_EVIDENCE'), ('findings', 'INCOMPLETE_EVIDENCE'), ('recent_studies', 'INCOMPLETE_EVIDENCE')]"
5/2016,PMC4859539,"Differences in age, health and initial vitamin D status between cohorts, as well as study design, may explain the conflicting data","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'PROBABLE_UNDERSTANDING', 'INCOMPLETE_EVIDENCE'}","[('differences', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('may', 'INCOMPLETE_EVIDENCE'), ('explain', 'PROBABLE_UNDERSTANDING'), ('conflicting', 'ALTERNATIVE_OPTIONS_CONTROVERSY')]"
5/2016,PMC4859539,"Of note, most of the children in this study were not vitamin D deficient and the vitamin D ranges were relatively narrow","{'ANOMALY_CURIOUS_FINDING', 'QUESTION_ANSWERED_BY_THIS_WORK'}","[('of_note', 'ANOMALY_CURIOUS_FINDING'), ('this_study', 'QUESTION_ANSWERED_BY_THIS_WORK')]"
5/2016,PMC4859539,"Additionally, the lack of correlation may suggest that circulating cathelicidin concentration is not reflective of what is happening at the cellular level, and in this regard, cathelicidin mRNA expression by immune cells or target tissue may be a better indicator of vitamin D’s long-term effect on the cathelicidin system","{'INCOMPLETE_EVIDENCE', 'EXPLICIT_QUESTION', 'FUTURE_PREDICTION', 'FULL_UNKNOWN', 'SUPERFICIAL_RELATIONSHIP'}","[('lack_of', 'INCOMPLETE_EVIDENCE'), ('correlation', 'SUPERFICIAL_RELATIONSHIP'), ('may', 'INCOMPLETE_EVIDENCE'), ('suggest', 'INCOMPLETE_EVIDENCE'), ('not_reflective', 'FULL_UNKNOWN'), ('what', 'EXPLICIT_QUESTION'), ('may_be', 'INCOMPLETE_EVIDENCE'), ('better', 'FUTURE_PREDICTION'), ('effect', 'SUPERFICIAL_RELATIONSHIP')]"
5/2016,PMC4859539,Adipose tissue is also believed to be associated with vitamin D [26–29],"{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('believed', 'INCOMPLETE_EVIDENCE'), ('associated', 'SUPERFICIAL_RELATIONSHIP')]"
5/2016,PMC4859539,"Lastly, total circulating cathelicidin was measured rather than cell-specific mRNA expression of cathelicidin or 1,25(OH)2D3concentration [17], which may be more closely linked with vitamin D status during fetal and childhood development","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('rather', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('may_be', 'INCOMPLETE_EVIDENCE'), ('linked', 'SUPERFICIAL_RELATIONSHIP')]"
10/2014,PMC4897523,"Vitamin D, which has a unique role in brain homeostasis, embryogenesis and neurodevelopment, neural differentiation, and gene regulation, has recently been proposed as a possible environmental risk factor for autism during early childhood","{'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('role', 'SUPERFICIAL_RELATIONSHIP'), ('has_recently_been', 'INCOMPLETE_EVIDENCE'), ('proposed', 'INCOMPLETE_EVIDENCE'), ('possible', 'INCOMPLETE_EVIDENCE')]"
10/2014,PMC4897523,"On the other hand, the involvement of maternal vitamin D during pregnancy in autism requires proper investigation","{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'IMPORTANT_CONSIDERATION', 'FUTURE_WORK'}","[('on_the_other_hand', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('requires', 'IMPORTANT_CONSIDERATION'), ('proper investigation', 'FUTURE_WORK')]"
7/2016,PMC4954778,"There were significant effect of both diet and time, but no interaction between them on food intake and weight gain, suggesting that vitamin diets strongly alter the phenotype of mature offspring independent of time","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('effect', 'SUPERFICIAL_RELATIONSHIP'), ('but', 'ANOMALY_CURIOUS_FINDING'), ('suggesting', 'INCOMPLETE_EVIDENCE'), ('independent', 'SUPERFICIAL_RELATIONSHIP')]"
7/2016,PMC4954778,"Despite this lack of difference, other neurons downstream regulating food intake such as POMC and BDNF may be affected by the high vitamin diets","{'ANOMALY_CURIOUS_FINDING', 'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('despite', 'ANOMALY_CURIOUS_FINDING'), ('lack_of', 'INCOMPLETE_EVIDENCE'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('may_be', 'INCOMPLETE_EVIDENCE'), ('affected', 'SUPERFICIAL_RELATIONSHIP')]"
7/2016,PMC4954778,The fact that we did not observe differences in other subtypes of SeroR may indicate that SeroR2A is more sensitive to BDNF-induced changes by the vitamin diets,"{'ALTERNATIVE_OPTIONS_CONTROVERSY', 'INCOMPLETE_EVIDENCE'}","[('did_not', 'INCOMPLETE_EVIDENCE'), ('other', 'ALTERNATIVE_OPTIONS_CONTROVERSY'), ('may', 'INCOMPLETE_EVIDENCE'), ('indicate', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"Researchers have studied the relationship between low serum vitamin D concentration and perinatal depression, although no clinical trial has been conducted on vitamin D’s effects on depression related to childbirth","{'ANOMALY_CURIOUS_FINDING', 'INCOMPLETE_EVIDENCE', 'SUPERFICIAL_RELATIONSHIP'}","[('relationship', 'SUPERFICIAL_RELATIONSHIP'), ('although', 'ANOMALY_CURIOUS_FINDING'), ('no...has_been_conducted', 'INCOMPLETE_EVIDENCE'), ('effects', 'SUPERFICIAL_RELATIONSHIP'), ('related', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,This study evaluated the effect of vitamin D3supplementation on perinatal depression scores,"{'QUESTION_ANSWERED_BY_THIS_WORK', 'SUPERFICIAL_RELATIONSHIP'}","[('this_study', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('evaluated', 'QUESTION_ANSWERED_BY_THIS_WORK'), ('effect', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,The two groups were similar in relation to baseline 25-hydroxyvitamin D concentrations,{'SUPERFICIAL_RELATIONSHIP'},"[('similar', 'SUPERFICIAL_RELATIONSHIP'), ('relation', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,"However, at childbirth, the vitamin D group had significantly higher 25-hydroxyvitamin D concentration in comparison to the control group ( p < 0.001 )",{'ANOMALY_CURIOUS_FINDING'},"[('however', 'ANOMALY_CURIOUS_FINDING')]"
8/2016,PMC4992225,The present trial showed that consuming 2000 IU vitamin D3daily during late pregnancy was effective in decreasing perinatal depression levels,{'INCOMPLETE_EVIDENCE'},"[('showed', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,Serum levels of 25-hydroxyvitamin D reflects the body’s vitamin D reserves and this is a well-known indicator for examining vitamin D status [15],"{'PROBABLE_UNDERSTANDING', 'SUPERFICIAL_RELATIONSHIP'}","[('reflects', 'SUPERFICIAL_RELATIONSHIP'), ('well-known', 'PROBABLE_UNDERSTANDING'), ('indicator', 'SUPERFICIAL_RELATIONSHIP')]"
8/2016,PMC4992225,"Several studies have revealed that vitamin D supplementation can raise vitamin D reserves gradually, according to baseline concentration of vitamin D, dose and duration of consumption [16–18]",{'INCOMPLETE_EVIDENCE'},"[('several_studies', 'INCOMPLETE_EVIDENCE'), ('revealed', 'INCOMPLETE_EVIDENCE')]"
8/2016,PMC4992225,"In accordance to a guideline by Holick et al., 6–8 weeks consumption of a high dose vitamin D supplement are essential to obtain an adequate blood reserves of vitamin D [19]","{'PROBABLE_UNDERSTANDING', 'IMPORTANT_CONSIDERATION', 'INCOMPLETE_EVIDENCE'}","[('in_accordance', 'INCOMPLETE_EVIDENCE'), ('guideline', 'PROBABLE_UNDERSTANDING'), ('essential', 'IMPORTANT_CONSIDERATION')]"
8/2016,PMC4992225,"It seems that in addition to calcium homeostasis and bone health, vitamin D is also essential for brain development and function [20,21]","{'ANOMALY_CURIOUS_FINDING', 'IMPORTANT_CONSIDERATION'}","[('seems', 'ANOMALY_CURIOUS_FINDING'), ('essential', 'IMPORTANT_CONSIDERATION')]"
